cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
97.38,97.54,98.34,0.799999999999997,F2,1,0,0,0,0,1
105.44,107.18,107.6,0.419999999999987,F2,1,0,0,1,0,1
114.7,118.24,118.7,0.460000000000008,F2,1,0,1,0,1,0
125.82,126.22,126.64,0.420000000000002,F2,2,1,1,0,1,1
133.76,134.34,134.94,0.599999999999994,F2,3,0,1,0,1,0
142.06,143.86,144.44,0.579999999999984,F2,4,1,1,0,1,1
151.56,152.32,152.82,0.5,F2,5,1,1,0,1,1
159.94,160.64,161.48,0.840000000000003,L4,1,0,1,0,0,1
168.6,169.36,169.98,0.619999999999976,L4,2,1,1,0,1,1
177.1,177.2,177.72,0.52000000000001,L4,3,1,1,0,1,1
184.84,184.96,186.06,1.09999999999999,L4,4,0,1,0,0,1
193.18,193.6,194.46,0.860000000000014,L4,5,0,1,0,0,1
201.58,201.62,202.04,0.419999999999987,R1,1,1,0,0,1,1
209.14,210.38,210.98,0.599999999999994,R1,1,1,0,1,1,1
218.08,220.36,221.38,1.01999999999998,R1,1,1,1,0,0,0
228.5,230,230.44,0.439999999999998,R1,2,0,1,0,0,1
237.56,238.28,238.74,0.460000000000008,R1,3,1,1,0,0,0
245.86,247.32,247.8,0.480000000000018,R1,4,0,1,0,0,1
254.92,255.32,256.02,0.699999999999989,R1,5,0,1,0,0,1
263.14,263.6,264.18,0.579999999999984,L1,1,1,1,0,1,1
271.3,271.4,271.94,0.54000000000002,L1,2,0,1,0,0,1
279.06,280.04,280.7,0.659999999999968,L1,3,1,1,0,1,1
287.82,287.84,288.3,0.460000000000036,L1,4,1,1,0,1,1
295.42,295.82,296.48,0.660000000000025,L1,5,0,1,0,0,1
303.6,304.44,305.14,0.699999999999989,F1,1,0,0,0,0,1
312.24,312.44,313.66,1.22000000000003,F1,1,0,1,0,1,0
320.78,321.52,322.22,0.700000000000045,F1,2,1,1,0,1,1
329.34,329.7,330.42,0.720000000000027,F1,3,0,1,0,1,0
337.54,339.9,340.3,0.400000000000034,F1,4,1,1,0,1,1
347.42,347.6,348.34,0.739999999999952,F1,5,0,0,2,0,1
355.44,357.3,357.86,0.560000000000002,F1,1,0,0,2,0,1
364.96,367.66,368.08,0.419999999999959,F1,1,0,1,0,1,0
375.2,376.12,376.56,0.439999999999998,F1,2,1,1,0,1,1
383.68,384.76,385.28,0.519999999999982,F1,3,0,0,2,0,1
392.38,392.56,393.38,0.819999999999993,F1,1,0,0,2,0,1
400.48,401.28,401.74,0.460000000000036,F1,1,0,1,0,1,0
408.86,409.16,409.68,0.519999999999982,F1,2,1,1,0,1,1
416.8,417.2,417.86,0.660000000000025,F1,3,0,1,0,1,0
424.98,425.08,425.78,0.699999999999989,F1,4,1,1,0,1,1
432.9,433.3,433.84,0.539999999999964,F1,5,0,0,3,0,1
440.94,441.06,442.32,1.25999999999999,F1,1,0,0,3,0,1
449.42,450.3,450.82,0.519999999999982,F1,1,0,0,3,0,1
457.92,460.02,460.54,0.520000000000039,F1,1,0,0,3,0,1
467.64,468.36,469.14,0.779999999999973,F1,1,0,0,3,0,1
476.24,483.24,484.88,1.63999999999999,F1,1,0,0,3,0,1
491.98,494.88,495.72,0.840000000000032,F1,1,0,1,0,1,0
502.84,502.94,503.58,0.639999999999986,F1,2,1,1,0,1,1
510.7,511,511.52,0.519999999999982,F1,3,0,1,0,1,0
518.64,518.76,519.46,0.700000000000045,F1,4,1,1,0,1,1
526.58,527.7,528.62,0.919999999999959,F1,5,0,1,0,1,0
535.74,536.2,537.72,1.51999999999998,L2,1,0,0,0,1,0
544.82,545.02,545.8,0.779999999999973,L2,1,0,0,1,1,0
552.9,553.06,554.14,1.08000000000004,L2,1,0,1,0,0,1
561.26,561.64,562.2,0.560000000000059,L2,2,1,1,0,1,1
569.32,571.5,572.3,0.799999999999955,L2,3,1,1,0,1,1
579.42,580.3,580.76,0.460000000000036,L2,4,0,1,0,0,1
587.88,588.26,588.82,0.560000000000059,L2,5,0,1,0,0,1
595.94,596.12,596.76,0.639999999999986,R2,1,1,0,0,1,1
603.86,604.24,604.96,0.720000000000027,R2,1,1,0,1,1,1
612.06,612.46,612.94,0.480000000000018,R2,1,1,0,1,1,1
620.04,621.42,622.08,0.660000000000082,R2,1,1,0,1,1,1
629.18,629.8,630.9,1.10000000000002,R2,1,1,1,0,0,0
638.02,638.52,639.26,0.740000000000009,R2,2,1,1,0,0,0
646.38,647.9,648.62,0.720000000000027,R2,3,0,1,0,0,1
655.74,655.94,656.56,0.619999999999891,R2,4,0,1,0,0,1
663.68,664.76,665.26,0.5,R2,5,1,1,0,0,0
672.38,672.8,673.9,1.10000000000002,L3,1,1,1,0,1,1
681.02,681.9,682.68,0.779999999999973,L3,2,1,0,1,0,0
689.78,691.36,692.14,0.779999999999973,L3,1,1,0,1,0,0
699.24,704.54,705.44,0.900000000000091,L3,1,1,1,0,1,1
712.56,713.24,713.96,0.720000000000027,L3,2,1,1,0,1,1
721.08,722.06,722.8,0.740000000000009,L3,3,0,1,0,0,1
729.92,730.74,731.3,0.559999999999945,L3,4,1,1,0,1,1
738.42,738.62,739.26,0.639999999999986,L3,5,0,1,0,0,1
