entryTime,exitTime,location,phase,taskTrial
112.6,112.665,3,0,0
113.245,113.285,1,0,0
116.425,116.68,2,1,1
116.95,117.36,3,1,1
117.865,118.13,1,2,1
124.01,124.535,1,0,0
124.865,124.925,3,0,0
124.95,125.01,3,0,0
125.85,126.2,3,1,2
126.56,126.88,1,2,2
127.17,127.42,3,0,0
127.93,128.125,2,0,0
134.34,134.685,3,1,3
135.06,135.35,1,2,3
144.935,145.22,3,1,4
145.525,145.92,2,2,4
151.905,152.055,3,0,0
152.3,152.645,2,0,0
152.915,153.13,3,1,5
153.35,153.655,2,2,5
159.29,159.595,1,0,0
159.88,160.155,3,0,0
160.425,160.815,1,0,0
161.04,161.205,3,1,6
161.43,161.72,1,2,6
167.25,167.76,1,0,0
168.09,168.29,3,0,0
168.66,168.92,1,1,7
169.17,169.375,3,1,7
169.61,169.94,1,2,7
179.725,179.94,3,1,8
180.3,180.945,2,2,8
181.225,181.635,3,0,0
182.01,182.055,1,0,0
182.13,182.305,1,0,0
187.1,187.395,3,0,0
187.7,188.01,1,1,9
188.26,188.58,3,1,9
198.97,199.34,3,1,10
199.64,200.105,2,2,10
200.445,200.785,3,0,0
201.085,201.415,1,0,0
206.435,207.4,1,0,0
207.69,207.835,3,1,11
208.105,208.49,1,2,11
214.67,215.08,3,0,0
215.39,215.615,1,1,12
216.05,216.44,3,1,12
216.705,216.97,2,2,12
217.325,217.68,3,0,0
217.95,218.375,1,0,0
226.17,226.37,3,1,13
226.645,227.04,2,2,13
227.39,227.695,3,0,0
227.92,228.095,2,0,0
228.345,228.52,3,0,0
228.845,229.03,1,0,0
233.49,233.9,1,0,0
234.025,234.42,1,1,14
234.68,234.855,3,1,14
235.14,235.365,1,2,14
242.13,242.3,3,0,0
242.585,243.08,1,1,15
243.345,243.58,3,1,15
243.815,244.08,1,2,15
256.19,256.445,3,1,16
256.7,257.11,1,2,16
264.23,264.675,1,1,17
264.995,265.17,3,1,17
265.38,265.695,1,2,17
271.135,271.75,1,0,0
272,272.2,3,0,0
272.535,272.8,1,1,18
273.04,273.265,3,1,18
273.765,273.99,2,2,18
283.73,284.175,3,1,19
285.345,285.71,2,2,19
304.565,304.825,3,1,20
305.14,305.55,1,2,20
305.795,306.065,3,0,0
311.665,312.08,1,0,0
312.345,312.815,3,1,21
313.24,313.46,2,2,21
313.895,314.105,3,0,0
314.415,314.845,1,0,0
315.135,315.63,3,0,0
315.85,316.065,1,0,0
329.345,329.63,3,1,22
329.915,330.705,2,2,22
330.955,332.05,3,0,0
332.5,332.99,1,0,0
339.045,339.675,3,1,23
339.965,340.325,2,2,23
340.66,341.15,3,0,0
341.545,341.96,1,0,0
347.59,349.05,1,1,24
349.545,349.74,3,1,24
349.995,350.32,1,2,24
355.395,356.07,1,0,0
356.605,356.72,3,0,0
