,a,a_std,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,a_subj.10,a_subj.11,a_subj.12,a_subj.13,v,v_std,v_subj.1,v_subj.2,v_subj.3,v_subj.4,v_subj.5,v_subj.6,v_subj.7,v_subj.8,v_subj.9,v_subj.10,v_subj.11,v_subj.12,v_subj.13,t,t_std,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,t_subj.10,t_subj.11,t_subj.12,t_subj.13,st,z,qS,qL,v_stim,alpha_stim,a_stim,t_stim,zt_stim,forg_stim,surp_stim,zt,zt_std,zt_subj.1,zt_subj.2,zt_subj.3,zt_subj.4,zt_subj.5,zt_subj.6,zt_subj.7,zt_subj.8,zt_subj.9,zt_subj.10,zt_subj.11,zt_subj.12,zt_subj.13,forg,forg_std,forg_subj.1,forg_subj.2,forg_subj.3,forg_subj.4,forg_subj.5,forg_subj.6,forg_subj.7,forg_subj.8,forg_subj.9,forg_subj.10,forg_subj.11,forg_subj.12,forg_subj.13,surp,surp_std,surp_subj.1,surp_subj.2,surp_subj.3,surp_subj.4,surp_subj.5,surp_subj.6,surp_subj.7,surp_subj.8,surp_subj.9,surp_subj.10,surp_subj.11,surp_subj.12,surp_subj.13,alpha,alpha_std,alpha_subj.1,alpha_subj.2,alpha_subj.3,alpha_subj.4,alpha_subj.5,alpha_subj.6,alpha_subj.7,alpha_subj.8,alpha_subj.9,alpha_subj.10,alpha_subj.11,alpha_subj.12,alpha_subj.13
0,1.1924500218237837,0.27522551694341396,1.9094043284366184,1.3426679969316346,1.016893948512479,1.1690390340492145,1.4141675539993035,0.9667759936364925,1.6169998445068023,0.9811826842137505,1.211205996697119,1.1589679054185091,1.0966452480371234,0.8645410785577226,0.9288945387039254,1.995705578640246,0.4855295448358996,1.1866355986886117,1.7487472703317875,2.285451088164693,1.9615698258220118,1.5419502784658259,2.327707403849341,1.3372432411520843,2.288618404570674,1.4700925356693315,1.8420692342920593,2.178118616933647,2.399137976588169,1.9729580729688365,0.32796324286025785,0.02109245449365098,0.2582231375358422,0.36407770973353615,0.27953175550904086,0.31965626149505855,0.36031509839831033,0.31310642609766154,0.32771852327645296,0.3405977980840934,0.3404352585158916,0.34095014897893894,0.3221177762160017,0.3237255236117167,0.34863706610115397,0.1481262179514823,0.0463257004502435,0.2700710406541854,0.7624461719907216,0.30493896437633516,-0.030395623507772307,-0.1144801386193558,0.0077400870132513485,0.3932570015779121,-0.03340538100187042,0.10542139671386272,0.9427403458624495,0.4699743366599372,-0.19456757806406522,0.7237696549259389,0.868877023807164,1.0328882916592532,1.4848785220256184,1.2002423001839961,0.43442043447680545,0.8969936356295414,1.13922199035633,0.8038046803012999,1.1346346801783973,0.8982480336656289,0.35348814426390746,-3.369121158834939,1.1286207021595136,-1.6719725866133204,-2.733453076938871,-2.6506161425917427,-3.169301312527102,-4.44424047720652,-4.405681274707493,-2.539834683512084,-3.5892366018551902,-4.926963490651599,-3.3660425885833964,-2.895538694074299,-3.68562555538797,-3.092888624149394,0.8582975861032037,0.36312241190190575,0.32375038851730953,0.46537553824256545,0.6975392953764158,0.4906928269699795,1.3755316293763893,0.8616528374638235,0.7277955025838128,0.9835091751306904,1.0548696377290572,0.868033693727422,0.7655113743350725,1.232835068503478,0.37516022178769837,0.06694023627052584,0.7297669469767918,0.18107527979261162,-0.990829146658865,0.6524311976355466,-0.9845686710487045,0.302215928839934,-0.7523501329439051,0.1749384483371471,0.5720111415189919,0.7327169436432229,0.6528497230835273,-0.748854397972086,1.5757067480384275,-0.6862109122593121
1,1.2634562945326773,0.2430392198208014,1.9121109864141896,1.343088365464581,1.0202681609286284,1.1776644788938584,1.4368361211858272,0.9496774387959716,1.6229718677040041,0.9808988032930526,1.2120758786220451,1.1243825866722656,1.1056800287589756,0.8565783584996511,0.9394262561116882,2.0660960750664485,0.4684808691975879,1.2115902427160592,1.785737775616268,2.4533457639393763,2.101422038043,1.5075860720022862,2.3513782045096363,1.3822698436465957,2.232379885522657,1.7862536337847659,1.8791758535302128,2.2096476510118555,2.266682998198556,2.039722319417364,0.3315321244755859,0.03268747514596673,0.25514268212006697,0.3652010340145409,0.27922830064158266,0.32080617427000163,0.35546792357580304,0.31408860580341963,0.3272521497852551,0.3370981507847134,0.3383159873558649,0.34943143653441866,0.3164038705208803,0.32837485459649735,0.3455157348110641,0.15081836921721703,0.050396201298566964,0.3117455831978476,0.6660593543388384,0.22737214402314287,0.26212518072633073,-0.11863591123361389,0.006138280587276726,0.2729904472388638,0.12253749263109598,0.0675210545536196,0.709530786778164,0.4454174397883278,0.015316802598634785,0.7946934567688395,0.6953610492305108,0.9643296846555317,1.456201313216514,1.5733412338769968,0.5183234131493804,1.2309290140088565,1.410400460113297,1.104386767400065,1.372958524130392,1.2087535330428207,0.44595556778386014,-3.3750485669756913,1.6949027802773733,-2.329681333460366,-3.3037922543090446,-2.489892774425672,-3.5658667953031347,-4.692512208996829,-4.391293644524595,-2.3433124033727,-3.6514419680706722,-3.708724469665917,-3.336370987023641,-3.049261360386864,-5.5183155786980365,-2.8849260623023216,0.7062451349703678,0.37790209053519136,0.4784503649196813,0.4823552442707084,0.6724864028374913,0.32115725270195045,1.416851501188311,0.864963586224918,0.5508047906446871,1.1391487753895488,1.0666169069487597,1.0039580717441623,0.9144961730489731,1.2899819554939316,0.1909772516849068,0.2532756893109316,0.9074719037005406,-0.13180942798947015,-1.1658349749754384,0.04605088587447176,-1.2879650358075725,0.41804011451138706,-1.0442831066253766,-0.7546297435532295,0.9357162968859412,0.6459992078629069,0.2853225395351915,-0.32769287170987266,1.2553902619788175,-1.1065562945887577
2,1.072221475139636,0.27702324968648084,1.8795691122354414,1.3314134040350338,0.9931542732998506,1.1565047963772397,1.3851360483979838,0.9495378706225434,1.6372368958560468,0.9757847272383781,1.2285512784434598,1.1694798919073153,1.080511684627691,0.856373591794638,0.9300325908331735,1.898647077470586,0.4770948955223989,1.143996260530311,1.8960484345891977,2.380682524521991,1.9483675281152042,1.5339300234709758,2.376804618065989,1.1250653539692612,2.2180266945447915,1.5954191522828212,1.900768444301277,2.380977350146782,2.2378374898306728,2.037506243695327,0.31777732075220405,0.030868678332099848,0.2722194598771295,0.3651470699757956,0.28535515350311114,0.32232793576351604,0.3628070801489389,0.3194643834679692,0.32145923197460224,0.3348453912140872,0.33763041892460116,0.3391770826213689,0.32582174098459676,0.3265320833320546,0.3526785314884224,0.15113209350420623,0.058606352078171865,0.2696448683204824,0.7269609846172262,0.18408341136466266,0.14729308951497788,-0.1139615696477264,0.005581270391008455,0.25869596142605283,0.17122986438744983,0.06927927514021628,0.8527232784262271,0.4900863037927625,0.023884045932501707,0.8906161714400963,0.6057469619011558,1.1986604446119762,1.419809702640627,1.4312324335213609,0.46502176512444426,1.1563006166905683,1.0774210032040064,0.9304195531856286,1.6474512573645819,1.1606823311778807,0.28957740142967797,-3.292952471670314,1.1446394526925605,-2.4518940180660334,-3.089063044895741,-2.4975061747022393,-3.2966749790519794,-5.132695062329216,-3.8616850809206777,-2.178304401708205,-3.501535864804686,-4.216336715257645,-3.431453352345457,-3.1393623739384897,-5.398796054010285,-3.5239807785410253,0.8149809346826953,0.5145316320629212,0.33582974996587805,0.45513123444335246,0.5634039767675381,0.46296087919188145,1.3976146847425874,0.9642224318386855,0.48536336979171874,1.135000874637544,0.9411539167253832,0.7891698680192107,0.9938995903638879,1.2772454133045217,0.49877226190080254,0.060219684470176504,0.9399661190377103,-0.21726581279069834,-1.1115895483564795,0.2582283942417872,-1.0737216521533095,0.4988194280876261,-0.4416262857742541,-0.18893596980225302,1.2302723237625175,0.3668110028773157,-0.01187446760109434,-0.4566575866496304,1.3607848230573305,-0.45121137467015116
3,1.1951909698578647,0.2657522398323236,1.8912377692913362,1.3687383076247348,0.9957794908092621,1.1803973341516734,1.3933860659902444,0.9625925757831956,1.5994407171639764,0.9774037712611402,1.2261763119206992,1.1449134601517272,1.0975350218089759,0.8614103428967477,0.9289963220966919,1.7071479377790049,0.44613054012625664,1.2805776675568887,1.7903979511055208,2.3830293027567815,2.051099134596518,1.4546367982779982,2.351955800823598,1.1047579899662299,2.24781568487205,1.6267697879424659,1.8605882163378276,2.1797041857434984,2.202380925882829,1.9687947367792755,0.3242212317418681,0.024159181704971174,0.2669250283833009,0.36444720772632994,0.2854685538310064,0.3205134339394257,0.3601867259320954,0.314642587520945,0.3252588338502937,0.3369196095343373,0.34063156943815603,0.3464277443551442,0.32274096834769317,0.32549117286460705,0.3519442089574974,0.15031549913595801,0.056457561677576096,0.27564597911295796,0.6929916399004976,0.21301571535491595,0.11753804556732128,-0.11414303639628207,0.007238465075169988,0.25523473350938475,-0.11035240473644742,0.08285866360598873,0.8792550837064269,0.5255975635608745,0.04430083258883874,0.7111901051590234,0.9747845446852929,1.0039436994111586,1.7648891456383613,1.9651724001354363,0.3087894744752349,1.2306399435556479,1.402472738732649,0.6178162083210491,0.9482325652995425,1.4737928794941462,0.6684989122340977,-3.9443576779755873,1.2920176811821926,-1.9224837983189107,-2.7178531342139776,-2.3966190703465777,-3.0890033111406634,-5.287436862206942,-4.888644550113759,-1.7362860768437713,-3.4569434449408583,-5.731075920856718,-3.1308176104894416,-2.561963800120517,-5.6185954189986855,-3.0468301167470413,0.8451513483950119,0.4875913811062822,0.24579389878540642,0.49039430752740737,1.0173484554299321,0.4733423153625711,1.529163541839848,1.1122301349751311,0.36571333663919947,1.1629575063734379,1.0555356592977791,0.6745379110227663,0.6749960931324195,1.30317661576598,0.5086649334849197,-0.09763143004327018,0.8348497159827569,-0.5400603554126613,-1.0117677546164434,0.8531839211904818,-0.9880763482069134,1.32602442774404,-0.31707124371460954,-0.052489481827474815,1.0587182150188637,0.6501989206294387,-0.05833303872485618,-0.5722597250031075,1.6424244985294192,-1.0873071108040597
4,1.2808609280519536,0.2907376932067015,1.910131817795412,1.3436589396726344,1.0001423242339165,1.172465644141303,1.4155630451281545,0.9366947631383434,1.5795808512460547,0.9842651643515357,1.2279393664345748,1.136669880059371,1.0918009466227516,0.8418312309251291,0.914022135113503,2.0155698682444276,0.3861170098483987,1.2859155666735387,2.002428128968235,2.3764478890272853,1.9918423263798004,1.5940317014799827,2.4591415545195408,1.262751199425623,2.077315713184512,1.6461831657849708,1.7305026697500985,2.0773485068301136,2.142922476361512,2.0934201420296485,0.32207174032998764,0.024665922756764342,0.2654515290305882,0.3694007434034744,0.28398127020231523,0.31810630398094003,0.36167719375224205,0.3188563358008582,0.3333987923161486,0.3364672841258126,0.34147451026071635,0.3464467468271726,0.320960899796681,0.3278196336697723,0.3534712628099108,0.15257865719441022,0.0522252018835211,0.27056359057440277,0.721532991340675,0.19557591061386048,0.1840880639931658,-0.10993038002454672,0.004943966633996422,0.2934935132837342,0.3313901040418641,0.09166349510990868,0.9528786605916824,0.4873131143949313,-0.0237145693182651,1.0708999181947,0.9454171880087511,1.4082340374190654,1.5108917273678306,2.0415327232838822,1.0110232890391635,1.0091562637902487,1.5050481760841274,0.6616751059505898,1.2131029340656765,1.276390551481328,0.8002941849009995,-3.689975254705071,0.9166338786926266,-2.1621188821762294,-3.3982246319767393,-3.212316923673839,-3.8856856514973726,-5.180240666713798,-5.050492834119859,-3.2730469322614524,-3.5705542865426843,-5.456162829630786,-3.1829245085444726,-3.077423433029466,-4.9301469519252095,-3.35182699494467,0.8690495214639489,0.29322457851561445,0.4829597769185556,0.7337468425231213,0.8363246798211581,0.5857698778828295,1.4887919330478514,1.1690849915220722,0.8474210886522526,1.1101758158817303,1.1117204126721487,0.6759848120325735,0.6260590450325212,1.2289049718830671,0.8063253745033424,-0.23195716206144987,0.8368355913232935,0.22886504958221576,-0.9707367263841806,0.49725709577334626,-1.2994777281289358,1.2662294636103162,-0.185295255414758,-0.05353337476772463,0.9785648049398007,0.9636055136402943,0.11083996137401475,-1.0113635045442577,0.5980533806289264,-0.3215429607752987
5,1.2914337913413418,0.3352060612290636,1.8965204714819694,1.3426437194514422,1.0079012149054989,1.1447559667829794,1.40843440903618,0.9404092204003871,1.5863471312480155,0.9774220356627472,1.2282391331501619,1.1228039466721131,1.070791763246924,0.8447579081764126,0.8972284177100471,1.8281363408789395,0.3877337493196503,1.2710601862500694,1.7775471069401427,2.49581515459133,2.092360218080322,1.5293720312207455,2.412556933862306,1.1603671763504486,2.1810094963773046,1.6445311160946412,1.8510645509731343,2.039358983539739,2.0771040143730586,2.1040638481429914,0.3350482194832034,0.043127591655575816,0.2669914263185109,0.3674855620900552,0.27942827140203574,0.3230112369296912,0.36302573056621507,0.32161791594096034,0.3380071850899367,0.3385039535938922,0.34079907113416863,0.3478202503045408,0.32162275981465666,0.32621024234862395,0.3567789493914093,0.1517712752006402,0.06074665487565652,0.26732281181551765,0.6730644860644937,0.21106846647641353,0.3504937888609104,-0.10606287416670959,0.004477134470921195,0.08865988576963563,0.15921832525704493,0.03902151634772391,1.2876987603556247,0.512344518487476,0.18388119752081078,1.005446752119902,0.867588540611306,1.3353835852275353,1.269633175102809,2.3863001143685754,0.6801689203401524,0.900100210110392,1.546028808079139,0.7864909282390294,1.1247487801891514,1.3013808496944672,0.4467170951345345,-3.4935083357439694,1.776572084398134,-2.5317738113400408,-3.2172154695090196,-2.5963271817966205,-3.530834658325462,-4.962756017379774,-5.723967418839561,-3.07064962311836,-3.539101857385961,-5.176785306641488,-3.2926728519142845,-3.196607001345745,-5.452302663739427,-2.673046714102777,0.670066963495193,0.3954323650976014,0.4061770910087818,0.6694940824511124,0.9147822080499736,0.762294489823153,1.3705351527569352,1.1932758107316939,0.7023834698881591,1.1829198047886935,1.1583676508292973,0.8616652268569509,0.6753985954743112,1.1751678093327647,0.5607708076018378,0.27750126142441045,0.9800377563144609,-0.3384674317072901,-0.9503110748835385,0.677439525565052,-0.8101480440882924,0.38379677016150615,-0.3780221851434859,-0.5596043441971036,1.8982769764872462,0.7076116935700482,0.21792254142825673,-0.99932769332132,0.5222873100943454,-0.3224631798825275
6,1.2724772267225393,0.32580839880466383,1.871384614004906,1.350054373441629,0.9722620328511249,1.172968884774679,1.4145889112875274,0.9556130990227852,1.6244281746698215,0.9602245864943904,1.2016207197743642,1.1182245022882613,1.0803707300822154,0.834531226686625,0.9028167411494276,1.9236059615841483,0.3935531840756812,1.2297618413469253,1.976464537515524,2.4851523320814106,1.9258328868509178,1.7017135085480848,2.3783270001781345,1.3684099482848802,2.1623606391159376,1.8237687245451841,1.9636787606606432,2.270212577998896,2.3227902892044803,2.2314438372933587,0.3305565305689637,0.025808300146717436,0.2752672620832299,0.37320124010622463,0.29119073886788466,0.32332549360762497,0.3581569968556524,0.32207393358463593,0.327766705443542,0.3403546757043141,0.3441004554328545,0.3524518083028182,0.3235408809739458,0.33458229612610596,0.3563072676122813,0.15446400426499002,0.061658839115129455,0.29528299203470687,0.6700314611223372,0.14406836203509088,0.3320945863672622,-0.11145104585610903,0.0024335486993745125,0.36609239819443207,0.012159160027497284,0.18239480365938465,1.1397553948977819,0.5785147263640993,-0.1348163433742966,0.9384868689712114,0.8486633879976261,1.1739099421246593,1.6057719848613956,2.1407846756522235,0.5980367649509338,1.1320298710288537,1.4519016608891588,0.9724224238926736,1.4071147351107283,1.2395027969048054,0.5292624629906443,-2.747652126436559,1.8213621074617452,-2.159185676733613,-3.1190702849068206,-2.5692173001499,-3.6672508512202224,-5.382105477981034,-5.521579595099352,-2.542609989882445,-3.3956310572622836,-4.028309600112495,-3.228062334508801,-2.8710814488454313,-4.615784627734632,-3.241003086901558,0.7780248902508119,0.4082673739449717,0.2020316201926191,0.7086716916214347,0.8630144655516109,0.6118750853204487,1.4144512080882505,1.2586595798473812,0.6419157669472835,1.1053241927768982,1.1033775341806598,0.8536530387574828,0.6931069780409699,1.1944427546862062,0.45526193388977443,0.05175333480418702,0.925835228380069,-0.29712226669519115,-0.8948189089981109,0.7527136132935156,-0.8301637236233956,0.6045220970919309,0.3070489307392652,-0.715842719161152,1.1641812490786756,0.9715463232979702,0.4883481413883315,-0.8956098087268642,1.3902773367329622,-0.8458254675176549
7,1.17394169762119,0.2997400711733318,1.8950351359028381,1.365054214254095,0.9818080192057738,1.1755520135804294,1.4395708045404572,0.9187412037041368,1.5573767260622562,0.9637897945756331,1.2208315976076909,1.1260720171619667,1.0902952857356765,0.8378062468940463,0.9041450101551055,1.919253046221847,0.3977180633004151,1.1469818251369461,1.9245101318492033,2.537575467870829,1.8094087889567343,1.5379563136034384,2.3481675640571575,1.3671239519717022,1.939562139453882,1.6408213237359535,1.9490749083024999,2.1805419157972903,1.9069400211141332,2.119603030390622,0.3288344585860951,0.0430772904316995,0.2645166059744961,0.3680650626778554,0.2877160302507437,0.3224373868409144,0.3533730187919128,0.3263818016652489,0.33921451723607454,0.34097485526320964,0.3429182829301309,0.3458361387342455,0.3238098712215628,0.3308356774289478,0.35696104634607834,0.15623952653261564,0.06105883880798327,0.280242027923001,0.6947850507308521,0.25493322724070755,0.4832054861521249,-0.11026621927526833,0.0029035134109811713,0.17697100384580922,-0.2242888672026251,0.12467530653148319,1.1528213621091816,0.4680811747224217,0.010066004353022129,1.2785975255094801,1.032058912849978,1.2627152072229026,1.6164701477694747,2.1676485328006247,0.7555268187197941,1.1073420232909996,1.4118060657267708,0.8254924534535006,1.403054238720733,1.4365959242971411,0.5386087622236629,-3.118560808480211,1.2422253756758872,-1.8514256622280956,-3.1268204487319395,-2.087356237050941,-3.3375538023079403,-4.611124049115014,-4.518482992350674,-2.3310813397795487,-3.2781309905476768,-5.503563739522314,-2.9600977165498388,-2.899854428251836,-4.886958578765942,-2.8309649096556844,0.8345270364375029,0.4127414630482974,0.45701703331080323,0.9708813239152623,0.8869158388746929,0.42270116594901375,1.4330892142388483,1.2164361037397349,0.6847802276087069,1.071388309949421,1.1269407465967505,0.8385858048948368,0.7752992335473629,1.2779347244115968,0.5158051927492568,0.04845679279238167,0.9820067679959172,-0.1648264107077424,-0.41854600257115315,0.4500960259939375,-1.4885213693289265,0.6516712418683595,0.03136070187209916,-0.30810311462682416,0.7202118164989615,1.408926012937329,0.2292084734945271,-0.7761529460327775,1.370094872092178,-0.7759453053878622
8,1.1895123494477158,0.3036733259785719,1.886344969602636,1.3104082711340594,0.9996512604605773,1.1694377832130178,1.3890326781466849,0.9146880268855605,1.6268274413433472,0.9721699726302616,1.206505820317403,1.134439636995987,1.081156205919618,0.8426991575213805,0.9052925526528247,1.7856479648748318,0.4667734295286373,1.2214643575654953,1.9986207180232993,2.3288086454230768,1.9274026061055387,1.6217324394140566,2.5522597894516115,1.2005988740983273,2.1063733511357645,1.6547157772950536,2.2423790340920133,2.2319190782462104,2.2264382079613743,2.186274381000343,0.33178187398025777,0.03542440142689913,0.2740517558887029,0.3779739543891106,0.28690057345719694,0.3221708746486519,0.36664694820611354,0.3260134867690918,0.326665150378757,0.34111070142931255,0.3426984551932025,0.3445431033098842,0.3229795850208807,0.33244952464995253,0.35441743639550366,0.15488061206139517,0.049646505141709846,0.28880916171413634,0.6734835074880824,0.1839362015007575,0.20477190785920296,-0.10536152573021755,0.0030501582338738342,0.37613326846920353,0.06386129436489227,0.12850262233191634,0.895751394732208,0.5059501044503445,0.0242721506474759,0.7967525354007129,1.0359728447169174,1.0891902576281347,1.320910624940767,1.8364513628097434,0.6716669798485143,0.9846111793182937,1.1149305376366154,0.6699903700188421,1.6321910022845412,1.3251037538110175,0.16645024110361822,-3.2166392119664997,1.1478306421812658,-2.474634227510217,-2.908560635618557,-2.813520825406147,-3.517714002276417,-5.546357255661253,-4.529074920243009,-2.851010549973145,-3.343500770664412,-4.370048899841333,-3.3493163124176086,-3.1873322221037585,-5.730120509048751,-3.8202142082935264,0.8250312532560251,0.40330186740863283,0.43830133808344407,0.6793844193553374,0.8359781442244012,0.48928426846691786,1.4227200301826133,1.2883931042527328,0.6351361825478037,1.0472597112158635,1.042783315636676,0.755151075295011,0.7894415028144119,1.2421715950318841,0.5182326386813727,0.7764666290380697,1.2115391343247317,-0.030902606856662906,-0.7305231173008879,0.49781148939325043,-1.0890473608537468,1.1432487546738712,0.5223927761658007,-0.43861716760717195,0.6218943405262906,1.6619447994061693,-0.157101653506374,-1.0329476613018622,1.5455005845366634,-0.5238278259874851
9,1.2159925251711816,0.24295901761792282,1.8732913699643552,1.3428524950028626,1.0056567113515873,1.131341254777365,1.4119213157416917,0.9595739531114907,1.5923577296965201,0.9868888428562597,1.2134280605259342,1.167343106619183,1.0989495425962106,0.8431291207300273,0.9209195228173084,1.8585214270795656,0.409149274128942,1.0944445019955835,1.94310443736494,2.344282808660173,1.9579815109440228,1.6042851272440566,2.310476568918672,1.212533250112632,2.14428132461128,1.743162125020795,1.9838073454890037,2.21033968541196,2.229968153743517,1.8941609372960728,0.31362083003366015,0.04142799189562602,0.27023039332319526,0.3691222877088636,0.2804560432792853,0.3266985919177914,0.3577935296708616,0.3202237290882933,0.3324130160252759,0.3378410217275452,0.3464232608448806,0.3389530305846334,0.31964886182718033,0.32814656554111077,0.3525485793642685,0.1522669010489839,0.055569027241940155,0.2887282400157603,0.7134063205333773,0.21778273734370923,0.15783236326720357,-0.10427342630802112,0.0018495517870919344,0.22481616027654783,0.16372517781300228,0.11219749551561722,0.9316804893345985,0.9088826712822933,0.09261087194572531,0.6829817663063897,1.0898874056635852,1.0166325159721248,1.1720157033843592,2.3932377580247075,0.28782350376244437,0.8425148415257141,1.580156765622942,0.5439648050527676,1.1993114381591796,0.8600547196913189,0.46460770117990946,-3.419425403022818,0.8524846857279901,-2.0144925649185126,-2.9820548369728908,-2.8835153818657355,-3.285906165044245,-5.196480568538674,-4.25509539819484,-2.1689242530595174,-3.1990693468087184,-4.426719489528981,-2.8474189957754557,-3.1246064719846514,-4.140462363060424,-3.0974336143428522,0.7965019064664934,0.43688924020809167,0.2997014254264162,0.48498285027331994,0.8378391264187958,0.5071512332271522,1.4111186423504951,1.3044893250510912,0.4146083349368843,1.1377960067234811,1.1392565739100748,0.4345415091478587,0.7923596656290609,1.0628686792724091,0.49465865161664563,-0.1216715813335604,0.8580931211911584,0.06440326525547735,-0.9914349646187449,0.28314082772637983,-1.0180653787931233,1.269821206407681,0.2249011567225353,0.2743102776806048,1.4570187549678564,0.8417392311444399,-0.40965688890020924,-0.7036101245612354,0.738293287139896,-0.731035295876947
