entryTime,exitTime,location,phase,taskTrial
107.52,107.7,3,0,0
107.865,108.235,2,0,0
109.595,109.72,3,0,0
110.03,110.185,1,0,0
116.24,116.535,3,1,1
116.785,116.975,1,2,1
122.145,122.23,3,0,0
122.805,122.865,1,0,0
142.665,142.99,2,1,2
143.205,143.535,3,1,2
143.745,144.035,2,2,2
147.74,147.925,3,0,0
148.145,148.38,1,0,0
154.135,154.24,1,1,3
162.26,162.645,2,1,3
162.87,163.055,3,1,3
163.39,163.605,1,2,3
171.82,172.055,3,1,4
172.38,172.715,2,2,4
173.05,173.345,3,0,0
173.565,173.82,2,0,0
174.125,174.345,3,0,0
174.855,175.01,2,0,0
182.02,182.165,3,1,5
182.38,182.615,2,2,5
188.06,188.205,3,0,0
188.51,188.755,2,0,0
193.755,193.805,3,1,6
194.095,194.28,1,2,6
199.5,199.715,1,0,0
204.765,204.945,3,1,7
205.23,205.355,1,2,7
205.82,206.07,1,0,0
206.305,206.705,1,0,0
207.635,207.78,2,0,0
207.99,208.175,2,0,0
208.38,208.79,3,0,0
208.96,209.585,3,0,0
209.84,210.135,2,0,0
214.26,214.485,2,1,8
214.755,214.905,3,1,8
215.25,215.435,1,2,8
221.836,221.98,3,0,0
229.525,229.71,3,1,9
229.985,230.215,1,2,9
230.48,231.02,3,0,0
231.29,231.64,2,0,0
243.795,243.84,2,1,10
244.195,244.41,3,1,10
244.655,245.03,1,2,10
245.26,245.555,3,0,0
245.76,246.045,2,0,0
258.595,258.77,3,1,11
259.005,259.22,1,2,11
281.13,281.24,3,1,12
281.685,281.795,1,2,12
289.27,289.375,2,1,13
295.58,295.96,3,1,13
296.19,296.59,1,2,13
310.615,310.885,3,1,14
311.18,311.355,1,2,14
313.2,313.415,3,0,0
315.54,315.6,2,0,0
320.965,321.1,2,1,15
321.31,321.48,3,1,15
321.775,321.985,1,2,15
332.6,332.955,3,1,16
333.19,333.425,2,2,16
340.61,340.805,3,1,17
341.06,341.73,2,2,17
346.615,346.71,3,0,0
346.92,347.21,2,0,0
347.97,348.15,3,0,0
348.615,348.86,3,1,18
349.095,349.29,1,2,18
356.855,357.135,3,1,19
357.345,357.81,1,2,19
358.04,358.475,3,0,0
358.735,359.08,2,0,0
368.51,368.67,3,1,20
368.97,369.135,1,2,20
375.6,375.785,2,0,0
376.29,376.5,3,1,21
376.72,377,2,2,21
382.405,382.64,3,0,0
382.895,383.2,2,0,0
388.475,388.705,2,1,22
389.64,389.78,3,1,22
390.065,390.33,1,2,22
390.59,390.96,3,0,0
391.17,391.5,2,0,0
398.925,399.075,3,1,23
408.995,409.185,3,1,24
409.375,409.66,1,2,24
428.56,428.585,2,1,25
428.63,428.725,2,1,25
428.745,428.81,2,1,25
431.025,431.28,3,1,25
431.62,431.855,1,2,25
432.385,432.635,2,0,0
437.44,437.67,3,0,0
438.1,438.225,1,0,0
443.81,443.845,2,1,26
444.25,444.285,3,1,26
444.505,444.835,2,2,26
449.295,449.87,3,0,0
450.14,450.55,2,0,0
458.07,458.275,2,1,27
458.55,458.615,3,1,27
458.825,459.14,2,2,27
471.32,471.515,2,1,28
471.785,471.855,3,1,28
472.045,472.445,2,2,28
477.675,477.92,3,0,0
478.175,478.335,1,0,0
483.025,483.165,3,1,29
483.365,483.72,2,2,29
487.22,487.61,3,0,0
487.63,487.86,3,0,0
488.07,488.24,1,0,0
488.475,488.79,3,0,0
488.84,489.05,3,0,0
489.295,489.605,2,0,0
490.87,491.07,3,1,30
491.29,491.65,1,2,30
492.16,492.37,3,0,0
492.62,492.84,2,0,0
499.545,499.75,3,1,31
499.995,500.205,1,2,31
508.965,509.22,2,1,32
509.46,509.62,3,1,32
509.83,510.105,2,2,32
514.78,514.98,3,0,0
515.295,515.39,1,0,0
517.42,517.56,2,1,33
517.99,518.195,2,1,33
518.45,518.65,3,1,33
518.845,519.24,2,2,33
524.89,525.07,2,0,0
525.35,525.485,3,0,0
525.72,526.155,2,0,0
531.17,531.33,3,1,34
531.665,531.955,1,2,34
537.285,537.36,2,0,0
538.995,539.05,3,1,35
539.28,539.545,2,2,35
544.66,544.76,3,0,0
545.04,545.22,2,0,0
546.91,547.025,1,1,36
550.815,551.035,2,1,36
551.255,551.43,3,1,36
551.61,551.92,2,2,36
555.89,556.235,3,0,0
556.455,556.76,2,0,0
560.215,560.395,3,1,37
560.69,560.865,1,2,37
565.19,565.22,3,0,0
565.585,565.84,2,0,0
566.15,566.485,3,0,0
566.665,566.92,2,0,0
567.14,567.345,3,0,0
570.17,570.36,1,1,38
575.19,575.29,2,1,38
575.35,575.675,2,1,38
575.745,576.04,2,1,38
576.735,577.025,2,1,38
577.225,577.41,3,1,38
577.715,578.14,1,2,38
584.095,584.19,3,0,0
584.39,584.625,2,0,0
594.87,595.115,3,1,39
595.32,595.625,1,2,39
595.9,596.33,3,0,0
596.58,596.795,2,0,0
613.74,613.815,2,1,40
617.38,617.565,3,1,40
617.85,618.04,1,2,40
623.14,623.305,2,0,0
624.155,624.355,2,0,0
625.165,625.38,3,1,41
625.66,626.01,2,2,41
631.6,631.77,3,0,0
632.035,632.49,2,0,0
636.945,637.395,2,1,42
637.975,638.435,2,1,42
639.15,639.52,3,1,42
639.71,640.145,2,2,42
644.015,644.43,3,0,0
644.5,644.875,3,0,0
645.14,645.405,2,0,0
650.855,651.06,3,1,43
651.27,651.685,2,2,43
657.33,657.515,3,0,0
657.79,658.135,2,0,0
663.605,663.82,3,1,44
664.09,664.715,2,2,44
674.005,674.215,3,1,45
674.42,674.67,2,2,45
674.975,675.12,3,0,0
680.235,680.58,3,0,0
680.825,681.025,2,0,0
683.535,683.82,3,1,46
684.03,684.25,1,2,46
690.47,690.66,3,0,0
690.96,691.225,1,0,0
701.815,702.13,3,1,47
702.385,702.825,2,2,47
708.82,709.12,3,0,0
709.33,709.6,2,0,0
713.525,713.795,2,1,48
714.02,714.195,3,1,48
714.41,714.765,2,2,48
719.485,719.885,3,0,0
720.145,720.335,1,0,0
720.37,720.535,1,0,0
720.74,721.08,3,0,0
721.285,721.505,1,0,0
724.225,724.41,3,1,49
724.655,724.915,1,2,49
729,729.105,1,0,0
729.425,729.625,3,0,0
729.835,730.015,1,0,0
730.705,730.96,3,0,0
731.15,731.345,1,0,0
731.885,732.35,3,1,50
732.59,732.875,2,2,50
737.365,737.835,3,0,0
738.075,738.3,1,0,0
741.825,741.955,1,1,51
742.175,742.395,3,1,51
742.725,743.23,1,2,51
747.305,747.525,3,0,0
747.88,748.025,1,0,0
748.23,748.58,3,0,0
748.88,749.105,2,0,0
753.515,753.82,3,1,52
754.065,754.75,2,2,52
754.98,755.335,2,0,0
761.95,762.27,3,1,53
762.58,762.84,2,2,53
768.135,768.29,3,0,0
768.675,768.87,1,0,0
769.13,769.295,3,0,0
769.54,769.725,2,0,0
770.465,770.665,1,1,54
771.25,771.475,1,1,54
775.865,776,3,1,54
776.285,776.455,1,2,54
780.965,781.17,1,0,0
785.595,785.755,3,1,55
785.97,786.165,1,2,55
790.035,790.22,3,0,0
790.44,790.56,1,0,0
790.935,791.17,3,0,0
791.56,791.75,2,0,0
794.325,794.59,3,1,56
794.795,795.075,2,2,56
800.005,800.43,3,0,0
800.79,800.965,2,0,0
801.91,802.01,3,1,57
802.035,802.185,3,2,57
802.425,802.685,2,2,57
803.345,803.695,1,0,0
809.515,809.67,2,0,0
809.9,810.325,3,1,58
810.515,810.84,2,2,58
811.065,811.325,3,0,0
811.63,811.93,1,0,0
818.255,818.505,3,1,59
818.865,819.085,1,2,59
824.37,824.515,1,0,0
824.815,825.04,3,0,0
825.75,825.89,3,0,0
826.08,826.255,1,1,60
826.475,826.69,3,1,60
827.46,827.72,2,2,60
830.885,830.96,2,0,0
831.26,831.58,3,0,0
831.81,832.01,2,0,0
832.215,832.37,3,0,0
833.715,833.905,3,0,0
837.39,837.545,3,1,61
837.755,837.94,2,2,61
838.185,838.33,3,0,0
845.175,845.265,2,1,62
849.38,849.59,1,1,62
850.215,850.58,3,1,62
850.82,851.16,2,2,62
861.905,862.16,3,1,63
862.4,862.67,2,2,63
863.89,864.095,2,0,0
864.785,865.05,3,0,0
865.255,865.575,1,0,0
873.08,873.31,3,1,64
873.56,873.98,2,2,64
874.175,874.33,3,0,0
874.58,874.97,1,0,0
897.51,897.76,1,1,65
900.25,900.495,3,1,65
900.71,901.01,2,2,65
909.22,911.01,3,1,66
911.03,911.475,3,2,66
912.025,912.265,2,2,66
912.275,912.65,2,0,0
913.055,913.485,3,0,0
913.85,914.66,1,0,0
916.06,916.31,1,0,0
923.585,924.14,3,1,67
924.385,924.7,2,2,67
943.95,944.165,3,1,68
944.445,944.72,2,2,68
945.275,945.315,1,0,0
945.355,945.525,1,0,0
955.865,957.13,3,1,69
957.55,957.75,1,2,69
961.735,962.04,1,0,0
962.33,962.675,3,0,0
962.915,963.1,1,0,0
966.28,966.76,3,1,70
967.035,967.355,2,2,70
967.59,967.78,3,0,0
968.05,968.425,1,0,0
975.905,976,2,1,71
976.27,976.435,3,1,71
976.7,977.035,1,2,71
984.08,984.315,1,1,72
984.575,985.485,3,1,72
985.775,986.13,2,2,72
989.97,990.13,3,0,0
990.43,990.69,1,0,0
991.82,992.01,3,0,0
992.22,992.41,1,0,0
999.61,999.98,3,1,73
1000.22,1000.555,1,2,73
1005.6,1005.84,1,0,0
1006.53,1006.955,3,0,0
1007.165,1007.405,1,0,0
1013.025,1013.565,3,1,74
1013.865,1014.14,1,2,74
1018.27,1018.445,3,0,0
1018.73,1018.95,1,0,0
1019.255,1019.435,3,0,0
1019.68,1019.905,1,0,0
1020.52,1020.76,3,0,0
1020.965,1021.28,1,0,0
1021.51,1021.82,3,1,75
1022.015,1022.47,1,2,75
1028.235,1028.435,3,0,0
1028.75,1029.065,1,0,0
1032.92,1033.125,1,1,76
1033.44,1033.745,3,1,76
1033.96,1034.155,1,2,76
1038.525,1038.62,3,0,0
1038.905,1039.105,1,0,0
1039.365,1039.745,3,0,0
1039.945,1040.165,1,0,0
1040.78,1041.005,3,0,0
1041.86,1042.345,3,1,77
1042.57,1042.86,1,2,77
1047.935,1048.12,3,0,0
1048.42,1049.16,1,0,0
1049.415,1049.665,3,0,0
1049.87,1050.15,1,1,78
1051.165,1051.77,1,1,78
1057.54,1057.845,3,1,78
1058.08,1058.62,2,2,78
1063.252,1063.49,3,0,0
1063.84,1064.025,2,0,0
1064.22,1064.42,3,0,0
1064.69,1065.01,1,0,0
1065.245,1065.465,3,1,79
1065.69,1066.005,2,2,79
1070.845,1071.415,2,0,0
1071.69,1071.925,3,0,0
1072.165,1072.54,2,0,0
1072.745,1072.945,3,0,0
1073.29,1073.55,1,1,80
1073.82,1074.065,3,1,80
1074.315,1074.55,1,2,80
1080.17,1080.355,3,0,0
1080.57,1080.795,1,0,0
1081.105,1081.405,3,0,0
1081.615,1081.81,1,1,81
1082.025,1082.395,3,1,81
1082.645,1082.895,2,2,81
1087.08,1087.365,3,0,0
1087.67,1087.845,2,0,0
1088.075,1088.245,3,0,0
1088.515,1088.79,1,0,0
1089.02,1089.455,3,0,0
1089.67,1089.865,1,0,0
1094.56,1094.745,3,1,82
1094.98,1095.22,1,2,82
1099.08,1099.245,3,0,0
1099.51,1099.705,1,0,0
1099.91,1100.24,3,0,0
1100.5,1100.675,1,0,0
1100.88,1101.2,3,0,0
1101.41,1101.58,1,0,0
1102.025,1102.565,3,0,0
1102.95,1103.19,3,1,83
1103.365,1103.695,1,2,83
1104.79,1105.035,1,0,0
1105.31,1105.51,3,0,0
1105.83,1106.045,2,0,0
1111.39,1111.685,1,1,84
1111.93,1112.23,3,1,84
1112.415,1112.68,1,2,84
1125.395,1125.575,2,1,85
1125.815,1126.035,3,1,85
1126.285,1126.64,2,2,85
1131.215,1131.42,3,0,0
1131.7,1131.925,2,0,0
1134.33,1134.525,3,1,86
1134.76,1135.125,2,2,86
1139.88,1139.94,3,0,0
1140.45,1140.6,3,0,0
1140.83,1141.095,2,0,0
1142.555,1142.785,3,1,87
1143.035,1143.255,2,2,87
1143.45,1143.66,3,0,0
1148.52,1148.905,3,0,0
1149.15,1149.31,1,0,0
1149.525,1149.855,3,0,0
1150.18,1150.84,2,1,88
1151.19,1151.555,3,1,88
1151.78,1152.145,2,2,88
1159.215,1159.695,2,1,89
1159.935,1160.08,3,1,89
1160.325,1160.765,2,2,89
1164.63,1164.83,3,0,0
1165.09,1165.345,2,0,0
1165.575,1166.085,3,0,0
1166.345,1166.56,1,0,0
1166.77,1167.025,3,0,0
1167.225,1167.525,2,0,0
1171.52,1171.725,3,1,90
1172.025,1172.322,1,2,90
1178.105,1178.33,3,0,0
1178.67,1178.91,1,0,0
1179.505,1179.69,3,1,91
1180.035,1180.305,2,2,91
1186.605,1186.795,2,0,0
1187.565,1187.625,3,1,92
1187.825,1188.225,2,2,92
1195.155,1195.38,3,1,93
1195.6,1195.865,1,2,93
1202.56,1202.72,2,0,0
1203,1203.1,3,1,94
1203.425,1203.62,1,2,94
1210.6,1210.795,1,1,95
1211.2,1211.33,3,1,95
1211.79,1212.025,2,2,95
1216.68,1216.975,3,0,0
1217.235,1217.495,1,0,0
1222.705,1223.025,3,1,96
1223.315,1223.64,2,2,96
1223.895,1224.065,3,0,0
1224.335,1224.53,2,0,0
1232.04,1232.075,2,1,97
1234.01,1234.52,3,1,97
1234.775,1235.145,2,2,97
1235.465,1235.62,3,0,0
1235.915,1236.205,1,0,0
1241.385,1241.655,1,0,0
1251.365,1251.465,2,1,98
1252.185,1252.55,2,1,98
1252.78,1252.945,3,1,98
1253.305,1253.565,1,2,98
1257.01,1257.155,3,0,0
1257.38,1257.59,1,0,0
1257.82,1258.105,3,0,0
1258.295,1258.6,1,0,0
1260.37,1260.49,3,0,0
1260.735,1260.92,3,1,99
1261.12,1261.34,1,2,99
