,a,a_std,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,a_subj.10,a_subj.11,a_subj.12,a_subj.13,v,v_std,v_subj.1,v_subj.2,v_subj.3,v_subj.4,v_subj.5,v_subj.6,v_subj.7,v_subj.8,v_subj.9,v_subj.10,v_subj.11,v_subj.12,v_subj.13,t,t_std,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,t_subj.10,t_subj.11,t_subj.12,t_subj.13,st,z,qS,qL,aS,aL,v_stim,alpha_stim,a_stim,t_stim,zt_stim,forg_stim,surp_stim,zt,zt_std,zt_subj.1,zt_subj.2,zt_subj.3,zt_subj.4,zt_subj.5,zt_subj.6,zt_subj.7,zt_subj.8,zt_subj.9,zt_subj.10,zt_subj.11,zt_subj.12,zt_subj.13,forg,forg_std,forg_subj.1,forg_subj.2,forg_subj.3,forg_subj.4,forg_subj.5,forg_subj.6,forg_subj.7,forg_subj.8,forg_subj.9,forg_subj.10,forg_subj.11,forg_subj.12,forg_subj.13,surp,surp_std,surp_subj.1,surp_subj.2,surp_subj.3,surp_subj.4,surp_subj.5,surp_subj.6,surp_subj.7,surp_subj.8,surp_subj.9,surp_subj.10,surp_subj.11,surp_subj.12,surp_subj.13,alpha,alpha_std,alpha_subj.1,alpha_subj.2,alpha_subj.3,alpha_subj.4,alpha_subj.5,alpha_subj.6,alpha_subj.7,alpha_subj.8,alpha_subj.9,alpha_subj.10,alpha_subj.11,alpha_subj.12,alpha_subj.13
0,1.3144338149969719,0.3438119502517443,1.8866178136751663,1.3337166930222923,0.9964677654001945,1.1744913545416882,1.3863360073524627,0.9292031312616232,1.6197731019084405,0.9596558968162864,1.1911686080557482,1.1327615934066428,1.067605411455684,0.8535509956235187,0.9272464114109992,1.034510157370064,0.5019969174489423,0.6007261979328106,1.1204215522132532,1.171642362854119,1.0953539385763784,1.066252975096111,1.2913201315264489,0.6033161187962601,1.0489970939240836,0.7356257897046531,1.5261263315689086,2.2033148110393452,1.4967282193443912,1.3280079868061119,0.33491187995166105,0.045966653560270104,0.26761155507705925,0.36962357956558334,0.2810864333895372,0.3146580344315016,0.35780403259121085,0.3182485947548153,0.3261367055075795,0.3379239104181596,0.3381221785372419,0.33661322383742515,0.31698417151096875,0.32387574819303994,0.3509485565509779,0.1503084471516366,0.07883543265265346,0.009700761707201869,0.9956252709887642,0.9550119023947217,0.0008433424121969506,0.09125396502023521,-0.08157743583692212,-0.10871785631308292,0.005793047037291392,0.04751964320012446,-0.039078312888556344,1.242317021460138,0.2017769175489556,0.15582063525870732,0.0387509280679675,0.1182723168966246,0.0923245702467667,0.1278770827995208,0.3141070623761925,0.24186021934336444,0.1637100840925556,0.09266209114540311,0.19853745832615322,0.25072373737481446,0.5536880934382404,0.2678323646412564,-0.10963355901908872,-6.549057385278716,3.556004912266776,-12.192204733437768,-4.490794963395266,-8.189779096892593,-5.763429870684723,-5.925084530876491,-5.524078761064169,-8.750521978862633,-9.30277714110428,-8.466489098215483,-2.4566989252357345,-2.108927560597877,-12.057592545385374,-5.010818040658981,-4.737688983905391,9.437790234126076,-9.525620792700249,-9.264539844400492,-18.77379977436884,-19.398313726965476,4.031530210046535,-6.1141865154415385,-15.334088026900814,-31.082358096237144,-21.57436466530627,5.875416993857083,14.956234274181359,4.566861025560236,-10.186106856847317,-1.6471202663470397,0.9834596822886313,-0.7749328914566225,-1.7489691194782344,-0.5205065046729539,-1.2154786782293714,-3.0137118078513923,-1.8256006907794218,-1.012157165563706,-0.9697386301852491,-0.4179058352850834,-1.4060455140531136,-1.7389257876509419,-2.327864237110824,-1.0521394009542404
1,1.1471289745341546,0.21581924680271503,1.886834354440107,1.339852395006125,0.9897087599214374,1.1747109542328225,1.3705457875842906,0.9566220149896419,1.597930521605763,0.9527118202514901,1.189030516659067,1.1392677811767642,1.069631919740879,0.8528287741791107,0.9265526331185054,1.4936769026864112,0.6598162066494063,0.5786780417054739,1.163884878973954,1.1872963245088355,1.025661706283881,1.0377414321082417,1.2826293740994192,0.611562056624501,1.0510156865078453,0.7251504900046769,1.7628385418201638,2.341115905237121,1.506821324647476,1.3585108209517909,0.32554687189189185,0.030640446856632517,0.26889425843287096,0.36709225749199903,0.2811288316730301,0.3139220257088712,0.3599526556085634,0.31645142398333687,0.31718141394227695,0.337635620518303,0.34073737573095975,0.3402503835834719,0.3184004037372713,0.3236379145052754,0.34790459843831506,0.1497499162764533,0.084188707806114,0.006197388010386037,0.998513018842036,0.9763721524349369,0.00034472867451451616,0.09744249051595127,-0.11727367169594709,-0.11300766648414011,0.005778646401515503,0.059519554941851155,-0.13718610870948733,0.6242768420949076,0.23613728870465217,0.15887921280371592,0.046794537846995665,0.16543158725190446,0.10189534240529852,0.10970731496480168,0.4002514772353315,0.24885322915904728,0.10355766644470182,0.1152207908308973,0.1797480783505518,0.3822905091623682,0.5840278624349768,0.3739736550930395,0.02148616480693516,-5.237705151356137,4.822635773630895,-11.126091943638482,-4.698279738932732,-10.256818920399793,-7.361523281456882,-5.41092816062368,-9.84664204278692,-7.410648487218952,-15.060798404893108,-12.180675207118774,-2.3989491152287767,-2.1308965576684624,-11.14286704107407,-5.008089421455762,-4.798458193197719,9.21000710382918,-18.778428347983116,-12.433499388703,-11.284870484650035,-9.20372715541755,2.8748248706606194,-5.446178462631097,-8.359708051569044,-10.07242656555665,-9.90019123138632,6.620099286589641,11.89394606181144,5.27598775151977,-7.357546561668531,-1.352591519305965,0.913334650874896,-0.8188718110124281,-1.8276333134710556,-0.2923167588932949,-1.2211153867775058,-2.849937434991631,-1.766932951819125,-1.020251862888875,-0.7886330505228214,-0.5479462653060837,-1.444937199596866,-1.8655380049129067,-2.150582349916758,-1.0453584761041466
2,1.2675783531587999,0.3425155949672235,1.884950971785196,1.3609701891694574,0.9830392046284642,1.1621772835350366,1.3775917671261055,0.959436818345864,1.6080734590729264,0.9690333340989876,1.207115727666961,1.127348352234635,1.0691321127724793,0.852015867690108,0.9305215229498592,1.0608135269776346,0.4211696380977777,0.6053521033006531,1.1071465361372759,1.1690193257687862,0.9815000813741326,1.0409375563900278,1.219542311644036,0.6308742197922401,0.9155827553762164,0.7741097079251756,1.8141646847717465,2.2981068818008024,1.525788434134352,1.1498515374982032,0.32371853497040565,0.040361119213743385,0.273449245238653,0.36464888170279974,0.2819678155834477,0.3157350825146852,0.3649319247928645,0.31515432587293557,0.3227581433719236,0.33778353993155613,0.3404997130292094,0.34210332797898824,0.318461388270832,0.32413449044536685,0.34893509470880835,0.1494258617812661,0.08295875141473266,0.0037988013304218462,0.9989292708285697,0.9539190258554788,0.0014635490144084464,0.13153556611935546,-0.016365665870941515,-0.11783056602811284,0.0065749742584339296,0.06974488887297986,-0.08344903277837479,0.7974162725715557,0.177786918673285,0.15799514836367085,-0.00776724787435485,0.09099593539083214,0.04684273142138417,0.12041466203196616,0.33829701050679395,0.3493620810666109,0.07725249058870332,0.062363129059218245,0.15156199896139166,0.4044498402964174,0.6168130398166641,0.29188138847120815,-0.012463874627040628,-5.555100026349468,6.716038741639545,-9.95172349688116,-4.24086224293275,-11.431287051518176,-7.942237617750624,-9.027220295455088,-7.2618006117132525,-7.380732706685879,-7.2639929767849765,-12.739647140115594,-2.424031672774654,-2.1210437724840285,-9.641965926767368,-7.738315810711008,-4.490678452860647,8.828171352710594,-8.302007551099441,-13.134013204123946,-10.021430248631141,-8.659461357479318,4.90211479761865,-5.564205800162259,-9.750914205784497,-28.638267099977487,-7.888148008424501,5.052778978894317,12.085794013099182,5.114806150357659,-7.4270344901632726,-1.3865448392434816,0.7014999355568283,-1.0321173645880104,-1.8185383645920326,-0.34872132858960425,-1.150114333005398,-2.9773804296581456,-1.8907652376641104,-0.9001567406511553,-0.47685205860854873,-0.15778321678663554,-1.5763525871794062,-1.9475003846842138,-2.262096711489556,-1.2257323100125601
3,1.3122395010048964,0.4391976999204331,1.9080763849486706,1.3183887961648288,1.0111385776280302,1.1740154351440506,1.3938770226706807,0.9438518452233715,1.596884372463692,0.9753886023970931,1.2138397733133433,1.1253005586066098,1.069741760770672,0.8510681746098521,0.9341726862618497,1.148180174687517,0.5569364823727752,0.6037208345659919,1.114530321851562,1.1438515285351503,0.9932773591390159,1.0109835069450428,1.1094390990487755,0.5791073396238543,0.9912634157595922,0.7919403122545288,1.7214255648283496,2.1563797755208745,1.3952726612346606,1.1931050871753428,0.3241327976894761,0.02372056954049557,0.2642945634079986,0.36731381852229683,0.28147695819804097,0.3188817316343923,0.35778881206215885,0.31524620563879974,0.3225802330700426,0.3346944163932486,0.33689405558898816,0.3427101143650041,0.3217713917236383,0.32368594042958343,0.350392214688743,0.15222367126074796,0.09736684460692802,0.007536654689711649,0.9968545110646259,0.9564967878421196,0.0012408151165083847,0.12137522265668427,-0.023646335045759193,-0.11837516013714776,0.006564993145909947,0.0551058967150021,-0.10410039016777618,2.0965952536819255,0.18655797494425336,0.2644225133659506,0.01597552821357706,0.09475155188725766,0.14691972255656213,0.1545122571794433,0.28574132593932555,0.33545788377747116,0.10258323649902132,0.06259570363452104,0.1573887786456259,0.23702886602796336,0.8138283637254295,0.4125673383870633,0.033231025485481264,-6.062184193620417,6.758252859879499,-13.02237270522923,-4.326882522716342,-18.968371587035936,-7.36827814302984,-9.190507900428921,-13.17994119810615,-15.296641224350822,-15.275314053959049,-14.631698860592524,-2.649433050456241,-2.04153205615245,-7.974255952178252,-14.375363354462674,-4.438470918398814,9.796587508572387,-19.410039779815055,-22.113876818281252,-10.002171685575684,-28.05328632534961,5.329769719306803,-6.799506529421961,-10.695016620702129,-15.543648188436066,-9.631869609485726,9.351077354426543,4.916467406475752,3.8938149743184782,-9.088496717031164,-1.456162060092797,0.7394578935887246,-0.9078486656040154,-1.7166744887271665,-0.6934680634107084,-1.1315227291515817,-2.909633070490513,-1.909555659269381,-0.9764159929676692,-1.3891985373282414,-0.33491396848242916,-1.3264437518721304,-1.9419920532919182,-2.352715182861489,-0.9614376565053531
4,1.1436970801932835,0.2634931579121951,1.9142283938619096,1.3645358189326715,1.017918638656495,1.163692033969494,1.3958101656512458,0.9459091099729289,1.5962605613531988,0.9778998722340565,1.205162455098719,1.1344013109324247,1.0746461979155622,0.8461057651628539,0.9209451109322595,1.2524827070040392,0.4952203907767866,0.5914950170245618,1.1719594573542558,1.083514034848298,1.0166954702122484,0.8894498907448114,1.1325034480830343,0.581092333066603,1.0013227816690125,0.7945938661874573,1.6635605661768187,2.078016953194253,1.3920637342335482,1.1819300159951944,0.326244042106151,0.02478389161841476,0.2623561156700857,0.36898302139147293,0.2776296504358579,0.3184281173619003,0.35203075373151915,0.3143653948406025,0.3260463552196975,0.33464523666406765,0.33685706854230263,0.3395989115686252,0.32168756206350896,0.3245395994958515,0.3521066810814436,0.15007886035155843,0.09645753445991395,0.0014214449156242856,0.9965954046864246,0.9690455369481374,3.5100703644910716e-05,0.1254783019619425,0.0028776011195641438,-0.12449228688307282,0.006552380669200147,0.05528366970459486,-0.04433824092841865,3.0291901753523605,0.1924885985420172,0.23073386315318717,0.041619231998029915,0.045869761216071225,0.144630192050488,0.15196603190344893,0.258482002181181,0.19906552103306696,0.1099296119372318,0.12918014217105606,0.18065828597136208,0.2425230369928883,0.8078667173494035,0.3990966712480858,0.0009461387132131821,-5.5322283379142,6.572287946807657,-10.378192750774685,-4.5129052853709535,-6.385238061401301,-8.70660742369388,-12.644806944143948,-8.231289831987793,-9.512062740860362,-17.132245815666256,-5.591178495646808,-2.9295903048540213,-2.22361388688001,-14.920229162478192,-9.78432092014232,-5.375131723947534,9.60359809313591,-26.152196412131268,-21.926441344715155,-12.370722152600987,-15.930771875086231,6.841419558429301,-7.852091933827769,-8.618405768974952,-21.726909580614887,-14.604834184645462,2.9192474103077677,2.296371575042527,4.232222673742457,-9.562675853008498,-1.1065380801960505,0.970581145567778,-1.209954023478371,-1.784796176278944,-0.6354570499107075,-1.2231244877192007,-2.949041431105734,-1.451695552357797,-1.0730434363982067,-0.9137797038479591,-0.5024180002650749,-1.4207302802738442,-1.9096312664923514,-2.409380665318845,-0.8856378964554044
5,1.1444519716049606,0.3223448045393752,1.9099463964451606,1.3407371356843412,1.0197343348797552,1.16431537919284,1.404204913846258,0.9446975850720533,1.5932783536255999,0.973621907305615,1.2185342884274108,1.143617437529389,1.0808173684057676,0.8502089464827742,0.9250139847478315,1.0130537462067035,0.526667933842272,0.5999724406077854,1.168412475216836,1.0953657143199496,1.0867559525763975,1.0156354664686942,1.195807792242297,0.5798763887635501,1.020674813300626,0.6890217009894977,1.6212140457348656,2.28158512265526,1.4681334711713978,1.0221074154057108,0.32526825032436674,0.03631073034889301,0.25935328440918043,0.36578106158536505,0.2756187226897164,0.31932800426658686,0.3523123690498291,0.31791372938102364,0.32521688565525214,0.33705627686335493,0.33797180070340455,0.3419175058527659,0.31557766989719976,0.32517954116136477,0.34914924168499656,0.15008526124675847,0.09248441875511706,0.014880487884246688,0.9977632857281318,0.9608460646655262,2.3479971775396884e-05,0.12139266002590354,-0.008190512882959328,-0.11988706798969169,0.004663244843333318,0.04050002240615086,0.05629240060954499,2.8551859616285733,0.16688906879409293,0.1975323540922697,-0.02510614258298649,0.12913695771357744,0.07907000289865457,0.0796805847447169,0.3511826017759777,0.20459428919891426,0.08709532056409225,0.1096108858658823,0.23819862429255523,0.4124970080310518,0.7141117872210867,0.482160312785341,0.02881620436446622,-6.079125619131885,4.414583942833274,-10.009306233546337,-4.36300460729565,-10.854638467422905,-7.310332318139827,-8.764873930988404,-13.855605617723876,-9.264197413179094,-9.114118505202498,-17.231059106740126,-2.7551296462666417,-2.0150607762714916,-6.282492512377598,-7.731419183534717,-4.1281079357813155,8.19928567779582,-17.125732260507917,-18.86039908407352,-14.465034855126072,-13.183722081531931,5.799527557290645,-7.3763301759970314,-20.12731902572545,-23.094600547566365,-11.033665457724776,9.148476147732847,0.8958002701624523,7.571108635457107,-15.739852453998855,-1.471073696744379,0.6062884046970838,-1.1920072364267944,-1.76580253607325,-0.5646880465055512,-1.1839787557644879,-2.9730526992334867,-1.806877161495095,-0.7844988805831032,-1.1461223490828745,-0.7977587786752297,-1.45362274464072,-1.8893523677705855,-2.463220433745564,-0.9264601511215297
6,1.3172132455931784,0.26859691904805016,1.9191382823740202,1.3397899197237237,1.0190231883542566,1.2032773178595078,1.399452768768007,0.9618123115096484,1.6059653231287114,0.9905651042309694,1.2151791668831422,1.1230393251373334,1.0787361817940055,0.8531940436714797,0.9195495867332433,1.2599597493347954,0.5779902849546242,0.6061006345825026,1.1775311114417704,1.1762865116119179,1.099584414747294,1.0117213942758572,1.2470285316050405,0.6206263361891351,1.0120562313283328,0.8073212238449203,1.762102202214502,2.2966452705954468,1.5821111641144388,1.0072465542091509,0.3118330905321535,0.028800152340888216,0.25865953039478184,0.36551009803557916,0.27711774828739044,0.3167330732334304,0.35832666079498077,0.3169128144340061,0.32667814303083226,0.33447527228569124,0.33764521603678693,0.3424862341804354,0.3187108799598005,0.3264362403663168,0.34915469862160275,0.15189912883479123,0.09541160864993818,0.007510600462712791,0.9981480854115163,0.9982948647017335,0.00045331491676830365,0.12929699257610006,-0.10195631996820931,-0.12362166219929549,0.006301218689886968,0.05838354887698738,0.021159961538612132,3.3706220200539168,0.23860588625817075,0.21796067639868694,-0.04734315762615698,0.07694908973750442,0.10256469804527696,0.11695154652483104,0.5141089602990099,0.3271100597152773,0.11316144438326098,0.07813686692941442,0.1342231102710263,0.19210962023971617,0.8199732266494796,0.3685260202733911,0.027829500467181745,-9.71343746842358,4.094258399978775,-12.585062846054157,-4.197599847849215,-21.39303669917038,-13.80757466931161,-5.959762713188789,-6.2204404752652565,-8.933621049312334,-13.890421354660276,-6.2557726229524775,-2.603986648195794,-2.2300969722219524,-12.784987669897875,-6.756715620931898,-4.611283425142527,8.891819939428325,-14.108438518581952,-25.062613866958408,-14.61219886888345,-13.039875375497456,5.71839345571584,-8.190573280090662,-16.39950278275382,-11.779566788546727,-14.431452823886431,7.7363594282860895,3.1025153393843405,7.301429417904947,-15.295662450041068,-1.5217873642988209,0.6284276508742002,-1.1414725983916274,-2.019064476980885,-0.5244503121202881,-1.1043226536760125,-3.049172706148663,-1.9184885983739886,-0.8215100662865984,-1.0817376254521365,-0.37766250189535244,-1.444204473916583,-1.9591531167564962,-2.2580564789452935,-0.7422135397524403
7,1.296916415370894,0.3398500563600063,1.9210093588556527,1.3491699462552362,1.0205164943909655,1.1771383451697464,1.3993199513057248,0.9668908254958634,1.6421537524975143,0.9755288157986294,1.2175115138982342,1.1323188554322015,1.0736194755583879,0.8607270911322825,0.9185549778739952,1.3499776993578898,0.5362811083091586,0.5996411940315715,1.0277244929755822,1.1798599167084052,1.0601380311717783,1.014935861732853,1.196064759221272,0.6533088869764514,1.1043414392967086,0.7896616818575475,1.8026198678088887,2.329842586695681,1.5543040701037047,1.0550547188091346,0.31411077584057595,0.0375603922446346,0.2553398601581447,0.36448987506440444,0.2770000683365647,0.3165737203323091,0.35716545414454226,0.31240143545701327,0.326041843963198,0.3319922034678558,0.3378925198128657,0.34481487533308186,0.31772384451482993,0.32347162619483877,0.35396161602408877,0.15116434336417797,0.09168725305542044,0.000510623205508513,0.9998418228031561,0.9821697480127697,0.0015534742058729905,0.08545828504535607,-0.09518791821556069,-0.12058744384558637,0.00583678379036639,0.09503335996433082,-0.12767308914885056,2.56995482754057,0.20101573336794082,0.2556333968964165,-0.014227483740761715,0.2545718609677839,0.05199996055529617,0.08811367658609517,0.3963665152137294,0.24616571127459025,0.06431201391201266,-0.03596368999243871,0.154755367808026,0.4696678093450649,0.7419428936158706,0.384604426340279,0.04324763462082376,-8.459031038645286,5.896451363220091,-7.879613326454194,-4.458490873018522,-7.905577665718699,-6.55005571286695,-4.890242029575133,-7.623290747979383,-10.101641341208616,-12.291048928163312,-5.9006907494043075,-2.312276775868092,-2.044705998351342,-5.310891600042115,-13.538818244179442,-6.169952210658639,8.847145227744967,-13.372953617927799,-24.804138214087438,-13.848783945212734,-12.443938391769834,3.4400928876864816,-7.752687788895476,-11.337389161578727,-12.064826796745091,-16.061439006200136,7.334284104323474,-1.2654126839252366,12.252256526159869,-11.251685204163119,-1.373800004236717,0.669037352574016,-0.5027178934086598,-1.8461076639909701,-0.5663254332221679,-1.108755558445222,-3.2683660971309796,-1.7629804324963858,-0.7946645666225606,-0.8525687706121408,-0.3938023345513806,-1.2626827602181432,-1.9481876890125311,-2.2375707161717715,-1.018181323729102
8,1.2798466630682723,0.27243383468091964,1.920179972284625,1.3451033277905047,1.0006049751783461,1.1883299055350727,1.3890740684386385,0.9617335529513519,1.630066948063669,0.9791507264682942,1.228922765238712,1.1350689824556053,1.081930463769393,0.861282758949683,0.9105529981896074,1.106099982636357,0.5025577172110973,0.5923203693078631,1.0766994419938014,1.1412634320930661,1.0726906832744652,0.973028068243243,1.143440287988924,0.7167396084198984,1.03946251428538,0.8091576332164139,1.6727122184814727,2.198539032850527,1.5501815906137284,1.0991584748927832,0.32198413911784823,0.03720213805151107,0.2537327999876523,0.3684893994486128,0.27937613866993,0.31743696688970213,0.3533503057483769,0.31466233363566276,0.317114841808337,0.3354072067341204,0.33818483032262525,0.3420954359644266,0.3180643908861664,0.3235522776021645,0.35485648651040663,0.15161238928962575,0.09201209552140051,0.0011699995436480364,0.9999312132675676,0.9837350232182615,0.001452620829903906,0.07685246646888919,-0.229833736698554,-0.11935506279900607,0.005381744699518215,0.08514001071352055,-0.05899383740239733,2.475575106362117,0.22550590245171487,0.2297628001904812,-0.03741446653428057,0.23241915991377174,0.061230160502070224,0.1415244751711466,0.24453364008549505,0.2091931107229581,0.04975916026149922,-0.006338763968743555,0.1504715493758876,0.4306761784039488,0.7978911693921286,0.35603753574893154,0.06413184952815221,-6.0192224667826775,2.3135736965528175,-8.556776349589413,-4.4648225076615375,-7.049213640225149,-6.299241493282443,-5.193278639877466,-9.226222125215582,-9.121569157840819,-7.660014010291474,-9.009053283717684,-2.6922778309333006,-2.0429157549522166,-5.821420413127403,-10.153383700334965,0.5367128291867864,8.53573428964036,-19.063648355976014,-14.99777373522149,-10.155929431230344,-10.44112577893516,5.788741643819872,-6.769090676372761,-12.249087435619773,-10.097492152255498,-17.85031589461091,14.052233007488411,-0.7446532042098246,10.412686967879253,-14.357970871496267,-0.9325344276597094,0.8571580712489435,-0.578841738609367,-1.9291334524038677,-0.31172693051553435,-1.241111505250339,-2.859226678202008,-1.6302355011124017,-1.052661169560251,-0.8511073002789826,-0.4347011194698199,-1.297484757006705,-1.9420038448088592,-2.2335919875942007,-1.0926914631376223
9,1.1843461429792557,0.3746390861229044,1.9002397517806668,1.3434767355330952,1.0065892884831567,1.198430614198734,1.3989213773495557,0.9580343478013152,1.5948046719327613,0.969943827897494,1.2023452815411073,1.1426855182909403,1.0666556213004685,0.8629824783914345,0.9138239304903074,1.305610100240021,0.48950272929899663,0.6653512378588273,1.0207003318847296,1.1720374065162755,1.07080305369864,0.9141257401870164,1.105116202847237,0.5927153821359783,1.0486010218468056,0.8921858330063098,1.6253871249304155,2.2709847212302936,1.5683126092119033,1.1136711901301148,0.33647962623251054,0.06278386796723849,0.2625283169316751,0.36690210655239197,0.28017515496314527,0.3152395600541966,0.35658436483579425,0.3127451139228309,0.3231391318919795,0.3351195458379782,0.3379310228874638,0.3402441185947193,0.3198673318498785,0.3215897244440499,0.35482736569414136,0.14554911136486548,0.08938903627640768,0.002188156020415751,0.9994690578261566,0.9619793704685444,2.0235120807826374e-05,0.09497138744457767,-0.23050444317218333,-0.12021545475983765,0.006395059911301083,0.07829339979972696,-0.006372012582147257,1.3818088219210196,0.20583661255188287,0.29641772191164595,-0.03773275303277483,0.1609154688940336,0.07747491057278175,0.11914745391777457,0.24581759246788093,0.23857454710203924,0.04507297848823204,0.005030246613573042,0.1456707822426696,0.5020225356472144,0.8759465800277192,0.36863668949254286,0.06162472192846431,-6.202093167354926,2.8839425121734585,-8.915706739942184,-4.540948681929648,-9.883524136652179,-5.922464855258311,-12.781946439535862,-7.230102148135932,-7.269308590541003,-9.188897871210067,-8.235475527499542,-2.5340542240238655,-2.136738698532749,-5.733283547703132,-10.370720882080603,-5.112243458784244,8.485274340171241,-17.023564437170023,-22.82024477520113,-12.888269562383226,-12.197141703047095,9.199892500863985,-16.95843396746882,-10.331006674491361,-16.258677218874183,-9.423004360702343,7.816678104414346,8.160137385113316,6.5359403821448865,-13.563531938186618,-1.4539247523598184,0.6813601269021666,-0.8001145984034335,-1.860392796558164,0.007974030077189997,-1.0246054124607271,-2.873697487706184,-1.641121359084328,-0.963999873299173,-0.8785860375408723,-0.2845899326899064,-1.405824261799787,-1.9394240726729037,-2.1920724376121097,-0.986090343434312
