entryTime,exitTime,location,phase,taskTrial
100.24,100.6,3,0,0
107.54,107.62,3,1,1
107.94,108.48,1,2,1
108.68,109.02,3,0,0
109.2,109.44,1,0,0
109.86,110,3,0,0
110.66,110.96,2,0,0
121.28,121.76,3,1,2
122.02,122.34,2,2,2
130.4,130.5,3,1,3
130.7,130.98,1,2,3
136.54,136.72,3,0,0
136.92,137.14,2,0,0
139.52,139.82,3,1,4
140.04,140.5,2,2,4
147.46,147.64,3,1,5
147.92,148.14,2,2,5
155.74,156.08,3,1,6
156.28,156.58,1,2,6
161.72,161.96,3,0,0
162.2,162.44,1,0,0
162.72,162.9,3,0,0
163.42,163.54,2,1,7
163.58,163.64,2,1,7
164.02,164.5,3,1,7
164.68,165.02,1,2,7
172.96,173.08,3,1,8
173.54,173.78,1,2,8
183.26,183.74,3,1,9
183.96,184.24,2,2,9
193.46,193.6,3,1,10
193.94,194.22,2,2,10
202.34,202.68,3,1,11
202.86,203.2,1,2,11
213.48,213.68,3,1,12
213.96,214.28,1,2,12
222.18,222.26,3,1,13
222.62,222.82,2,2,13
230.44,230.48,3,1,14
230.9,231.08,2,2,14
238.42,238.6,3,1,15
238.88,239.22,1,2,15
246.36,246.64,3,1,16
246.88,247.28,1,2,16
256.54,256.82,3,1,17
257.1,257.38,2,2,17
265.08,265.16,3,1,18
265.42,265.66,2,2,18
272.04,272.12,3,0,0
272.44,272.7,2,0,0
273.02,273.1,3,1,19
273.3,273.74,2,2,19
286.6,287,3,1,20
287.22,287.52,2,2,20
296.84,297.22,3,1,21
297.44,297.94,2,2,21
305.7,306.26,2,1,22
306.46,306.82,3,1,22
307.02,307.48,2,2,22
307.68,308.22,2,0,0
308.44,308.68,2,0,0
320.6,321.04,3,1,23
321.3,321.68,1,2,23
326.96,327.02,2,0,0
327.3,327.46,3,0,0
327.76,327.92,2,0,0
328.6,328.8,3,1,24
328.98,329.34,2,2,24
334.84,334.98,1,0,0
335.42,335.68,1,0,0
336.08,336.62,3,0,0
336.84,337.22,1,1,25
337.44,337.7,3,1,25
337.92,338.22,2,2,25
345.5,345.6,3,1,26
345.9,346.12,2,2,26
346.44,346.6,2,0,0
355,355.46,3,1,27
355.66,355.92,1,2,27
362.8,363.2,1,1,28
363.4,363.56,3,1,28
363.76,364.24,1,2,28
368.62,368.88,3,0,0
369.14,369.42,1,0,0
377.66,378.04,3,1,29
378.38,378.62,1,2,29
388.4,388.66,3,1,30
388.92,389.1,2,2,30
394.82,394.98,3,0,0
395.24,395.34,1,0,0
396.98,397.24,3,1,31
397.46,397.76,2,2,31
405.08,405.34,3,1,32
405.62,405.92,2,2,32
406.16,406.44,3,0,0
406.68,406.92,2,0,0
407.6,407.82,3,0,0
408.04,408.26,2,0,0
419.48,419.78,3,1,33
419.98,420.28,1,2,33
428.56,428.64,2,1,34
429.06,429.32,3,1,34
429.54,429.92,2,2,34
441.02,441.34,3,1,35
441.54,441.88,2,2,35
456.2,456.42,3,1,36
456.7,457,2,2,36
457.22,457.5,3,0,0
457.72,458.04,1,0,0
471.72,472,3,1,37
472.4,472.66,3,2,37
472.88,473.26,1,2,37
480.76,481.02,3,1,38
481.22,481.54,1,2,38
481.76,482.28,3,0,0
482.6,482.84,2,0,0
483.36,483.58,2,0,0
493.36,493.66,3,1,39
493.88,494.2,1,2,39
503.06,503.16,3,1,40
503.38,503.62,2,2,40
514.88,515.24,3,1,41
515.46,515.68,2,2,41
525.32,525.5,1,1,42
525.72,525.86,3,1,42
526.1,526.54,2,2,42
526.78,527.02,3,0,0
527.26,527.32,1,0,0
533.48,533.64,3,1,43
533.9,533.96,1,2,43
541.82,541.88,3,1,44
542.16,542.44,2,2,44
551.84,551.98,1,1,45
552.3,552.44,3,1,45
552.68,552.94,2,2,45
564.98,565.18,3,1,46
565.4,565.7,1,2,46
573.36,573.46,3,1,47
573.76,573.96,2,2,47
574.28,574.52,3,0,0
590.58,591.02,3,1,48
591.22,591.76,1,2,48
599.2,599.58,3,1,49
599.8,600.34,2,2,49
606.96,607.22,3,1,50
607.44,607.62,2,2,50
618.08,618.3,3,1,51
618.48,618.86,1,2,51
623.92,624.12,3,0,0
624.32,624.54,3,0,0
624.78,625.2,1,0,0
625.44,626.18,3,0,0
626.64,627.36,3,1,52
627.54,627.98,1,2,52
635.84,635.98,1,1,53
636.3,636.48,3,1,53
636.74,637,2,2,53
642.7,643.08,3,0,0
643.42,643.72,3,0,0
643.92,644.24,1,1,54
644.7,645.06,3,1,54
645.3,645.76,1,2,54
651.92,652.1,3,0,0
653.28,653.74,3,1,55
653.96,654.3,2,2,55
654.54,655.04,2,0,0
655.36,655.86,3,0,0
656.06,657.22,1,0,0
657.46,658.54,1,0,0
658.64,659.02,1,0,0
659.88,660.84,1,0,0
662.22,662.44,1,1,56
662.66,662.86,3,1,56
663.06,663.56,2,2,56
666.78,666.82,2,0,0
667.16,667.46,3,0,0
667.66,667.98,1,0,0
683.8,684.12,3,1,57
684.38,684.7,2,2,57
692.14,692.34,3,1,58
692.62,692.86,2,2,58
696.64,696.88,3,0,0
697.12,697.48,1,0,0
697.98,698.2,1,0,0
700.76,700.84,3,1,59
701.08,701.52,1,2,59
708.66,708.82,1,1,60
709.02,709.44,3,1,60
709.62,709.9,1,2,60
717.92,718.02,3,1,61
718.22,718.54,1,2,61
724.88,725,2,0,0
725.44,725.58,3,1,62
725.8,726.06,1,2,62
732.7,732.94,1,0,0
733.22,733.36,3,1,63
733.62,734.22,1,2,63
738.96,739.12,3,0,0
739.36,739.96,1,0,0
740.3,740.54,3,0,0
740.72,741.1,1,0,0
743.54,743.98,3,1,64
744.2,744.44,1,2,64
746.22,746.52,1,0,0
746.8,747.14,3,0,0
747.36,748.18,1,0,0
748.54,749.6,3,0,0
749.66,749.7,3,0,0
752.4,752.86,3,1,65
753.06,753.68,1,2,65
753.9,754.26,3,0,0
754.48,755.46,2,0,0
755.56,756.7,2,0,0
756.86,756.92,2,0,0
757.2,757.54,2,0,0
757.68,757.72,2,0,0
768.8,768.96,3,1,66
769.2,769.9,1,2,66
775.06,775.28,3,0,0
775.52,775.76,1,0,0
779.82,780.42,3,1,67
780.64,780.94,2,2,67
790.74,791.34,3,1,68
791.56,791.9,2,2,68
801.72,802.04,1,1,69
802.38,802.86,3,1,69
803.06,803.48,1,2,69
810.58,810.74,3,1,70
810.98,811.32,2,2,70
818.94,819.16,3,1,71
819.34,819.7,1,2,71
827.1,827.36,3,1,72
827.6,827.9,1,2,72
838.78,839.02,3,1,73
839.34,839.88,2,2,73
847.18,847.52,3,1,74
847.78,848.04,2,2,74
855.26,855.4,3,1,75
855.66,856.08,2,2,75
863.92,864.16,3,1,76
864.4,864.58,2,2,76
872.02,872.26,3,1,77
872.48,872.96,2,2,77
882.5,882.72,3,1,78
882.96,883.34,2,2,78
883.68,883.98,3,0,0
884.24,884.66,2,0,0
893.02,893.18,3,1,79
893.46,893.76,1,2,79
899,899.06,2,0,0
899.6,900.68,3,0,0
900.9,901.18,3,1,80
901.52,902.28,3,2,80
902.5,902.98,2,2,80
908.76,909.14,1,0,0
909.38,910.2,3,0,0
910.4,910.84,3,1,81
911.1,911.52,2,2,81
919.22,919.44,3,1,82
919.62,920.02,1,2,82
927.06,927.24,3,1,83
927.42,927.78,1,2,83
935.1,935.16,3,1,84
935.5,935.72,2,2,84
942.98,943.12,3,1,85
943.32,943.68,1,2,85
951.44,951.62,3,1,86
951.88,952.2,1,2,86
976.84,977.22,2,1,87
977.48,978.28,3,1,87
978.58,979.22,1,2,87
986,986.18,3,1,88
986.46,986.82,1,2,88
994.68,994.96,3,1,89
995.22,NaN,1,2,89
