entryTime,exitTime,location,phase,taskTrial
107.96,108,2,0,0
112.56,112.72,3,0,0
112.98,113.2,1,0,0
113.38,113.5,3,0,0
113.66,113.94,1,0,0
116.4,116.48,3,1,1
116.68,116.9,1,2,1
117.06,117.44,1,0,0
119.72,119.88,2,0,0
131.56,131.7,3,1,2
131.92,132.26,1,2,2
138.34,138.56,2,0,0
138.76,139.02,3,0,0
139.2,139.64,2,1,3
139.78,140.08,3,1,3
140.28,140.62,2,2,3
146.94,147.46,3,0,0
147.62,147.82,3,1,4
148.06,148.4,2,2,4
153.8,154,1,0,0
154.2,154.48,1,0,0
154.68,154.9,1,0,0
155.12,155.34,3,0,0
155.38,155.8,3,1,5
155.98,156.34,1,2,5
164.24,164.54,1,1,6
164.72,164.9,3,1,6
165.12,165.4,2,2,6
172.58,172.74,3,1,7
173,173.2,2,2,7
180.66,180.78,3,1,8
180.96,181.22,1,2,8
185.84,186.42,3,0,0
186.64,187,2,0,0
187.38,187.52,3,0,0
187.68,188.12,2,0,0
188.46,188.62,3,1,9
188.8,189.08,2,2,9
197.58,197.8,3,1,10
198,198.3,2,2,10
208.76,208.84,3,1,11
209.08,209.46,1,2,11
219.08,219.22,3,1,12
219.58,219.88,1,2,12
221.18,221.58,2,0,0
221.9,222.34,3,0,0
223.34,223.84,2,0,0
224.04,224.78,3,0,0
225.02,225.48,2,0,0
225.6,225.82,2,0,0
231.86,232.1,3,1,13
232.3,232.74,1,2,13
234.12,234.38,1,0,0
237.42,237.72,1,0,0
241.08,241.22,3,1,14
241.44,241.78,2,2,14
250.06,250.24,3,1,15
250.52,250.76,2,2,15
261.22,261.46,3,1,16
261.64,262.12,1,2,16
262.4,262.74,3,0,0
262.96,263.24,2,0,0
269.86,270.1,2,1,17
270.68,271,2,1,17
271.04,271.36,2,1,17
276.38,276.48,3,1,17
276.76,277.06,2,2,17
282.44,282.6,2,0,0
282.86,283.22,3,0,0
283.44,283.98,2,0,0
284.2,284.4,3,1,18
284.56,284.92,2,2,18
292.56,292.74,3,1,19
292.94,293.22,2,2,19
301.02,301.26,2,1,20
301.48,301.7,3,1,20
301.88,302.24,2,2,20
309.54,309.6,3,1,21
309.86,310.34,2,2,21
310.46,310.68,2,0,0
319.1,319.24,3,1,22
319.5,319.78,1,2,22
328.14,328.34,3,1,23
328.62,328.86,2,2,23
336.6,336.68,3,1,24
336.88,337.22,2,2,24
344.98,345.16,3,1,25
345.34,345.72,1,2,25
351.2,351.42,1,0,0
351.44,351.7,1,0,0
351.98,352.2,3,0,0
352.34,352.82,1,0,0
353,353.4,3,1,26
353.54,353.84,1,2,26
362.16,362.4,3,1,27
362.6,362.96,2,2,27
370.04,370.26,3,1,28
370.48,370.98,2,2,28
371.22,371.46,3,0,0
371.68,371.96,2,0,0
378.62,378.78,3,1,29
378.98,379.3,1,2,29
386.46,386.64,3,1,30
386.82,387.12,1,2,30
394.62,394.78,3,1,31
395.02,395.42,1,2,31
401.64,401.84,3,0,0
402.02,402.28,1,0,0
402.5,402.72,3,1,32
402.9,403.2,1,2,32
410.2,410.38,1,1,33
410.56,410.72,3,1,33
411.06,411.36,1,2,33
417.9,418.02,2,0,0
418.28,418.54,3,1,34
418.86,419.52,2,2,34
425.72,425.92,1,0,0
426.18,426.62,1,1,35
426.82,426.96,3,1,35
427.14,427.54,1,2,35
433.48,433.68,1,0,0
433.8,434.16,1,0,0
434.38,434.72,3,1,36
434.94,435.16,2,2,36
442.98,443.14,3,1,37
443.4,443.68,2,2,37
450.82,450.96,3,1,38
451.34,451.62,1,2,38
457.24,457.36,3,0,0
457.68,457.92,3,0,0
458.14,458.7,2,0,0
458.96,459.18,3,1,39
459.36,459.8,2,2,39
467.22,467.34,3,1,40
467.54,467.88,1,2,40
468.08,468.38,1,0,0
468.6,468.9,1,0,0
469.1,469.98,3,0,0
470,470.02,3,0,0
470.04,470.1,3,0,0
470.28,470.56,2,0,0
474.5,474.78,2,0,0
474.96,475.2,3,1,41
475.44,475.8,1,2,41
486.26,486.4,3,1,42
486.64,487.18,2,2,42
495.32,495.54,3,1,43
495.78,496.04,2,2,43
502.36,502.5,2,0,0
502.76,502.98,3,0,0
503.2,503.42,3,1,44
503.6,503.94,2,2,44
510.28,510.76,3,0,0
510.94,511.18,3,1,45
511.36,511.68,2,2,45
520,520.02,2,1,46
520.26,520.42,3,1,46
520.7,521.02,2,2,46
528.94,529.16,3,1,47
529.36,529.7,1,2,47
538.08,538.32,3,1,48
538.54,539.16,1,2,48
539.46,539.9,3,0,0
540.18,540.46,2,0,0
547.46,547.58,2,1,49
547.8,548.06,3,1,49
548.26,548.74,2,2,49
549.14,549.42,3,0,0
557.2,557.38,3,1,50
557.6,558.04,1,2,50
565.66,565.94,3,1,51
566.12,566.66,2,2,51
577.3,577.48,3,1,52
577.72,577.98,2,2,52
584.88,585.1,3,1,53
585.28,585.66,1,2,53
591.98,592.18,3,0,0
592.4,593,1,0,0
593.18,593.42,3,1,54
593.58,593.98,1,2,54
599.66,599.88,2,0,0
600.1,600.38,3,0,0
