cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
127.04,128.96,129.36,0.400000000000006,L2,1,0,1,0,0,1
136.48,137.2,137.66,0.460000000000008,L2,2,1,1,0,1,1
144.78,152.44,153.58,1.14000000000001,L2,3,1,1,0,1,1
160.7,161.68,162.62,0.939999999999998,L2,4,0,0,2,1,0
169.72,173.76,174.42,0.659999999999997,L2,1,0,1,0,0,1
181.54,183.26,183.72,0.460000000000008,L2,2,1,1,0,1,1
190.84,191.56,191.96,0.400000000000006,L2,3,1,0,2,0,0
199.06,199.52,199.88,0.359999999999985,L2,1,0,1,0,0,1
207,207.62,208.08,0.460000000000008,L2,2,1,1,0,1,1
215.2,219.96,220.52,0.560000000000002,L2,3,1,1,0,1,1
227.64,228.48,228.8,0.320000000000022,L2,4,0,1,0,0,1
235.92,236.44,236.88,0.439999999999998,L2,5,0,1,0,0,1
244,246,246.7,0.699999999999989,R2,1,1,0,0,1,1
253.8,255.62,256.12,0.5,R2,1,1,0,1,1,1
263.22,264.1,264.54,0.439999999999998,R2,1,1,0,1,1,1
271.64,272.64,273.4,0.759999999999991,R2,1,1,1,0,0,0
280.52,282.34,282.92,0.580000000000041,R2,2,1,1,0,0,0
290.04,291.06,291.54,0.480000000000018,R2,3,0,0,2,1,0
298.64,299.68,300.16,0.480000000000018,R2,1,1,0,2,1,1
307.26,308.82,309.18,0.360000000000014,R2,1,1,1,0,0,0
316.3,316.5,317,0.5,R2,2,1,1,0,0,0
324.12,325,325.28,0.279999999999973,R2,3,0,1,0,0,1
332.4,334,334.38,0.379999999999995,R2,4,0,1,0,0,1
341.5,342.12,342.52,0.399999999999977,R2,5,1,1,0,0,0
349.64,350.34,350.84,0.5,L3,1,1,0,0,0,0
357.94,359.68,359.96,0.279999999999973,L3,1,1,0,1,0,0
367.06,369.84,370.46,0.620000000000005,L3,1,1,1,0,1,1
377.58,378.28,378.66,0.380000000000052,L3,2,1,0,2,0,0
385.76,387.4,387.88,0.480000000000018,L3,1,1,0,2,0,0
394.98,398.62,399.34,0.71999999999997,L3,1,1,0,2,0,0
406.44,412,412.72,0.720000000000027,L3,1,1,1,0,1,1
419.84,422.3,422.88,0.579999999999984,L3,2,1,1,0,1,1
