cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
98.7,100.04,100.38,0.339999999999989,L2,1,0,1,0,0,1
107.5,108.4,108.88,0.47999999999999,L2,2,1,0,1,0,0
115.98,117.76,118.24,0.47999999999999,L2,1,0,0,1,1,0
125.34,126.22,126.64,0.420000000000002,L2,1,0,1,0,0,1
133.76,134.88,136.16,1.28,L2,2,1,1,0,1,1
143.28,144.62,145,0.379999999999995,L2,3,1,1,0,1,1
152.12,152.76,153.16,0.400000000000006,L2,4,0,0,2,1,0
160.26,160.74,161.08,0.340000000000003,L2,1,0,1,0,0,1
168.2,173.38,173.72,0.340000000000003,L2,2,1,0,2,0,0
180.82,181.14,181.52,0.380000000000024,L2,1,0,1,0,0,1
188.64,189.72,190.16,0.439999999999998,L2,2,1,1,0,1,1
197.28,197.62,197.92,0.299999999999983,L2,3,1,1,0,1,1
205.04,206.04,206.4,0.360000000000014,L2,4,0,1,0,0,1
213.52,214.04,214.46,0.420000000000016,L2,5,0,1,0,0,1
221.58,223.04,223.54,0.5,R2,1,1,0,0,1,1
230.64,231.18,231.78,0.599999999999994,R2,1,1,0,1,1,1
238.88,239.42,240.4,0.980000000000018,R2,1,1,1,0,0,0
247.52,247.62,248.02,0.400000000000006,R2,2,1,1,0,0,0
255.14,256.86,257.16,0.300000000000011,R2,3,0,1,0,0,1
264.28,265.7,266.08,0.379999999999995,R2,4,0,1,0,0,1
273.2,274.28,274.68,0.400000000000034,R2,5,1,0,2,1,1
281.78,283.02,283.48,0.460000000000036,R2,1,1,0,2,1,1
290.58,291.62,292.02,0.399999999999977,R2,1,1,0,2,1,1
299.12,300.46,301.18,0.720000000000027,R2,1,1,1,0,0,0
308.3,309.46,309.84,0.379999999999995,R2,2,1,1,0,0,0
316.96,318.2,318.54,0.340000000000032,R2,3,0,1,0,0,1
325.66,326.18,326.64,0.45999999999998,R2,4,0,1,0,0,1
333.76,334.06,334.54,0.480000000000018,R2,5,1,0,3,1,1
341.64,343.32,343.64,0.319999999999993,R2,1,1,0,3,1,1
