cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
100.98,113.28,113.84,0.560000000000002,L1,1,1,0,0,0,0
120.94,129.46,130.04,0.579999999999984,L1,1,1,0,1,0,0
137.14,138.4,139.08,0.680000000000007,L1,1,1,1,0,1,1
146.2,147.14,147.5,0.360000000000014,L1,2,0,0,2,1,0
154.6,156.22,156.84,0.620000000000005,L1,1,1,0,2,0,0
163.94,166.68,167.18,0.5,L1,1,1,1,0,1,1
174.3,175.24,175.88,0.639999999999986,L1,2,0,1,0,0,1
183,183.46,183.88,0.419999999999987,L1,3,1,1,0,1,1
191,191.56,192.12,0.560000000000002,L1,4,1,1,0,1,1
199.24,199.96,200.46,0.5,L1,5,0,0,3,1,0
207.56,211.04,211.72,0.680000000000007,L1,1,1,1,0,1,1
218.84,219.52,219.96,0.439999999999998,L1,2,0,0,3,1,0
227.06,227.62,228.26,0.639999999999986,L1,1,1,0,3,0,0
235.36,247.14,247.94,0.800000000000011,L1,1,1,1,0,1,1
255.06,256.86,257.28,0.419999999999959,L1,2,0,1,0,0,1
264.4,264.92,265.48,0.560000000000002,L1,3,1,1,0,1,1
272.6,273.8,274.26,0.45999999999998,L1,4,1,1,0,1,1
281.38,282.36,282.88,0.519999999999982,L1,5,0,1,0,0,1
290,290.82,291.64,0.819999999999993,F1,1,0,0,0,0,1
298.74,301.8,302.42,0.620000000000005,F1,1,0,1,0,1,0
309.54,310.54,311.04,0.5,F1,2,1,1,0,1,1
318.16,319.72,320.18,0.45999999999998,F1,3,0,0,2,0,1
327.28,327.96,328.66,0.700000000000045,F1,1,0,0,2,0,1
335.76,337.72,338.2,0.479999999999961,F1,1,0,0,2,0,1
345.3,346.58,347.12,0.54000000000002,F1,1,0,1,0,1,0
354.24,355.66,356.28,0.619999999999948,F1,2,1,1,0,1,1
363.4,364,364.72,0.720000000000027,F1,3,0,0,2,0,1
371.82,372.9,373.68,0.78000000000003,F1,1,0,0,2,0,1
380.78,380.86,381.58,0.71999999999997,F1,1,0,0,2,0,1
388.68,389.12,389.58,0.45999999999998,F1,1,0,1,0,1,0
396.7,398.08,398.42,0.340000000000032,F1,2,1,1,0,1,1
405.54,406.06,406.6,0.54000000000002,F1,3,0,0,2,0,1
413.7,414.14,414.54,0.400000000000034,F1,1,0,1,0,1,0
421.66,422.06,422.42,0.360000000000014,F1,2,1,1,0,1,1
429.54,430.18,430.66,0.480000000000018,F1,3,0,1,0,1,0
437.78,438.46,439.1,0.640000000000043,F1,4,1,1,0,1,1
446.22,446.8,447.26,0.45999999999998,F1,5,0,1,0,1,0
454.38,454.5,455.1,0.600000000000023,L2,1,0,1,0,0,1
462.22,462.92,463.4,0.479999999999961,L2,2,1,1,0,1,1
470.52,470.9,471.28,0.379999999999995,L2,3,1,1,0,1,1
478.4,479.58,480.06,0.480000000000018,L2,4,0,1,0,0,1
487.18,489.04,489.5,0.45999999999998,L2,5,0,0,2,1,0
496.6,497.9,498.58,0.680000000000007,L2,1,0,0,2,1,0
505.68,506.36,507.1,0.740000000000009,L2,1,0,0,2,1,0
514.2,514.78,515.3,0.519999999999982,L2,1,0,0,2,1,0
522.4,530.12,530.58,0.460000000000036,L2,1,0,1,0,0,1
537.7,538.22,538.72,0.5,L2,2,1,1,0,1,1
545.84,546.92,547.48,0.560000000000059,L2,3,1,1,0,1,1
554.6,554.76,555.26,0.5,L2,4,0,1,0,0,1
562.38,562.9,563.36,0.460000000000036,L2,5,0,0,3,1,0
570.46,572.76,573.32,0.560000000000059,L2,1,0,1,0,0,1
580.44,583.58,584.54,0.959999999999923,L2,2,1,1,0,1,1
591.66,592.18,592.62,0.440000000000055,L2,3,1,0,3,0,0
599.72,600.4,601.04,0.639999999999986,L2,1,0,1,0,0,1
608.16,608.64,609.14,0.5,L2,2,1,1,0,1,1
616.26,616.66,617.38,0.720000000000027,L2,3,1,1,0,1,1
624.5,624.98,625.38,0.399999999999977,L2,4,0,1,0,0,1
632.5,635.72,636.12,0.399999999999977,L2,5,0,1,0,0,1
643.24,643.28,643.86,0.580000000000041,R2,1,1,0,0,1,1
650.96,651.26,651.86,0.600000000000023,R2,1,1,0,1,1,1
658.96,659.38,659.8,0.419999999999959,R2,1,1,0,1,1,1
666.9,668.72,669.14,0.419999999999959,R2,1,1,0,1,1,1
676.24,679.1,679.72,0.620000000000005,R2,1,1,0,1,1,1
686.82,692.48,693.28,0.799999999999955,R2,1,1,1,0,0,0
700.4,702.04,702.54,0.5,R2,2,1,1,0,0,0
709.66,710.2,710.64,0.439999999999941,R2,3,0,1,0,0,1
717.76,718.36,718.9,0.539999999999964,R2,4,0,1,0,0,1
726.02,727.86,728.6,0.740000000000009,R2,5,1,1,0,0,0
735.72,736.52,737.08,0.560000000000059,L3,1,1,0,0,0,0
744.18,744.56,745.34,0.780000000000086,L3,1,1,1,0,1,1
752.46,752.92,753.52,0.600000000000023,L3,2,1,0,2,0,0
760.62,762.76,763.26,0.5,L3,1,1,1,0,1,1
770.38,771.1,771.7,0.600000000000023,L3,2,1,0,2,0,0
778.8,780.94,781.44,0.5,L3,1,1,1,0,1,1
788.56,791.12,791.48,0.360000000000014,L3,2,1,1,0,1,1
798.6,799.38,799.88,0.5,L3,3,0,1,0,0,1
807,807.54,808.04,0.5,L3,4,1,1,0,1,1
815.16,816.2,817.34,1.13999999999999,L3,5,0,1,0,0,1
824.46,825.12,825.52,0.399999999999977,F2,1,0,0,0,0,1
832.62,832.92,833.38,0.460000000000036,F2,1,0,0,1,0,1
840.48,841.56,842.06,0.5,F2,1,0,0,1,0,1
849.16,849.32,849.88,0.559999999999945,F2,1,0,0,1,0,1
856.98,857.68,858.22,0.540000000000077,F2,1,0,1,0,1,0
865.34,866.28,866.78,0.5,F2,2,1,0,2,0,0
873.88,877.56,878.14,0.580000000000041,F2,1,0,1,0,1,0
885.26,885.86,886.36,0.5,F2,2,1,1,0,1,1
893.48,893.84,894.34,0.5,F2,3,0,0,2,0,1
901.44,902.34,902.9,0.559999999999945,F2,1,0,0,2,0,1
910,910.58,910.94,0.360000000000014,F2,1,0,1,0,1,0
918.06,918.42,918.84,0.420000000000073,F2,2,1,1,0,1,1
925.96,926.96,927.34,0.379999999999995,F2,3,0,1,0,1,0
934.46,934.64,935.08,0.440000000000055,F2,4,1,1,0,1,1
942.2,944.64,945.68,1.03999999999996,F2,5,1,1,0,1,1
952.8,953.9,954.6,0.700000000000045,L4,1,0,0,0,1,0
961.7,964.24,964.86,0.620000000000005,L4,1,0,0,1,1,0
971.96,980.3,980.88,0.580000000000041,L4,1,0,1,0,0,1
988,988.5,989.04,0.539999999999964,L4,2,1,1,0,1,1
996.16,996.64,997.36,0.720000000000027,L4,3,1,1,0,1,1
1004.48,1004.86,1005.46,0.600000000000023,L4,4,0,0,2,1,0
1012.56,1013.64,1014.12,0.480000000000018,L4,1,0,0,2,1,0
