entryTime,exitTime,location,phase,taskTrial
100.04,100.28,3,1,1
100.52,100.86,1,2,1
108.64,108.86,3,1,2
109.1,109.52,1,2,2
110.04,110.18,2,0,0
115.54,115.88,1,0,0
116.98,117.12,3,1,3
117.5,117.64,2,2,3
126.88,127.2,3,1,4
127.48,127.76,2,2,4
132.64,132.8,1,0,0
136.78,136.96,3,1,5
137.18,137.46,1,2,5
153.38,153.94,3,1,6
154.16,154.58,2,2,6
163.48,163.66,3,1,7
163.94,164.14,2,2,7
174.92,175.34,2,1,8
175.56,175.78,3,1,8
176.02,176.28,2,2,8
185.46,185.72,2,1,9
186.08,186.28,3,1,9
186.5,186.94,2,2,9
195.02,195.18,2,1,10
195.46,195.62,3,1,10
195.82,196.3,2,2,10
196.36,196.68,2,0,0
196.82,197.44,2,0,0
203.82,203.96,3,1,11
204.26,204.4,2,2,11
204.66,204.88,3,0,0
205.1,205.32,2,0,0
208.48,208.6,1,0,0
208.8,208.92,3,0,0
209.16,209.32,2,0,0
212.4,212.62,3,1,12
212.84,213.16,2,2,12
213.38,213.76,3,0,0
214,214.24,2,0,0
214.3,214.5,2,0,0
223.9,224.1,3,1,13
224.34,224.6,1,2,13
232.76,232.92,3,1,14
233.16,233.48,2,2,14
242.08,242.28,3,1,15
242.54,242.72,2,2,15
252.68,252.82,2,1,16
253.08,253.4,3,1,16
253.64,254.02,2,2,16
259.22,259.8,1,0,0
260.02,260.28,3,0,0
260.46,260.8,1,0,0
261.24,261.76,3,1,17
261.94,262.28,1,2,17
269.44,269.6,3,1,18
269.92,270.14,2,2,18
277.9,278.08,3,1,19
278.34,278.64,2,2,19
284.94,285.2,1,0,0
285.52,285.74,1,1,20
285.94,286.26,3,1,20
286.42,286.82,1,2,20
292.76,292.88,2,0,0
292.92,293.08,2,0,0
293.32,293.54,2,0,0
293.8,294.02,3,1,21
294.28,294.72,2,2,21
294.98,295.16,3,0,0
295.78,296.12,1,0,0
302.8,303.06,3,1,22
303.24,303.62,1,2,22
313.38,313.62,3,1,23
313.88,314.18,1,2,23
314.52,314.84,3,0,0
315.06,315.26,2,0,0
324.68,325.04,3,1,24
325.36,325.7,1,2,24
