cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
90.94,92.04,92.4,0.359999999999999,F2,1,0,0,0,0,1
99.5,99.86,100.2,0.340000000000003,F2,1,0,1,0,1,0
107.32,112.92,113.94,1.02,F2,2,1,1,0,1,1
121.06,121.36,121.72,0.359999999999999,F2,3,0,1,0,1,0
128.84,129.2,129.54,0.340000000000003,F2,4,1,1,0,1,1
136.66,136.86,137.22,0.359999999999985,F2,5,1,1,0,1,1
144.34,144.7,145.02,0.320000000000022,L4,1,0,0,0,1,0
152.12,152.86,153.14,0.279999999999973,L4,1,0,0,1,1,0
160.24,164.16,164.56,0.400000000000006,L4,1,0,1,0,0,1
171.68,172.2,172.52,0.320000000000022,L4,2,1,1,0,1,1
179.64,179.84,180.18,0.340000000000003,L4,3,1,1,0,1,1
187.3,187.58,187.92,0.339999999999975,L4,4,0,0,2,1,0
195.02,197.62,197.9,0.280000000000001,L4,1,0,1,0,0,1
205.02,205.98,206.36,0.380000000000024,L4,2,1,1,0,1,1
213.48,215,215.36,0.360000000000014,L4,3,1,1,0,1,1
222.48,223.62,223.96,0.340000000000003,L4,4,0,1,0,0,1
231.08,233.22,233.54,0.319999999999993,L4,5,0,1,0,0,1
240.66,242.34,242.68,0.340000000000003,R1,1,1,1,0,0,0
249.8,249.96,250.3,0.340000000000003,R1,2,0,1,0,0,1
257.42,258.62,259,0.379999999999995,R1,3,1,0,2,1,1
266.1,266.6,266.9,0.299999999999955,R1,1,1,0,2,1,1
274,275.92,276.22,0.300000000000011,R1,1,1,0,2,1,1
283.32,284.2,284.62,0.420000000000016,R1,1,1,0,2,1,1
291.72,292.62,292.92,0.300000000000011,R1,1,1,0,2,1,1
300.02,300.56,300.94,0.379999999999995,R1,1,1,0,2,1,1
308.04,308.52,308.86,0.340000000000032,R1,1,1,1,0,0,0
315.98,318.9,319.38,0.480000000000018,R1,2,0,1,0,0,1
326.5,326.74,327.14,0.399999999999977,R1,3,1,1,0,0,0
334.26,334.68,335.04,0.360000000000014,R1,4,0,1,0,0,1
342.16,342.34,342.76,0.420000000000016,R1,5,0,0,3,1,0
349.86,350.58,350.88,0.300000000000011,R1,1,1,0,3,1,1
357.98,358.52,358.8,0.28000000000003,R1,1,1,0,3,1,1
365.9,367.04,367.4,0.359999999999957,R1,1,1,1,0,0,0
374.52,375.9,376.18,0.28000000000003,R1,2,0,1,0,0,1
383.3,383.68,384.06,0.379999999999995,R1,3,1,0,3,1,1
391.16,392.16,392.58,0.419999999999959,R1,1,1,0,3,1,1
399.68,401.06,401.42,0.360000000000014,R1,1,1,1,0,0,0
408.54,409.76,410.04,0.28000000000003,R1,2,0,1,0,0,1
417.16,418.62,419,0.379999999999995,R1,3,1,0,3,1,1
426.1,426.96,427.3,0.340000000000032,R1,1,1,0,3,1,1
434.4,436.5,436.82,0.319999999999993,R1,1,1,1,0,0,0
443.94,445.04,445.5,0.45999999999998,R1,2,0,1,0,0,1
452.62,452.86,453.2,0.339999999999975,R1,3,1,0,3,1,1
460.3,463.4,463.74,0.340000000000032,R1,1,1,0,3,1,1
470.84,471.7,472.08,0.379999999999995,R1,1,1,0,3,1,1
479.18,480.5,480.8,0.300000000000011,R1,1,1,1,0,0,0
487.92,489.56,489.92,0.360000000000014,R1,2,0,1,0,0,1
497.04,497.74,498.04,0.300000000000011,R1,3,1,1,0,0,0
505.16,505.66,506,0.339999999999975,R1,4,0,1,0,0,1
513.12,513.26,513.52,0.259999999999991,R1,5,0,1,0,0,1
520.64,521.34,521.84,0.5,L1,1,1,1,0,1,1
528.96,529.44,529.82,0.379999999999995,L1,2,0,0,1,1,0
536.92,537.58,537.94,0.360000000000014,L1,1,1,1,0,1,1
545.06,545.6,545.9,0.299999999999955,L1,2,0,0,2,1,0
553,554.62,554.9,0.279999999999973,L1,1,1,0,2,0,0
562,564.12,564.48,0.360000000000014,L1,1,1,1,0,1,1
571.6,572.32,572.72,0.399999999999977,L1,2,0,1,0,0,1
579.84,580.74,581.1,0.360000000000014,L1,3,1,1,0,1,1
588.22,588.92,589.3,0.379999999999995,L1,4,1,1,0,1,1
596.42,596.62,596.98,0.360000000000014,L1,5,0,1,0,0,1
604.1,604.92,605.3,0.379999999999995,F1,1,0,1,0,1,0
612.42,612.92,613.24,0.32000000000005,F1,2,1,1,0,1,1
620.36,620.64,621.1,0.460000000000036,F1,3,0,1,0,1,0
628.22,628.52,628.9,0.379999999999995,F1,4,1,1,0,1,1
636.02,636.1,636.42,0.319999999999936,F1,5,0,1,0,1,0
643.54,646,646.4,0.399999999999977,L2,1,0,1,0,0,1
653.52,654.84,655.18,0.339999999999918,L2,2,1,0,1,0,0
662.28,663.04,663.4,0.360000000000014,L2,1,0,1,0,0,1
670.52,670.64,671.02,0.379999999999995,L2,2,1,1,0,1,1
678.14,678.9,679.2,0.300000000000068,L2,3,1,1,0,1,1
686.32,686.78,687.12,0.340000000000032,L2,4,0,1,0,0,1
694.24,694.38,694.74,0.360000000000014,L2,5,0,1,0,0,1
701.86,702.82,703.16,0.339999999999918,R2,1,1,0,0,1,1
