entryTime,exitTime,location,phase,taskTrial
101.76,101.98,3,1,1
102.18,102.5,1,2,1
110.28,110.48,3,1,2
110.68,111,1,2,2
115.72,115.9,3,0,0
116.1,116.3,2,0,0
116.48,116.66,3,0,0
116.88,117.06,2,0,0
117.34,117.5,3,0,0
117.7,117.86,2,0,0
118.22,118.44,3,1,3
118.64,119.08,2,2,3
120.04,120.14,3,0,0
124.78,125.12,3,0,0
125.84,126.06,1,1,4
126.24,126.56,3,1,4
126.72,127.08,1,2,4
135.08,135.22,3,1,5
135.36,135.58,1,2,5
141.46,141.96,3,0,0
142.36,142.48,3,0,0
143.04,143.14,3,1,6
143.32,143.56,1,2,6
148.68,149.4,3,0,0
149.44,149.76,3,0,0
151,151.22,3,1,7
151.38,151.6,1,2,7
156.9,157.16,3,0,0
157.56,157.78,2,0,0
158.02,158.18,3,0,0
160.24,160.26,3,1,8
160.54,160.76,1,2,8
164.7,165.12,3,0,0
165.38,165.54,2,0,0
165.78,165.92,3,0,0
166.26,166.46,3,0,0
166.64,166.76,2,0,0
167.38,167.6,3,0,0
167.82,167.98,2,1,9
168.12,168.36,3,1,9
168.52,168.74,2,2,9
172.96,173.52,3,0,0
173.76,173.94,3,0,0
174.1,174.4,3,0,0
174.6,174.76,1,0,0
176,176.26,3,1,10
176.44,176.9,1,2,10
180.26,180.42,3,0,0
183.92,184.12,3,1,11
184.38,184.68,1,2,11
184.86,185.02,3,0,0
185.22,185.38,2,0,0
187.68,187.9,3,0,0
189.54,189.66,3,0,0
189.84,190,1,0,0
192.94,193.16,3,1,12
193.3,193.82,1,2,12
202.16,202.4,3,1,13
202.66,202.86,2,2,13
209.96,210.14,3,1,14
210.32,210.54,1,2,14
216.04,216.34,2,0,0
216.52,216.74,3,0,0
216.94,217.16,2,0,0
218.02,218.26,3,1,15
218.44,218.64,2,2,15
222.18,222.54,3,0,0
222.6,222.84,3,0,0
223.1,223.24,2,0,0
223.6,223.78,3,0,0
224,224.14,2,0,0
224.6,224.72,3,0,0
224.76,225.02,3,0,0
225.24,225.46,1,0,0
226.2,226.4,3,1,16
226.6,226.9,1,2,16
231.36,231.6,3,0,0
234.3,234.5,3,1,17
234.68,234.98,1,2,17
243.52,243.7,3,1,18
243.92,244.12,2,2,18
250.54,250.66,3,0,0
250.88,251.1,2,0,0
251.36,251.42,2,1,19
251.62,251.84,3,1,19
251.98,252.46,2,2,19
252.82,252.92,3,0,0
253.14,253.18,2,0,0
259.58,259.68,1,1,20
259.88,260.12,3,1,20
260.26,260.58,1,2,20
261.26,261.42,3,0,0
261.46,261.66,3,0,0
261.92,262.02,1,0,0
266.56,266.78,3,0,0
267.88,268.12,3,1,21
268.3,268.58,1,2,21
273.66,273.9,2,0,0
274.08,274.32,3,0,0
274.54,274.7,2,0,0
275,275.2,3,0,0
275.4,275.6,2,0,0
275.8,276.06,3,1,22
276.24,276.46,2,2,22
281.64,281.86,3,0,0
282.06,282.18,2,0,0
282.4,282.54,3,0,0
283.12,283.28,3,0,0
283.48,283.66,2,1,23
283.88,284.08,3,1,23
284.24,284.5,2,2,23
285.8,285.96,3,0,0
286.28,286.5,1,0,0
291.76,292.04,3,1,24
292.24,292.42,2,2,24
301.18,301.34,3,1,25
301.5,301.72,1,2,25
310,310.16,3,1,26
310.34,310.54,2,2,26
316.22,316.88,3,0,0
318.2,318.4,3,1,27
318.58,318.76,2,2,27
326.26,326.5,3,1,28
326.68,326.92,1,2,28
334.08,334.28,3,1,29
334.48,334.7,2,2,29
339.08,339.2,3,0,0
341.98,342.16,3,1,30
342.36,342.52,2,2,30
347.68,347.8,3,0,0
348.02,348.28,2,0,0
348.54,348.74,3,0,0
348.88,349.08,2,0,0
349.64,349.9,3,1,31
350.08,350.42,1,2,31
355.38,355.6,3,0,0
356.42,356.58,3,0,0
357.6,357.98,3,1,32
358.12,358.44,1,2,32
365.62,366.04,3,1,33
366.2,366.46,1,2,33
375.4,375.44,1,1,34
375.74,375.96,3,1,34
376.18,376.46,1,2,34
379.7,379.98,2,0,0
380.14,380.36,3,0,0
380.54,380.76,2,0,0
381.06,381.26,2,0,0
382.86,383.12,3,0,0
383.66,384.06,3,1,35
384.22,384.54,1,2,35
387.38,387.66,3,0,0
387.86,388.26,2,0,0
388.38,388.58,3,0,0
389.86,390.12,3,0,0
391.86,392.06,3,1,36
392.2,392.82,1,2,36
393.26,393.46,3,0,0
393.68,393.84,2,0,0
400.82,401.04,3,1,37
401.2,401.42,2,2,37
409.5,409.64,3,1,38
409.86,410.04,2,2,38
414.9,415.06,3,0,0
416.68,416.84,3,0,0
417.06,417.24,2,1,39
417.44,417.66,3,1,39
417.86,418.06,2,2,39
424.72,424.9,3,0,0
425.34,425.5,3,1,40
425.68,425.82,2,2,40
434.76,434.9,3,1,41
435.54,435.78,2,2,41
441.46,441.68,3,0,0
441.92,442.12,2,0,0
442.34,442.48,3,0,0
442.66,442.84,2,0,0
444.22,444.54,3,1,42
444.74,446.12,2,2,42
451.64,451.82,3,0,0
451.92,452.48,3,1,43
452.64,452.84,2,2,43
456.94,456.98,3,0,0
457.88,458.22,3,0,0
458.4,458.66,1,0,0
459.7,460.44,3,0,0
460.6,460.92,1,1,44
