entryTime,exitTime,location,phase,taskTrial
91.12,91.26,3,1,1
91.54,91.66,3,2,1
91.82,92,2,2,1
97.8,97.86,3,0,0
100.72,100.9,3,1,2
101.04,101.26,1,2,2
108.54,108.72,3,1,3
108.94,109.1,2,2,3
118.16,118.4,3,1,4
118.62,118.86,1,2,4
124.4,124.7,3,0,0
125.28,126.04,3,0,0
126.22,126.48,1,1,5
131.32,131.52,3,1,5
131.8,131.98,2,2,5
139.38,139.56,3,1,6
139.76,140,2,2,6
140.16,140.38,3,0,0
140.54,140.68,3,0,0
140.9,140.96,2,0,0
141.92,142.04,3,0,0
144.4,144.66,1,0,0
144.94,145.02,3,0,0
147.8,147.98,3,1,7
148.14,148.4,1,2,7
148.56,148.64,3,0,0
148.9,149,2,0,0
149.54,149.66,3,0,0
151.44,151.52,3,0,0
151.78,151.98,2,0,0
152.2,152.3,3,0,0
152.54,152.68,2,0,0
153.22,153.36,3,0,0
155.92,156.02,3,1,8
156.2,156.36,2,2,8
163.8,163.94,3,1,9
164.14,164.3,3,2,9
164.46,164.62,2,2,9
165.2,165.36,1,0,0
175.28,175.44,3,1,10
175.7,175.82,3,2,10
176,176.22,2,2,10
187.28,187.5,3,1,11
187.68,187.88,1,2,11
195.44,195.62,3,1,12
195.82,195.96,2,2,12
204.44,204.64,3,1,13
204.84,205.04,2,2,13
212.22,212.4,3,1,14
212.6,212.82,1,2,14
217.06,217.24,3,0,0
217.44,217.56,2,0,0
217.86,217.96,3,0,0
218.16,218.32,2,0,0
218.76,218.96,3,0,0
219.18,219.36,2,0,0
219.98,220.24,3,1,15
220.44,220.66,2,2,15
228.48,228.72,3,1,16
228.92,229.12,2,2,16
236.22,236.38,3,1,17
236.56,236.8,1,2,17
244.72,244.9,3,1,18
245.08,245.32,1,2,18
248.58,248.7,2,0,0
249.08,249.22,3,0,0
249.38,249.58,2,0,0
250.06,250.18,3,0,0
250.38,250.52,2,0,0
251.8,251.82,2,0,0
251.86,252.2,2,0,0
252.6,252.86,3,1,19
253,253.24,2,2,19
256.28,256.42,3,0,0
256.66,256.86,2,0,0
257.06,257.24,3,0,0
257.46,257.56,2,0,0
257.88,258.06,3,0,0
258.26,258.42,2,0,0
258.96,259.14,3,0,0
259.38,259.6,1,0,0
270.44,270.6,3,1,20
270.76,270.92,2,2,20
278.78,278.92,3,1,21
279.14,279.32,2,2,21
286.22,286.32,3,0,0
286.36,286.52,3,1,22
286.7,286.88,2,2,22
294.4,294.52,3,1,23
294.72,294.96,1,2,23
296.96,297.46,3,0,0
297.66,297.92,2,0,0
301.78,302.06,2,0,0
302.24,302.56,3,1,24
302.76,302.96,2,2,24
309.66,309.86,3,0,0
310.16,310.3,3,1,25
310.5,310.62,2,2,25
314.16,314.46,2,0,0
314.66,314.96,3,0,0
315.16,315.36,2,0,0
315.78,315.96,3,0,0
316.14,316.36,2,0,0
316.94,316.96,3,0,0
317.02,317.2,3,0,0
317.48,317.64,2,0,0
318.04,318.26,3,1,26
318.48,318.76,2,2,26
323.2,323.54,3,0,0
323.76,323.96,2,0,0
324.22,324.42,3,0,0
324.66,324.86,2,0,0
324.92,325.16,2,0,0
325.94,326.2,3,1,27
326.38,326.54,2,2,27
333.28,333.42,3,0,0
333.66,333.82,2,1,28
334,334.16,3,1,28
334.36,334.58,2,2,28
338.94,339.06,3,0,0
339.38,339.54,2,0,0
341.8,342,3,1,29
342.18,342.44,1,2,29
346.2,346.56,3,0,0
346.7,346.88,2,0,0
347.54,347.68,3,0,0
348.38,348.58,1,0,0
350.1,350.28,3,1,30
350.46,350.64,2,2,30
358.18,358.32,3,1,31
358.54,358.72,2,2,31
365.9,366.1,3,1,32
366.26,366.5,1,2,32
369.66,369.76,3,0,0
370.1,370.42,2,0,0
370.6,370.74,3,0,0
370.92,371.1,2,0,0
371.38,371.52,3,0,0
371.7,371.86,2,0,0
372.4,372.46,3,0,0
372.56,372.76,3,0,0
373.06,373.18,1,0,0
374.64,374.84,3,1,33
375,375.22,1,2,33
381.12,381.28,3,0,0
381.72,381.94,3,0,0
382,382.22,3,0,0
382.26,382.44,3,1,34
382.6,382.84,2,2,34
383.24,383.36,3,0,0
386.1,386.38,3,0,0
386.52,386.7,1,0,0
388.38,388.56,3,0,0
388.7,388.94,1,0,0
390.82,391,3,1,35
391.2,391.42,2,2,35
394.34,394.48,3,0,0
396.14,396.26,3,0,0
400.24,400.44,3,1,36
400.74,400.8,2,2,36
400.86,400.88,2,0,0
408.48,408.62,3,1,37
408.82,408.98,2,2,37
413.4,413.66,3,0,0
413.9,414.06,2,0,0
414.3,414.5,3,0,0
414.66,414.82,2,0,0
415.18,415.42,3,0,0
415.62,415.86,2,0,0
416.2,416.4,3,1,38
416.54,416.72,2,2,38
416.96,417.14,2,0,0
417.68,417.88,1,0,0
419.38,419.6,3,0,0
419.78,419.96,1,0,0
426.88,427.06,3,1,39
427.26,427.48,2,2,39
427.8,428,3,0,0
428.22,428.36,2,0,0
432.02,432.44,3,0,0
432.44,432.64,3,0,0
432.8,433.02,2,0,0
433.1,433.22,2,0,0
433.48,433.66,3,0,0
433.82,434.02,2,0,0
434.58,434.82,3,1,40
434.98,435.12,2,2,40
435.76,436.02,3,0,0
436.58,436.94,1,0,0
439.82,440.42,3,0,0
440.58,440.8,1,0,0
442.9,443.24,3,1,41
443.44,443.58,2,2,41
453.52,453.7,3,1,42
453.88,454.08,2,2,42
454.48,454.7,3,0,0
454.9,455.04,2,0,0
460.7,461.1,3,0,0
461.12,461.28,3,1,43
461.42,461.68,1,2,43
466.78,467.04,3,0,0
467.28,467.44,3,0,0
467.76,467.98,1,0,0
470.14,470.24,3,1,44
470.68,470.84,3,2,44
471,471.24,1,2,44
479.86,480.12,3,1,45
480.44,480.68,1,2,45
484.76,484.94,3,0,0
485.14,485.32,1,0,0
485.72,485.86,3,0,0
486.02,486.28,1,0,0
486.46,486.64,3,0,0
486.8,487.06,1,0,0
488.5,488.64,3,1,46
488.82,489.04,1,2,46
496.64,496.76,3,1,47
496.94,497.18,1,2,47
503.94,504.12,3,0,0
504.16,504.36,3,1,48
504.56,504.76,2,2,48
510.56,510.78,3,0,0
510.8,510.96,3,0,0
511,511.18,3,0,0
511.42,511.52,2,0,0
511.84,512.02,3,1,49
512.24,512.48,2,2,49
517.72,518.24,3,0,0
518.28,518.54,3,0,0
518.7,518.86,3,0,0
519.12,519.2,2,0,0
519.54,519.72,3,1,50
519.88,520.1,1,2,50
524.12,524.26,3,0,0
525.08,525.34,3,0,0
527.46,527.66,3,1,51
527.88,528.16,1,2,51
528.46,528.52,3,0,0
535.44,535.66,3,1,52
535.88,536.16,1,2,52
536.3,536.36,3,0,0
536.6,536.76,3,0,0
