cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
99.86,101.52,101.92,0.400000000000006,L1,1,1,0,0,0,0
109.02,111.02,111.44,0.420000000000002,L1,1,1,1,0,1,1
118.56,118.9,119.28,0.379999999999995,L1,2,0,1,0,0,1
126.4,127.2,127.54,0.340000000000003,L1,3,1,1,0,1,1
134.66,135.94,136.44,0.5,L1,4,1,1,0,1,1
143.56,143.94,144.3,0.360000000000014,L1,5,0,0,2,1,0
151.4,156.08,156.54,0.45999999999998,L1,1,1,1,0,1,1
163.66,166.04,166.48,0.439999999999998,L1,2,0,1,0,0,1
173.6,174.22,174.64,0.419999999999987,L1,3,1,0,2,0,0
181.74,182.66,183.08,0.420000000000016,L1,1,1,1,0,1,1
190.2,190.66,191.04,0.379999999999995,L1,2,0,0,2,1,0
198.14,199.26,199.64,0.379999999999995,L1,1,1,1,0,1,1
206.76,214.7,215.12,0.420000000000016,L1,2,0,1,0,0,1
222.24,223.16,223.54,0.379999999999995,L1,3,1,1,0,1,1
230.66,231.04,231.36,0.320000000000022,L1,4,1,0,2,0,0
238.46,240.92,241.44,0.52000000000001,L1,1,1,0,2,0,0
248.54,251.14,251.62,0.480000000000018,L1,1,1,1,0,1,1
258.74,259.24,259.6,0.360000000000014,L1,2,0,0,2,1,0
266.7,267.16,267.92,0.759999999999991,L1,1,1,0,2,0,0
275.02,275.38,275.72,0.340000000000032,L1,1,1,1,0,1,1
282.84,283.24,283.6,0.360000000000014,L1,2,0,0,2,1,0
290.7,291.58,291.9,0.319999999999993,L1,1,1,1,0,1,1
299.02,300,300.48,0.480000000000018,L1,2,0,1,0,0,1
307.6,309.3,309.64,0.339999999999975,L1,3,1,1,0,1,1
316.76,316.84,317.42,0.580000000000041,L1,4,1,1,0,1,1
324.54,326.16,326.5,0.339999999999975,L1,5,0,0,3,1,0
333.6,335.36,335.74,0.379999999999995,L1,1,1,0,3,0,0
342.84,342.9,343.34,0.439999999999998,L1,1,1,1,0,1,1
350.46,350.96,351.48,0.520000000000039,L1,2,0,1,0,0,1
358.6,359.3,359.68,0.379999999999995,L1,3,1,1,0,1,1
366.8,370.44,370.9,0.45999999999998,L1,4,1,1,0,1,1
378.02,378.76,379.56,0.800000000000011,L1,5,0,1,0,0,1
386.68,387.32,387.8,0.480000000000018,F1,1,0,0,0,0,1
394.9,395.38,395.84,0.45999999999998,F1,1,0,0,1,0,1
402.94,403.58,403.84,0.259999999999991,F1,1,0,1,0,1,0
410.96,412.48,412.78,0.299999999999955,F1,2,1,1,0,1,1
419.9,422.26,422.64,0.379999999999995,F1,3,0,0,2,0,1
429.74,430.08,430.52,0.439999999999998,F1,1,0,0,2,0,1
437.62,440.48,440.8,0.319999999999993,F1,1,0,1,0,1,0
447.92,448.86,449.22,0.360000000000014,F1,2,1,1,0,1,1
456.34,458.2,458.66,0.460000000000036,F1,3,0,1,0,1,0
465.78,467.44,467.82,0.379999999999995,F1,4,1,1,0,1,1
474.94,475.96,476.42,0.460000000000036,F1,5,0,1,0,1,0
483.54,487.68,488.16,0.480000000000018,L2,1,0,1,0,0,1
495.28,496.24,496.62,0.379999999999995,L2,2,1,1,0,1,1
503.74,503.76,504.2,0.439999999999998,L2,3,1,1,0,1,1
511.32,511.78,512.16,0.379999999999995,L2,4,0,0,2,1,0
519.26,521.66,522.28,0.620000000000005,L2,1,0,1,0,0,1
529.4,532.8,533.32,0.520000000000095,L2,2,1,0,2,0,0
540.42,540.52,540.94,0.420000000000073,L2,1,0,0,2,1,0
548.04,550.8,551.34,0.540000000000077,L2,1,0,1,0,0,1
558.46,559.2,559.52,0.319999999999936,L2,2,1,0,2,0,0
566.62,569.36,569.86,0.5,L2,1,0,1,0,0,1
576.98,577.64,578.32,0.680000000000064,L2,2,1,0,2,0,0
585.42,586.24,586.62,0.379999999999995,L2,1,0,0,2,1,0
593.72,594.7,595.18,0.479999999999905,L2,1,0,1,0,0,1
602.3,605.82,606.2,0.379999999999995,L2,2,1,0,2,0,0
613.3,614.3,614.94,0.6400000000001,L2,1,0,1,0,0,1
622.06,622.98,623.3,0.319999999999936,L2,2,1,1,0,1,1
630.42,632.12,632.52,0.399999999999977,L2,3,1,1,0,1,1
639.64,640.28,640.62,0.340000000000032,L2,4,0,0,2,1,0
647.72,648.48,648.88,0.399999999999977,L2,1,0,1,0,0,1
656,656.68,657.16,0.480000000000018,L2,2,1,1,0,1,1
664.28,666.54,666.98,0.440000000000055,L2,3,1,1,0,1,1
674.1,674.78,675.42,0.639999999999986,L2,4,0,1,0,0,1
682.54,685.92,686.36,0.440000000000055,L2,5,0,1,0,0,1
693.48,694.58,694.96,0.379999999999995,R2,1,1,0,0,1,1
702.06,702.56,703.24,0.680000000000064,R2,1,1,0,1,1,1
710.34,713.36,713.86,0.5,R2,1,1,0,1,1,1
720.96,721.48,721.82,0.340000000000032,R2,1,1,1,0,0,0
728.94,729.96,730.44,0.480000000000018,R2,2,1,0,2,1,1
737.54,739.14,739.6,0.460000000000036,R2,1,1,0,2,1,1
746.7,747.5,747.96,0.460000000000036,R2,1,1,0,2,1,1
755.06,755.82,756.12,0.299999999999955,R2,1,1,1,0,0,0
763.24,763.88,764.26,0.379999999999995,R2,2,1,0,2,1,1
771.36,773.88,774.24,0.360000000000014,R2,1,1,1,0,0,0
781.36,782.88,783.28,0.399999999999977,R2,2,1,1,0,0,0
790.4,792.64,793.12,0.480000000000018,R2,3,0,1,0,0,1
800.24,801.44,801.86,0.419999999999959,R2,4,0,1,0,0,1
808.98,809.26,809.82,0.560000000000059,R2,5,1,1,0,0,0
816.94,817.72,818.02,0.299999999999955,L3,1,1,0,0,0,0
825.12,825.34,827.52,2.17999999999995,L3,1,1,0,1,0,0
834.62,835.18,835.6,0.420000000000073,L3,1,1,1,0,1,1
842.72,843.56,843.92,0.360000000000014,L3,2,1,1,0,1,1
851.04,851.56,852.04,0.480000000000018,L3,3,0,0,2,1,0
859.14,862.6,863.04,0.439999999999941,L3,1,1,1,0,1,1
870.16,872.6,873.06,0.459999999999923,L3,2,1,1,0,1,1
880.18,887.84,888.36,0.519999999999982,L3,3,0,1,0,0,1
895.48,895.56,895.98,0.420000000000073,L3,4,1,1,0,1,1
903.1,904.02,904.54,0.519999999999982,L3,5,0,1,0,0,1
911.66,911.84,912.42,0.579999999999927,F2,1,0,0,0,0,1
919.52,920.52,920.96,0.440000000000055,F2,1,0,1,0,1,0
928.08,929.82,930.14,0.319999999999936,F2,2,1,1,0,1,1
937.26,938.3,938.7,0.400000000000091,F2,3,0,1,0,1,0
945.82,947.2,947.64,0.439999999999941,F2,4,1,1,0,1,1
954.76,957.64,958.04,0.399999999999977,F2,5,1,1,0,1,1
965.16,966.44,966.84,0.399999999999977,L4,1,0,1,0,0,1
973.96,1006.16,1007.46,1.30000000000007,L4,2,1,1,0,1,1
1014.58,1024.24,1025.22,0.980000000000018,L4,3,1,1,0,1,1
1032.34,1035.6,1036.1,0.5,L4,4,0,1,0,0,1
1043.22,1047.38,1047.92,0.539999999999964,L4,5,0,0,2,1,0
1055.02,1064.08,1064.48,0.400000000000091,L4,1,0,1,0,0,1
1071.6,1072.02,1072.4,0.380000000000109,L4,2,1,1,0,1,1
1079.52,1080.52,1080.9,0.380000000000109,L4,3,1,0,2,0,0
1088,1089.02,1089.5,0.480000000000018,L4,1,0,0,2,1,0
1096.6,1096.84,1097.22,0.380000000000109,L4,1,0,1,0,0,1
1104.34,1110.24,1110.74,0.5,L4,2,1,0,2,0,0
1117.84,1119,1119.44,0.440000000000055,L4,1,0,1,0,0,1
1126.56,1126.8,1127.26,0.460000000000036,L4,2,1,0,2,0,0
1134.36,1138.16,1138.6,0.439999999999827,L4,1,0,1,0,0,1
1145.72,1146.2,1146.6,0.399999999999864,L4,2,1,1,0,1,1
1153.72,1155.66,1156.3,0.639999999999873,L4,3,1,1,0,1,1
1163.42,1164,1165.18,1.18000000000006,L4,4,0,1,0,0,1
1172.3,1172.42,1172.88,0.460000000000036,L4,5,0,0,3,1,0
1179.98,1180.92,1181.7,0.779999999999973,L4,1,0,1,0,0,1
1188.82,1189.76,1190.18,0.420000000000073,L4,2,1,0,3,0,0
1197.28,1197.92,1198.38,0.460000000000036,L4,1,0,1,0,0,1
1205.5,1207.9,1208.62,0.7199999999998,L4,2,1,0,3,0,0
1215.72,1217.7,1218.08,0.379999999999882,L4,1,0,0,3,1,0
1225.18,1227.84,1228.36,0.519999999999982,L4,1,0,0,3,1,0
1235.46,1235.76,1236.2,0.440000000000055,L4,1,0,1,0,0,1
1243.32,1244.02,1244.4,0.380000000000109,L4,2,1,0,3,0,0
1251.5,1252.62,1253.56,0.940000000000055,L4,1,0,1,0,0,1
1260.68,1260.96,1261.52,0.559999999999945,L4,2,1,1,0,1,1
1268.64,1271.66,1272.02,0.3599999999999,L4,3,1,1,0,1,1
