cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
97.56,98.76,99.2,0.439999999999998,L1,1,1,1,0,1,1
106.32,107.12,107.54,0.420000000000002,L1,2,0,1,0,0,1
114.66,115.8,116.22,0.420000000000002,L1,3,1,1,0,1,1
123.34,125.76,126.18,0.420000000000002,L1,4,1,1,0,1,1
133.3,135.32,135.8,0.480000000000018,L1,5,0,1,0,0,1
142.92,143.74,144.24,0.5,F1,1,0,0,0,0,1
151.34,152.16,152.54,0.379999999999995,F1,1,0,0,1,0,1
159.64,160.3,160.74,0.439999999999998,F1,1,0,0,1,0,1
167.84,168.78,169.36,0.580000000000013,F1,1,0,1,0,1,0
176.48,176.64,177.04,0.400000000000006,F1,2,1,1,0,1,1
184.16,185.74,186.14,0.399999999999977,F1,3,0,1,0,1,0
193.26,193.58,193.94,0.359999999999985,F1,4,1,1,0,1,1
201.06,202.68,203.08,0.400000000000006,F1,5,0,1,0,1,0
210.2,211,211.64,0.639999999999986,L2,1,0,1,0,0,1
218.76,219.34,219.72,0.379999999999995,L2,2,1,1,0,1,1
226.84,230.12,230.56,0.439999999999998,L2,3,1,0,2,0,0
237.66,239.24,239.54,0.299999999999983,L2,1,0,0,2,1,0
246.64,247.38,247.9,0.52000000000001,L2,1,0,1,0,0,1
255.02,256.9,257.46,0.560000000000002,L2,2,1,1,0,1,1
264.58,267,267.54,0.54000000000002,L2,3,1,1,0,1,1
274.66,275.44,275.88,0.439999999999998,L2,4,0,1,0,0,1
283,283.06,283.52,0.45999999999998,L2,5,0,1,0,0,1
290.64,291.24,291.6,0.360000000000014,R2,1,1,0,0,1,1
298.7,301.68,302.18,0.5,R2,1,1,0,1,1,1
309.28,309.86,310.78,0.919999999999959,R2,1,1,0,1,1,1
317.88,318.76,319.12,0.360000000000014,R2,1,1,0,1,1,1
326.22,326.68,327.12,0.439999999999998,R2,1,1,0,1,1,1
334.22,339.56,340.06,0.5,R2,1,1,0,1,1,1
347.16,350.38,350.8,0.420000000000016,R2,1,1,0,1,1,1
357.9,362.06,362.58,0.519999999999982,R2,1,1,0,1,1,1
369.68,376.94,377.3,0.360000000000014,R2,1,1,1,0,0,0
384.42,386.62,387.08,0.45999999999998,R2,2,1,1,0,0,0
394.2,395.92,396.36,0.439999999999998,R2,3,0,1,0,0,1
403.48,404.6,405.24,0.639999999999986,R2,4,0,1,0,0,1
412.36,412.84,413.64,0.800000000000011,R2,5,1,0,2,1,1
420.74,424.42,424.92,0.5,R2,1,1,0,2,1,1
432.02,437.38,437.86,0.480000000000018,R2,1,1,1,0,0,0
444.98,448.48,448.92,0.439999999999998,R2,2,1,1,0,0,0
456.04,456.92,457.34,0.419999999999959,R2,3,0,1,0,0,1
464.46,465.1,465.44,0.339999999999975,R2,4,0,1,0,0,1
472.56,473,473.6,0.600000000000023,R2,5,1,1,0,0,0
480.72,481.48,482,0.519999999999982,L3,1,1,1,0,1,1
489.12,489.38,489.84,0.45999999999998,L3,2,1,1,0,1,1
496.96,497.74,498.12,0.379999999999995,L3,3,0,0,2,1,0
505.22,510.32,510.98,0.660000000000025,L3,1,1,1,0,1,1
518.1,518.68,519.04,0.360000000000014,L3,2,1,1,0,1,1
526.16,527.18,527.62,0.440000000000055,L3,3,0,1,0,0,1
534.74,535.2,535.68,0.479999999999905,L3,4,1,1,0,1,1
542.8,544.82,545.54,0.719999999999914,L3,5,0,1,0,0,1
552.66,552.92,553.4,0.480000000000018,F2,1,0,0,0,0,1
560.5,563.28,563.78,0.5,F2,1,0,0,1,0,1
570.88,573.16,573.68,0.519999999999982,F2,1,0,0,1,0,1
580.78,582.58,583.04,0.459999999999923,F2,1,0,1,0,1,0
590.16,595.72,596.06,0.339999999999918,F2,2,1,1,0,1,1
603.18,603.7,604.16,0.459999999999923,F2,3,0,1,0,1,0
611.28,611.46,611.86,0.399999999999977,F2,4,1,1,0,1,1
618.98,619.54,619.84,0.300000000000068,F2,5,1,1,0,1,1
626.96,627.72,628.42,0.699999999999932,L4,1,0,1,0,0,1
635.54,636.56,636.98,0.420000000000073,L4,2,1,1,0,1,1
644.1,644.46,644.98,0.519999999999982,L4,3,1,1,0,1,1
652.1,652.3,652.98,0.680000000000064,L4,4,0,1,0,0,1
