entryTime,exitTime,location,phase,taskTrial
118.62,119,3,0,0
119.3,119.34,2,0,0
119.34,119.46,2,0,0
119.72,119.8,2,0,0
126.48,126.68,3,1,1
126.9,127.1,1,2,1
127.76,127.9,1,0,0
132.9,132.92,2,0,0
133.12,133.14,2,0,0
136.4,136.48,3,1,2
136.76,137.02,1,2,2
137.26,137.66,3,0,0
138.02,138.08,3,0,0
138.56,138.74,3,0,0
139,139.12,1,0,0
139.64,139.86,1,0,0
144.58,144.78,2,1,3
144.84,145.12,2,1,3
145.4,145.56,3,1,3
145.74,145.92,2,2,3
149.28,149.54,3,0,0
149.86,150.46,2,0,0
150.92,151.18,2,0,0
152.32,152.54,2,0,0
152.58,152.76,2,0,0
153.36,153.5,2,1,4
154.18,154.42,3,1,4
154.68,154.98,2,2,4
167.52,167.68,2,1,5
167.96,168.12,2,1,5
168.32,168.48,2,1,5
168.72,169.06,3,1,5
169.38,169.54,3,2,5
169.76,169.96,1,2,5
175.7,175.82,2,0,0
176.76,177.02,3,0,0
177.02,177.26,3,1,6
177.46,177.62,2,2,6
183.92,184.22,1,0,0
186.38,186.52,3,1,7
186.78,187.14,1,2,7
187.16,187.38,1,0,0
192.14,192.34,2,0,0
192.46,192.68,2,0,0
192.98,193.02,2,0,0
193.46,193.64,3,0,0
193.84,194.04,2,0,0
194.2,194.48,2,1,8
196.88,197.04,3,1,8
197.3,197.54,1,2,8
204.94,205,3,1,9
205.34,205.68,1,2,9
205.98,206.16,3,0,0
206.24,206.58,3,0,0
206.9,207.06,1,0,0
207.82,208,1,0,0
208.02,208.06,1,0,0
211.32,211.5,3,0,0
211.7,212.38,3,0,0
212.64,213.14,1,1,10
213.44,213.84,3,1,10
216.62,216.78,1,0,0
217.14,217.42,3,0,0
217.74,217.96,2,0,0
221.04,221.24,3,0,0
221.5,221.66,1,0,0
225.94,226.14,3,1,11
226.4,226.68,1,2,11
235.98,236.18,3,1,12
236.42,236.6,2,2,12
242.68,242.88,1,0,0
243.08,243.52,1,0,0
244.04,244.24,3,1,13
244.76,244.92,2,2,13
249.64,250.04,2,0,0
250.06,250.12,2,0,0
250.38,250.48,2,0,0
250.82,250.84,2,0,0
250.86,250.92,2,0,0
251.3,251.42,3,0,0
251.64,251.82,2,0,0
251.86,251.94,2,0,0
252.32,252.72,3,1,14
252.96,253.14,1,2,14
261.06,261.2,3,1,15
261.54,261.72,1,2,15
271.56,271.76,3,1,16
272.06,272.2,2,2,16
281.6,281.84,1,1,17
282.04,282.22,3,1,17
282.44,282.96,1,2,17
291.26,291.46,3,1,18
291.7,291.88,2,2,18
297.74,297.82,3,0,0
298.46,298.6,3,0,0
299.18,299.66,3,1,19
300.36,300.54,2,2,19
311.56,311.82,1,1,20
315.58,316.1,3,1,20
316.2,316.38,3,2,20
316.48,316.54,3,2,20
316.76,317.14,3,2,20
317.38,317.7,1,2,20
323.24,323.6,1,0,0
323.92,324.18,3,0,0
324.54,325.26,3,1,21
325.46,325.96,1,2,21
333.02,333.16,3,1,22
333.4,333.62,1,2,22
340.9,341.18,1,1,23
341.4,341.56,3,1,23
341.76,342.02,1,2,23
347.66,347.84,2,0,0
347.9,348.16,2,0,0
348.36,348.38,2,0,0
348.4,348.54,2,0,0
348.74,348.78,2,0,0
349.36,349.52,3,1,24
349.76,350.08,2,2,24
360.66,360.92,3,1,25
361.22,361.42,1,2,25
368.22,368.44,3,0,0
368.5,368.82,3,1,26
369.04,369.24,1,2,26
379.5,379.82,1,1,27
380.06,380.24,3,1,27
380.42,380.7,1,2,27
380.72,380.86,1,0,0
387.82,387.84,2,1,28
388.12,388.32,3,1,28
388.52,388.72,1,2,28
395.9,396.02,3,1,29
396.28,396.52,1,2,29
403,403.26,1,0,0
403.4,403.42,1,0,0
403.7,404.22,1,1,30
404.52,404.56,3,1,30
404.82,405.04,1,2,30
410.12,410.2,3,0,0
410.48,410.66,1,0,0
411.24,411.42,1,0,0
412.7,412.96,3,1,31
413,413.04,3,2,31
413.32,413.7,1,2,31
413.94,414.18,1,0,0
415.72,415.92,1,0,0
416.74,417.28,3,0,0
417.68,417.86,2,0,0
421,421.28,1,1,32
421.48,422.02,3,1,32
422.28,422.46,2,2,32
429.5,430.16,2,1,33
430.22,430.36,2,1,33
430.6,430.76,3,1,33
430.96,431.16,2,2,33
438.2,438.38,2,1,34
438.5,438.56,2,1,34
438.82,438.84,2,1,34
439.14,439.34,3,1,34
439.56,439.88,2,2,34
441.6,441.82,3,0,0
442.08,442.28,1,0,0
447.2,447.5,2,1,35
447.56,447.76,2,1,35
447.98,448.14,3,1,35
448.32,448.52,2,2,35
456.7,456.9,3,1,36
457.12,457.36,3,2,36
457.56,457.8,1,2,36
469.16,469.8,3,1,37
470.04,470.24,2,2,37
478.5,478.8,2,1,38
478.84,478.94,2,1,38
478.98,479,2,1,38
479.68,479.84,3,1,38
480.08,480.34,2,2,38
488.24,488.36,1,1,39
488.56,488.78,3,1,39
489.02,489.34,1,2,39
494.46,494.68,2,0,0
494.74,494.84,2,0,0
495.9,495.92,2,0,0
495.96,496.02,2,0,0
496.52,496.74,3,1,40
496.94,497.16,2,2,40
504.9,505.08,3,1,41
505.3,505.56,1,2,41
511.22,511.58,2,0,0
512.06,512.26,3,0,0
512.48,512.7,2,1,42
512.84,512.88,2,1,42
513.2,513.58,3,1,42
513.78,514.02,1,2,42
519.32,519.48,3,0,0
519.74,520.06,2,0,0
520.6,520.64,2,0,0
521.16,521.34,2,1,43
521.38,521.4,2,1,43
521.42,521.46,2,1,43
521.7,522.2,3,1,43
522.38,522.72,1,2,43
530.98,531.2,1,1,44
531.5,531.7,3,1,44
531.76,531.86,3,2,44
532.08,532.36,1,2,44
532.56,532.82,3,0,0
533.04,533.16,2,0,0
541.92,542.18,3,1,45
542.6,542.78,2,2,45
549.82,550.28,2,1,46
550.58,550.78,3,1,46
550.98,551.18,2,2,46
559.3,559.52,3,1,47
559.76,560.02,1,2,47
560.1,560.28,1,0,0
560.48,560.64,3,0,0
560.86,561.06,3,0,0
561.3,561.44,2,0,0
561.56,561.86,2,0,0
567.76,568,3,1,48
568.28,568.44,2,2,48
573.08,573.3,2,0,0
573.8,573.92,2,0,0
574.48,574.58,2,0,0
575,575.16,3,0,0
575.38,575.6,2,0,0
575.62,575.72,2,1,49
575.76,575.78,2,1,49
576.08,576.26,3,1,49
576.5,576.74,2,2,49
583.02,583.3,3,0,0
583.56,583.68,2,0,0
584.08,584.56,3,1,50
584.78,585.04,1,2,50
590.22,590.36,3,0,0
590.56,590.9,2,0,0
591.16,591.5,2,0,0
592.6,593,2,1,51
593.42,593.6,2,1,51
594.06,594.62,2,1,51
594.76,594.82,2,1,51
594.86,594.92,2,1,51
594.92,595.1,3,1,51
595.28,595.48,2,2,51
604.32,604.6,1,1,52
604.8,605.12,3,1,52
605.34,605.5,2,2,52
610.98,611.18,2,0,0
612.36,612.84,2,0,0
612.84,613.14,2,1,53
613.28,613.36,2,1,53
613.5,613.52,2,1,53
613.72,613.84,3,1,53
613.88,613.92,3,2,53
613.96,614.16,3,2,53
614.42,614.62,1,2,53
621.14,621.32,2,0,0
621.36,621.6,2,0,0
624.36,624.72,3,1,54
625,625.36,1,2,54
625.66,626,3,0,0
626.24,626.42,2,0,0
635.12,635.32,3,1,55
635.34,635.52,3,2,55
635.7,635.94,1,2,55
637.16,637.62,3,0,0
637.9,638.06,2,0,0
643.14,643.3,3,1,56
643.48,643.8,1,2,56
643.96,644.3,3,0,0
644.56,644.7,2,0,0
650.52,650.96,3,0,0
651.68,651.86,2,1,57
651.94,652.16,2,1,57
652.38,652.58,3,1,57
652.8,653,2,2,57
660.84,661.02,3,1,58
661.24,661.46,2,2,58
666.16,666.38,2,0,0
667.74,668.02,2,0,0
668.1,668.14,2,0,0
668.14,668.26,2,0,0
