cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
91.03,92.125,92.53,0.405000000000001,L1,1,1,0,0,0,0
99.635,101.42,101.9,0.480000000000004,L1,1,1,1,0,1,1
109.025,109.45,109.905,0.454999999999998,L1,2,0,1,0,0,1
117.03,117.16,117.78,0.620000000000005,L1,3,1,1,0,1,1
124.905,125.205,125.7,0.495000000000005,L1,4,1,0,2,0,0
132.805,133.145,133.505,0.359999999999985,L1,1,1,1,0,1,1
140.63,141.64,142,0.360000000000014,L1,2,0,1,0,0,1
149.125,149.645,150.105,0.45999999999998,L1,3,1,1,0,1,1
157.23,157.65,158.095,0.444999999999993,L1,4,1,0,2,0,0
165.2,166.105,166.45,0.344999999999999,L1,1,1,1,0,1,1
173.575,174.205,174.53,0.324999999999989,L1,2,0,1,0,0,1
181.655,184.515,185.115,0.600000000000023,L1,3,1,0,2,0,0
192.22,192.655,193.08,0.425000000000011,L1,1,1,1,0,1,1
200.205,200.985,201.37,0.384999999999991,L1,2,0,1,0,0,1
208.495,208.825,209.265,0.439999999999998,L1,3,1,1,0,1,1
216.39,217.685,218.1,0.414999999999992,L1,4,1,0,2,0,0
225.205,225.665,226.095,0.430000000000007,L1,1,1,0,2,0,0
233.2,233.705,234.065,0.359999999999985,L1,1,1,1,0,1,1
241.19,241.54,242.025,0.485000000000014,L1,2,0,1,0,0,1
249.15,250.435,250.9,0.465000000000003,L1,3,1,1,0,1,1
258.025,258.69,259.09,0.399999999999977,L1,4,1,0,2,0,0
266.195,266.775,267.275,0.5,L1,1,1,1,0,1,1
274.4,274.45,274.955,0.504999999999995,L1,2,0,1,0,0,1
282.08,282.36,282.755,0.394999999999982,L1,3,1,1,0,1,1
289.88,290.045,290.57,0.524999999999977,L1,4,1,1,0,1,1
297.695,298.315,299.575,1.25999999999999,L1,5,0,1,0,0,1
306.7,307.315,307.8,0.485000000000014,F1,1,0,0,0,0,1
314.905,315.155,315.48,0.325000000000045,F1,1,0,0,1,0,1
