cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
89.49,90.33,90.815,0.484999999999999,L2,1,0,1,0,0,1
97.94,98.385,99.15,0.765000000000001,L2,2,1,1,0,1,1
106.275,106.955,107.44,0.484999999999999,L2,3,1,1,0,1,1
114.565,115.355,115.96,0.60499999999999,L2,4,0,1,0,0,1
123.085,123.175,123.645,0.469999999999999,L2,5,0,1,0,0,1
130.77,131.145,131.615,0.469999999999999,R2,1,1,0,0,1,1
138.72,139.415,139.82,0.405000000000001,R2,1,1,1,0,0,0
146.945,147.475,147.955,0.480000000000018,R2,2,1,0,2,1,1
155.06,156.095,156.68,0.585000000000008,R2,1,1,0,2,1,1
163.785,165.655,166.26,0.60499999999999,R2,1,1,1,0,0,0
173.385,173.975,174.665,0.689999999999998,R2,2,1,1,0,0,0
181.79,182.47,182.92,0.449999999999989,R2,3,0,1,0,0,1
190.045,190.32,190.68,0.360000000000014,R2,4,0,1,0,0,1
197.805,198.38,198.97,0.590000000000003,R2,5,1,0,3,1,1
206.075,207.335,207.71,0.375,R2,1,1,1,0,0,0
214.835,215.665,216.125,0.460000000000008,R2,2,1,0,3,1,1
223.23,224.355,224.805,0.450000000000017,R2,1,1,1,0,0,0
231.93,232.265,232.84,0.575000000000017,R2,2,1,0,3,1,1
239.945,241.41,241.99,0.580000000000013,R2,1,1,0,3,1,1
249.095,250.705,251.325,0.619999999999976,R2,1,1,1,0,0,0
258.45,258.725,259.25,0.524999999999977,R2,2,1,0,3,1,1
266.355,269.46,269.79,0.330000000000041,R2,1,1,1,0,0,0
276.915,277.36,277.775,0.414999999999964,R2,2,1,1,0,0,0
284.9,285.27,285.565,0.295000000000016,R2,3,0,1,0,0,1
292.69,292.75,293.22,0.470000000000027,R2,4,0,1,0,0,1
300.345,300.35,300.82,0.46999999999997,R2,5,1,0,3,1,1
307.925,308.5,308.87,0.370000000000005,R2,1,1,1,0,0,0
315.995,316.29,316.78,0.489999999999952,R2,2,1,0,3,1,1
323.885,326.96,327.63,0.670000000000016,R2,1,1,1,0,0,0
334.755,335.54,335.82,0.279999999999973,R2,2,1,1,0,0,0
342.945,344.335,344.87,0.535000000000025,R2,3,0,0,3,1,0
351.975,356.23,356.76,0.529999999999973,R2,1,1,1,0,0,0
363.885,364.735,365.19,0.454999999999984,R2,2,1,1,0,0,0
372.315,376.335,376.86,0.525000000000034,R2,3,0,1,0,0,1
383.985,384.875,385.235,0.360000000000014,R2,4,0,1,0,0,1
392.36,392.985,393.695,0.70999999999998,R2,5,1,1,0,0,0
400.82,402.38,402.84,0.45999999999998,L3,1,1,0,0,0,0
409.945,410.6,410.99,0.389999999999986,L3,1,1,0,1,0,0
418.095,418.845,419.345,0.5,L3,1,1,0,1,0,0
426.45,429.855,430.55,0.694999999999993,L3,1,1,0,1,0,0
437.655,438.315,439.39,1.07499999999999,L3,1,1,1,0,1,1
446.515,446.99,447.38,0.389999999999986,L3,2,1,0,2,0,0
454.485,456.02,456.645,0.625,L3,1,1,1,0,1,1
463.77,464.855,465.49,0.634999999999991,L3,2,1,1,0,1,1
472.615,473.205,473.5,0.295000000000016,L3,3,0,1,0,0,1
480.625,481.605,482.065,0.45999999999998,L3,4,1,0,2,0,0
489.17,490.8,491.375,0.574999999999989,L3,1,1,1,0,1,1
498.5,498.85,499.535,0.685000000000002,L3,2,1,1,0,1,1
506.66,507.48,508.205,0.724999999999966,L3,3,0,1,0,0,1
515.33,515.96,516.475,0.514999999999986,L3,4,1,1,0,1,1
523.6,524.225,524.855,0.629999999999995,L3,5,0,1,0,0,1
531.98,532.39,532.93,0.539999999999964,F2,1,0,0,0,0,1
540.035,542.78,543.46,0.680000000000064,F2,1,0,0,1,0,1
550.565,551.335,552.105,0.769999999999982,F2,1,0,0,1,0,1
