cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
98.625,99.45,99.98,0.530000000000001,F2,1,0,0,0,0,1
107.085,107.32,108.5,1.18000000000001,F2,1,0,0,1,0,1
115.605,116.475,116.785,0.310000000000002,F2,1,0,0,1,0,1
123.89,123.975,124.505,0.530000000000001,F2,1,0,1,0,1,0
131.63,132.79,133.39,0.599999999999994,F2,2,1,1,0,1,1
140.515,140.935,141.31,0.375,F2,3,0,0,2,0,1
148.415,149.33,149.77,0.439999999999998,F2,1,0,0,2,0,1
156.875,157.31,157.765,0.454999999999984,F2,1,0,1,0,1,0
164.89,166.05,166.43,0.379999999999995,F2,2,1,1,0,1,1
173.555,173.82,174.33,0.510000000000019,F2,3,0,0,2,0,1
181.435,181.985,182.435,0.449999999999989,F2,1,0,0,2,0,1
189.54,190.32,190.745,0.425000000000011,F2,1,0,1,0,1,0
197.87,198.37,198.71,0.340000000000003,F2,2,1,1,0,1,1
205.835,206.67,207.195,0.525000000000006,F2,3,0,0,2,0,1
214.3,214.865,215.345,0.47999999999999,F2,1,0,1,0,1,0
222.47,224.89,225.26,0.370000000000005,F2,2,1,1,0,1,1
232.385,234.45,234.945,0.495000000000005,F2,3,0,1,0,1,0
242.07,242.62,243.045,0.424999999999983,F2,4,1,1,0,1,1
250.17,250.685,251.07,0.384999999999991,F2,5,1,1,0,1,1
258.195,258.205,258.645,0.439999999999998,L4,1,0,1,0,0,1
265.77,266.225,266.62,0.394999999999982,L4,2,1,1,0,1,1
273.745,275.675,276.16,0.485000000000014,L4,3,1,0,2,0,0
283.265,283.395,283.8,0.40500000000003,L4,1,0,1,0,0,1
290.925,292.315,292.905,0.589999999999975,L4,2,1,1,0,1,1
300.03,301.185,301.99,0.805000000000007,L4,3,1,1,0,1,1
309.115,309.575,309.995,0.420000000000016,L4,4,0,0,2,1,0
317.1,318.725,319.145,0.419999999999959,L4,1,0,1,0,0,1
326.27,327.025,327.525,0.5,L4,2,1,1,0,1,1
334.65,336.51,336.915,0.40500000000003,L4,3,1,0,2,0,0
344.02,344.455,344.77,0.314999999999998,L4,1,0,0,2,1,0
351.875,354.015,354.545,0.53000000000003,L4,1,0,0,2,1,0
361.65,364.345,364.695,0.349999999999966,L4,1,0,0,2,1,0
371.8,372.8,373.595,0.795000000000016,L4,1,0,0,2,1,0
380.7,381.075,381.445,0.370000000000005,L4,1,0,0,2,1,0
388.55,390.535,390.965,0.42999999999995,L4,1,0,1,0,0,1
398.09,398.845,399.61,0.764999999999986,L4,2,1,1,0,1,1
406.735,407.97,408.37,0.399999999999977,L4,3,1,1,0,1,1
415.495,415.67,416.095,0.425000000000011,L4,4,0,1,0,0,1
423.22,423.735,424.29,0.555000000000007,L4,5,0,0,3,1,0
