entryTime,exitTime,location,phase,taskTrial
82.78,82.8,3,0,0
82.84,83.14,3,0,0
83.16,83.18,3,0,0
83.34,83.58,1,0,0
89.78,89.96,2,1,1
90.14,90.36,3,1,1
90.54,91.1,2,2,1
97.18,97.48,2,0,0
97.72,97.92,2,1,2
98.1,98.2,3,1,2
98.32,98.36,2,2,2
98.4,98.8,2,0,0
98.96,99.24,3,0,0
99.38,99.64,2,0,0
99.66,99.68,2,0,0
104.68,105.04,3,0,0
105.58,105.72,3,1,3
105.92,106.32,1,2,3
106.5,106.8,3,0,0
106.96,107.22,2,0,0
107.24,107.28,2,0,0
110.74,110.82,2,0,0
111.26,111.6,3,0,0
111.82,112.12,1,0,0
114.48,114.66,3,1,4
114.88,115.26,2,2,4
119.78,119.94,3,0,0
120.14,120.38,1,0,0
120.58,120.84,3,0,0
121.02,121.42,1,0,0
121.62,121.7,1,0,0
122.88,122.98,3,1,5
123.26,123.58,2,2,5
123.74,123.96,3,0,0
124.14,124.46,1,0,0
127.72,128.54,2,0,0
128.84,128.86,2,0,0
128.86,129.78,2,0,0
130.32,130.68,2,0,0
130.86,131.08,3,1,6
131.24,131.72,2,2,6
131.72,131.74,2,0,0
138.88,138.98,3,1,7
139.16,140.04,1,2,7
148.3,148.48,3,1,8
148.68,149.24,2,2,8
155.32,155.4,3,0,0
156,156.24,3,1,9
156.6,156.92,3,2,9
157.12,157.5,1,2,9
157.7,157.88,3,0,0
158.08,158.44,2,0,0
166.3,166.36,3,1,10
166.56,167.14,1,2,10
167.4,167.64,3,0,0
167.84,168.1,2,0,0
168.46,169.16,2,0,0
169.16,169.2,2,0,0
169.64,169.96,2,0,0
169.96,169.98,2,0,0
170.98,171.02,2,0,0
171.04,171.12,2,0,0
174,174.6,3,1,11
174.84,175.22,1,2,11
175.44,175.52,3,0,0
175.72,176.02,2,0,0
176.2,176.38,3,0,0
176.56,178.04,2,0,0
178.36,178.4,2,0,0
178.42,178.46,2,0,0
178.46,178.76,2,0,0
179.34,179.44,3,0,0
180.44,180.68,1,0,0
182.9,183.04,3,1,12
183.3,183.74,2,2,12
183.76,183.8,2,0,0
188.88,189.7,2,0,0
190.16,190.9,2,0,0
191.12,191.28,3,1,13
191.4,191.42,2,2,13
191.46,192.58,2,0,0
192.58,192.6,2,0,0
193.8,194,2,0,0
198,198.04,1,0,0
201.3,201.4,3,1,14
201.54,201.64,3,2,14
201.82,202.26,1,2,14
202.44,202.58,3,0,0
202.8,203.08,2,0,0
205.66,205.86,3,0,0
205.92,206.16,3,0,0
206.34,206.64,2,0,0
206.8,207,3,0,0
207.16,207.98,2,0,0
208.22,208.44,3,0,0
208.6,209.28,2,0,0
209.46,209.8,3,1,15
209.96,210.52,2,2,15
215.26,216.1,2,0,0
216.22,216.54,2,0,0
217,217.52,2,0,0
217.76,217.84,3,1,16
217.96,217.98,2,2,16
218.02,218.98,2,0,0
219.02,219.04,2,0,0
219.06,219.08,2,0,0
222.5,222.78,3,0,0
223.06,223.36,1,0,0
223.48,223.9,1,0,0
224.12,224.9,3,0,0
224.92,225.02,3,0,0
225.28,225.56,2,1,17
225.74,226.02,3,1,17
226.18,226.7,2,2,17
235.66,235.72,3,1,18
235.84,236,3,2,18
236.18,236.84,1,2,18
244,244.14,3,1,19
244.38,244.74,1,2,19
245.16,245.64,2,0,0
245.88,246.14,3,0,0
246.3,246.62,2,0,0
251.34,251.96,3,0,0
251.96,252.14,3,1,20
252.34,252.78,2,2,20
260.06,260.24,3,1,21
260.46,261.18,1,2,21
267.4,267.9,2,0,0
268.06,268.34,3,1,22
268.56,269,2,2,22
275.88,276.08,3,1,23
