cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
90.1,90.9,91.38,0.47999999999999,F2,1,0,0,0,0,1
98.48,99.44,99.78,0.340000000000003,F2,1,0,0,1,0,1
106.88,107.08,107.58,0.5,F2,1,0,0,1,0,1
114.68,115.16,115.54,0.38000000000001,F2,1,0,0,1,0,1
122.64,122.84,123.26,0.420000000000002,F2,1,0,0,1,0,1
130.36,130.96,131.4,0.439999999999998,F2,1,0,1,0,1,0
138.52,139.42,139.84,0.420000000000016,F2,2,1,1,0,1,1
146.96,148.28,148.74,0.460000000000008,F2,3,0,1,0,1,0
155.86,156.24,156.68,0.439999999999998,F2,4,1,1,0,1,1
163.8,169.96,170.32,0.359999999999985,F2,5,1,1,0,1,1
177.44,179.12,179.54,0.419999999999987,L4,1,0,1,0,0,1
186.66,186.86,187.28,0.419999999999987,L4,2,1,1,0,1,1
194.4,194.46,194.8,0.340000000000003,L4,3,1,1,0,1,1
201.92,203,203.36,0.360000000000014,L4,4,0,1,0,0,1
210.48,212.26,212.64,0.379999999999995,L4,5,0,1,0,0,1
219.76,220.16,220.52,0.360000000000014,R1,1,1,0,0,1,1
227.62,233.68,234.14,0.45999999999998,R1,1,1,0,1,1,1
241.24,241.76,242.12,0.360000000000014,R1,1,1,0,1,1,1
249.22,249.86,250.26,0.399999999999977,R1,1,1,1,0,0,0
257.38,257.94,258.32,0.379999999999995,R1,2,0,0,2,1,0
265.42,266.34,266.72,0.380000000000052,R1,1,1,1,0,0,0
273.84,274.76,275.1,0.340000000000032,R1,2,0,1,0,0,1
282.22,282.76,283.16,0.400000000000034,R1,3,1,1,0,0,0
290.28,291.24,291.58,0.339999999999975,R1,4,0,1,0,0,1
298.7,298.94,299.4,0.45999999999998,R1,5,0,1,0,0,1
306.52,307.14,307.5,0.360000000000014,L1,1,1,0,0,0,0
314.6,315.48,315.92,0.439999999999998,L1,1,1,1,0,1,1
323.04,323.48,323.92,0.439999999999998,L1,2,0,1,0,0,1
331.04,331.6,331.96,0.359999999999957,L1,3,1,1,0,1,1
339.08,341.94,342.44,0.5,L1,4,1,1,0,1,1
349.56,350.56,350.9,0.339999999999975,L1,5,0,1,0,0,1
358.02,358.56,358.92,0.360000000000014,F1,1,0,0,0,0,1
366.02,366.4,366.76,0.360000000000014,F1,1,0,0,1,0,1
373.86,374,374.38,0.379999999999995,F1,1,0,0,1,0,1
381.48,381.54,381.9,0.359999999999957,F1,1,0,0,1,0,1
389,389.82,390.14,0.319999999999993,F1,1,0,0,1,0,1
397.24,400.42,400.8,0.379999999999995,F1,1,0,1,0,1,0
407.92,408.34,408.6,0.260000000000048,F1,2,1,1,0,1,1
415.72,416.18,416.68,0.5,F1,3,0,0,2,0,1
423.78,424.34,424.74,0.400000000000034,F1,1,0,1,0,1,0
431.86,432.12,432.54,0.420000000000016,F1,2,1,1,0,1,1
439.66,439.9,440.62,0.720000000000027,F1,3,0,0,2,0,1
447.72,448.22,448.6,0.379999999999995,F1,1,0,0,2,0,1
455.7,456.14,456.42,0.28000000000003,F1,1,0,1,0,1,0
463.54,467.66,468.02,0.359999999999957,F1,2,1,1,0,1,1
475.14,475.16,475.82,0.659999999999968,F1,3,0,0,2,0,1
482.92,483.06,483.46,0.399999999999977,F1,1,0,0,2,0,1
490.56,491.14,491.44,0.300000000000011,F1,1,0,1,0,1,0
498.56,499.48,499.86,0.379999999999995,F1,2,1,1,0,1,1
506.98,507.54,508.22,0.680000000000007,F1,3,0,0,2,0,1
515.32,515.82,516.2,0.379999999999995,F1,1,0,0,2,0,1
523.3,523.7,524.1,0.399999999999977,F1,1,0,0,2,0,1
531.2,532.32,532.78,0.459999999999923,F1,1,0,1,0,1,0
539.9,540.68,540.94,0.260000000000105,F1,2,1,1,0,1,1
548.06,551.18,551.62,0.440000000000055,F1,3,0,1,0,1,0
558.74,559.76,560.16,0.399999999999977,F1,4,1,1,0,1,1
567.28,567.3,567.76,0.460000000000036,F1,5,0,1,0,1,0
574.88,575.82,576.24,0.419999999999959,L2,1,0,0,0,1,0
583.34,583.82,584.3,0.479999999999905,L2,1,0,0,1,1,0
