cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
89.88,90.82,91.08,0.260000000000005,R1,1,1,1,0,0,0
98.2,98.64,98.88,0.239999999999995,R1,2,0,1,0,0,1
106,106.84,107.38,0.539999999999992,R1,3,1,0,2,1,1
114.48,115.74,116.08,0.340000000000003,R1,1,1,0,2,1,1
123.18,123.9,124.24,0.339999999999989,R1,1,1,0,2,1,1
131.34,132.6,132.9,0.300000000000011,R1,1,1,0,2,1,1
140,140.14,140.88,0.740000000000009,R1,1,1,1,0,0,0
148,148.16,148.56,0.400000000000006,R1,2,0,1,0,0,1
155.68,155.92,156.18,0.260000000000019,R1,3,1,1,0,0,0
163.3,163.64,163.96,0.320000000000022,R1,4,0,1,0,0,1
171.08,171.8,172.12,0.319999999999993,R1,5,0,1,0,0,1
179.24,180.28,180.6,0.319999999999993,L1,1,1,1,0,1,1
187.72,188.76,189.12,0.360000000000014,L1,2,0,1,0,0,1
196.24,196.62,197.12,0.5,L1,3,1,0,2,0,0
204.22,204.62,204.96,0.340000000000003,L1,1,1,0,2,0,0
212.06,212.9,213.24,0.340000000000003,L1,1,1,1,0,1,1
220.36,220.44,220.86,0.420000000000016,L1,2,0,1,0,0,1
227.98,228.4,228.74,0.340000000000003,L1,3,1,1,0,1,1
235.86,236.84,237.34,0.5,L1,4,1,1,0,1,1
244.46,244.96,245.54,0.579999999999984,L1,5,0,1,0,0,1
252.66,252.9,253.32,0.419999999999987,F1,1,0,0,0,0,1
260.42,260.54,261,0.45999999999998,F1,1,0,0,1,0,1
268.1,268.68,269.2,0.519999999999982,F1,1,0,1,0,1,0
276.32,276.72,277.16,0.439999999999998,F1,2,1,1,0,1,1
284.28,285.08,285.46,0.379999999999995,F1,3,0,0,2,0,1
292.56,293.08,293.82,0.740000000000009,F1,1,0,0,2,0,1
300.92,301.38,301.66,0.28000000000003,F1,1,0,1,0,1,0
308.78,308.86,309.24,0.379999999999995,F1,2,1,1,0,1,1
316.36,316.46,316.86,0.400000000000034,F1,3,0,0,2,0,1
323.96,325.12,325.42,0.300000000000011,F1,1,0,1,0,1,0
332.54,333.26,333.64,0.379999999999995,F1,2,1,1,0,1,1
340.76,340.98,341.26,0.279999999999973,F1,3,0,1,0,1,0
348.38,348.42,348.88,0.45999999999998,F1,4,1,1,0,1,1
356,356.04,356.5,0.45999999999998,F1,5,0,0,3,0,1
363.6,365.18,365.64,0.45999999999998,F1,1,0,1,0,1,0
372.76,373.8,374.14,0.339999999999975,F1,2,1,1,0,1,1
381.26,382.06,382.38,0.319999999999993,F1,3,0,1,0,1,0
389.5,389.84,390.24,0.400000000000034,F1,4,1,1,0,1,1
397.36,399.68,400.16,0.480000000000018,F1,5,0,1,0,1,0
407.28,407.7,408.16,0.460000000000036,L2,1,0,1,0,0,1
415.28,415.76,416.04,0.28000000000003,L2,2,1,1,0,1,1
423.16,423.62,423.92,0.300000000000011,L2,3,1,1,0,1,1
431.04,431.44,431.98,0.54000000000002,L2,4,0,1,0,0,1
439.1,439.8,440.2,0.399999999999977,L2,5,0,0,2,1,0
447.3,447.78,448.08,0.300000000000011,L2,1,0,0,2,1,0
455.18,456.24,456.54,0.300000000000011,L2,1,0,0,2,1,0
463.64,464.2,464.56,0.360000000000014,L2,1,0,0,2,1,0
471.66,471.9,472.28,0.379999999999995,L2,1,0,0,2,1,0
479.38,480.76,481.16,0.400000000000034,L2,1,0,1,0,0,1
488.28,488.86,489.16,0.300000000000011,L2,2,1,1,0,1,1
496.28,496.82,497.1,0.28000000000003,L2,3,1,1,0,1,1
504.22,504.92,505.2,0.279999999999973,L2,4,0,0,2,1,0
512.3,512.9,513.14,0.240000000000009,L2,1,0,1,0,0,1
520.26,520.6,520.92,0.319999999999936,L2,2,1,1,0,1,1
528.04,528.3,528.74,0.440000000000055,L2,3,1,1,0,1,1
535.86,536.62,537.06,0.439999999999941,L2,4,0,1,0,0,1
544.18,544.62,544.9,0.279999999999973,L2,5,0,1,0,0,1
552.02,553.06,553.38,0.32000000000005,R2,1,1,0,0,1,1
560.48,561.42,562.12,0.700000000000045,R2,1,1,0,1,1,1
569.22,569.76,570.08,0.32000000000005,R2,1,1,1,0,0,0
577.2,577.72,578.04,0.319999999999936,R2,2,1,0,2,1,1
585.14,585.66,585.92,0.259999999999991,R2,1,1,1,0,0,0
593.04,593.4,593.78,0.379999999999995,R2,2,1,1,0,0,0
600.9,602.92,603.26,0.340000000000032,R2,3,0,1,0,0,1
610.38,611.56,611.86,0.300000000000068,R2,4,0,1,0,0,1
618.98,620.28,620.68,0.399999999999977,R2,5,1,0,3,1,1
627.78,629.42,629.72,0.300000000000068,R2,1,1,1,0,0,0
636.84,637.54,637.94,0.400000000000091,R2,2,1,1,0,0,0
645.06,645.56,645.88,0.32000000000005,R2,3,0,1,0,0,1
653,653.68,653.96,0.280000000000086,R2,4,0,1,0,0,1
661.08,662.88,663.18,0.299999999999955,R2,5,1,1,0,0,0
670.3,670.8,671.32,0.520000000000095,L3,1,1,0,0,0,0
678.42,678.88,679.32,0.440000000000055,L3,1,1,0,1,0,0
686.42,686.68,687.02,0.340000000000032,L3,1,1,1,0,1,1
694.14,694.28,694.6,0.32000000000005,L3,2,1,1,0,1,1
701.72,702.02,702.66,0.639999999999986,L3,3,0,1,0,0,1
709.78,710.18,710.56,0.379999999999995,L3,4,1,1,0,1,1
