,a,a_std,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,a_subj.10,a_subj.11,a_subj.12,a_subj.13,v,v_std,v_subj.1,v_subj.2,v_subj.3,v_subj.4,v_subj.5,v_subj.6,v_subj.7,v_subj.8,v_subj.9,v_subj.10,v_subj.11,v_subj.12,v_subj.13,t,t_std,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,t_subj.10,t_subj.11,t_subj.12,t_subj.13,st,z,qS,qL,v_stim,alpha_stim,a_stim,t_stim,zt_stim,forg_stim,surp_stim,zt,zt_std,zt_subj.1,zt_subj.2,zt_subj.3,zt_subj.4,zt_subj.5,zt_subj.6,zt_subj.7,zt_subj.8,zt_subj.9,zt_subj.10,zt_subj.11,zt_subj.12,zt_subj.13,forg,forg_std,forg_subj.1,forg_subj.2,forg_subj.3,forg_subj.4,forg_subj.5,forg_subj.6,forg_subj.7,forg_subj.8,forg_subj.9,forg_subj.10,forg_subj.11,forg_subj.12,forg_subj.13,surp,surp_std,surp_subj.1,surp_subj.2,surp_subj.3,surp_subj.4,surp_subj.5,surp_subj.6,surp_subj.7,surp_subj.8,surp_subj.9,surp_subj.10,surp_subj.11,surp_subj.12,surp_subj.13,alpha,alpha_std,alpha_subj.1,alpha_subj.2,alpha_subj.3,alpha_subj.4,alpha_subj.5,alpha_subj.6,alpha_subj.7,alpha_subj.8,alpha_subj.9,alpha_subj.10,alpha_subj.11,alpha_subj.12,alpha_subj.13
0,1.2143243319734454,0.3083871684456613,1.8721358238249668,1.3431556896159913,0.9833303148445209,1.1553034139996217,1.4109323075797482,0.9501114395733784,1.6031825806899216,0.9529283793317572,1.238435197151196,1.1447104714289558,1.0924079904083204,0.8610839136936843,0.9243561577875463,2.340795532515342,0.49951446611279454,1.703339715327576,2.2796590109602413,2.5859763448608053,2.4587630154855304,2.0201456156714084,3.047949688859073,1.601827293108694,2.224024240297483,1.835548955080609,2.498217045677866,2.6631742447588653,2.3609897667367514,2.951542316619144,0.3339310851836855,0.026443488027804073,0.2707499606857221,0.3725566103171969,0.28159241842229543,0.32344268109239926,0.3509601447657622,0.3175295239087051,0.324134423231518,0.3365378417030616,0.332988249913149,0.338443727571085,0.316142567593426,0.3214346368066621,0.35161251459583615,0.14663719855517865,0.07056152770014339,0.001457628602119409,0.6253180110751049,0.3121803943008761,0.043118537669522325,-0.11739625705948917,0.005215859468899943,0.12214326231144086,0.05998418395694166,-6.182539876016088,0.5746434483302965,0.2522824159474002,0.09705008150872174,0.6572601120032147,0.7608345313359808,0.5893079166112859,0.8793265325120934,0.7032569136709339,0.46070606645149176,0.5596482822960266,0.6775007474391959,0.41688536630662937,0.8146799385483534,0.3192834832600543,0.31062569286657193,-2.18430200528769,0.8186823041738667,-1.403111368685364,-2.6135879810651006,-1.7501761446286421,-2.3322781850996437,-2.5596073922514533,-2.637983257184426,-2.122639153220933,-2.983203512451679,-2.3023339500788165,-1.9223849304639782,-2.1889405721763726,-3.0401587855140244,-2.121950944056437,-8.723711487500987,1.1877589399899438,-10.153083907333052,-8.143031584146089,-7.864621876389522,-8.895245693789184,-9.380551491578464,-9.462118098420305,-7.897192829512671,-8.001762201139922,-7.348824866947824,-9.932756824485935,-8.26252542282325,-8.777538181941845,-12.217892967916098,-2.8486659509658674,0.4057434852878983,-2.3766560148920353,-3.1016647732785105,-2.464229065428548,-2.6689399432627905,-3.7026295163278538,-3.028479198220425,-2.8078251048366543,-3.078022934595816,-2.7138853147274684,-2.572508445180162,-2.8479059545890815,-3.2385084445182843,-2.768954161002425
1,1.1857993121304296,0.36477051470563393,1.8517485465955068,1.3243838731691548,0.9851563007261726,1.196231368516628,1.4009551895100876,0.9510708400577954,1.598318522380791,0.983193518940098,1.223995477757705,1.117272798271232,1.0990855866916196,0.8551513263473625,0.9217634802154735,2.450305355016725,0.30412079870559117,1.7173589330750965,2.333061089719558,2.6659889519612423,2.3773766982238964,2.088809918022448,2.9914050623997768,1.8967148689617102,2.1133952488452787,1.8201368615145974,2.5592995517793025,2.6012370041399087,2.420798733152064,2.960737094433477,0.3169231831937155,0.02174206900984327,0.2715283278663915,0.3696738352403327,0.28004628977660984,0.31730186267637583,0.35436155695202376,0.3173028949433269,0.3265122842581557,0.33540597174503056,0.3290750969838487,0.34000065569777016,0.3145111651874212,0.3231883273040882,0.3516664358625768,0.14842921099992193,0.04379078359424349,0.0023886139292029302,0.6127453068556696,0.2238053323470789,0.0786046318935382,-0.12498385430569935,0.006028303667539839,0.1951443793708454,0.07584543541243433,-5.154835718783137,0.5970360585524338,0.27076027281525217,0.08646773671593411,0.18479216353291567,0.5945235758980462,0.5829265780007943,0.847670462896219,0.695594582497436,0.5568857339713933,0.5539714715846145,0.7018797336161574,0.4877149328204966,0.6657007832234627,0.3903859306695912,0.2098733659165377,-2.4534594226931095,0.4880791573237201,-1.4257750776571931,-2.6190783210614237,-1.7627977790101435,-2.4423282623775475,-2.6325127765852883,-2.586816186288809,-2.1855612604956662,-3.2184317998150105,-2.2998311164313434,-1.9472609896067892,-1.9100123978101227,-2.9867438762132807,-1.9794358855171426,-8.719054743743111,0.8920612486144629,-8.310304499701909,-8.11457416241137,-7.383545767661779,-9.833130904885003,-9.902449449911732,-8.47178832803138,-7.612876081702764,-7.366848338786042,-8.914285107459541,-9.800073771971514,-7.324989186148941,-8.67090167315226,-9.282754751505573,-2.864163291120403,0.265920927504402,-2.481727265345496,-2.9801117412726046,-2.6308207421391123,-2.669964416210737,-3.659904079469037,-3.0179743201134785,-2.9691431435766718,-3.3172601231614878,-2.700528766095947,-2.6240504407458105,-2.8524308028805114,-3.2155247664115096,-2.690784651884119
2,1.1607766384112888,0.28583950803544883,1.8943960215861266,1.343859036562013,0.9966363938456843,1.196601426227211,1.3931014554144379,0.9414794520701604,1.6142687652814198,0.9758065667159938,1.2166060514605015,1.1487263679212858,1.0971726413103318,0.855241571541246,0.9196752362128882,2.2798484007251782,0.4785036774896431,1.5489388882152577,2.2863511370155183,2.8437290866849816,2.456589637591397,2.04417707163151,2.945406793516871,1.7378112761394426,2.3286181292693993,1.8564548833625087,2.304849272370095,2.7627355887626615,2.5300754988069705,2.9721357999422917,0.32569013842047906,0.02332830465152147,0.269626822118764,0.3642345925284783,0.282094711046892,0.30965000549781735,0.3567713868733117,0.3158674367699429,0.32662232132768426,0.3363989797085377,0.3323920319780848,0.34045967071319283,0.3127199749934152,0.32358359557268807,0.3520201823224827,0.1477182348201535,0.06564414230996793,0.006290729050151718,0.586089839970134,0.2304920896713514,0.07958782956067151,-0.12872685006891427,0.006642941603611854,0.155648245174072,0.07672171757129319,-3.0688669218407214,0.5555228608076475,0.3238991128437083,-0.022134070459090105,0.4007199806933184,0.8173158802804004,0.3832814212427227,0.8674337092682356,0.9410174787312781,0.6766999263308023,0.48312220568692654,0.4923000401346915,0.4591767265404184,0.7595392012066158,0.4541490964384812,0.13096201865252732,-2.270986473102754,0.5305954930114003,-1.8404683158876114,-2.346734531960845,-1.762276971738766,-2.5171165321070936,-2.7279576313562393,-2.8159827557444843,-2.3470843601127998,-3.0181637461686885,-2.1824064123866957,-1.8587273757401026,-1.9802033808330641,-2.9789535294419665,-2.3388965995709827,-8.158988553257245,0.91158962282609,-9.580948140397783,-8.740392205019843,-7.69846780061588,-8.754087944657709,-9.177087383626944,-9.418371198254809,-8.147335135728412,-8.338560380877272,-6.295023481757635,-7.670767825750554,-9.226595066094257,-8.132357721794344,-8.061259404516596,-2.9121754163666775,0.2774960579665734,-2.452088003847268,-2.735517810575042,-2.7127132169379964,-2.731141478001384,-3.6827305927757443,-3.1343117839110173,-3.0590303613066747,-3.2654009120022094,-2.8444679795672085,-2.648804307643541,-2.8162124906146144,-3.350928313631143,-2.687804427498229
3,1.1675201751373836,0.26797773635626443,1.9066445047893315,1.3525305331318325,0.9969545449560709,1.1825472091979377,1.390828740756675,0.9356807488397114,1.6046682090910256,0.9817687137904343,1.2274355203694713,1.154499859727543,1.0775633515360992,0.8421903660795302,0.9220312754559815,2.5730894324135827,0.5411002231573433,1.5306368147528722,2.4473253047414865,2.9538234414174527,2.361695934563236,1.9207699125307698,2.910330050506219,1.5677938216050527,2.286614046101073,1.864735566431292,2.418318172326087,2.906519204857122,2.5678430118005373,2.807215453647653,0.3287299213071711,0.03440480069728073,0.2531709596924581,0.36443120821417374,0.28181438335241654,0.3093448681350392,0.35292131190429243,0.3176968237414157,0.32923989124053715,0.33679061866910714,0.3325145817464381,0.33777327790538686,0.31475515183431535,0.32329468501500375,0.3492973888664965,0.14767214021297836,0.05536887152485167,0.007363193314551391,0.6122835317559561,0.23472531326391427,0.06296449835169418,-0.12281012269878366,0.00807784171209146,0.22694144303667851,0.12909489937891716,-3.882604570805518,0.2916842020600512,0.4020947845339332,-0.06763881489330663,0.3568707163151065,0.834399263862985,0.5481284866954055,0.8440343557201619,0.7540082664009834,0.2070208448469596,0.4924979458609823,0.4799686437124954,0.28454919535772333,0.7516494244003031,0.34482447863315613,0.13465400173184663,-2.343566882063947,0.49162027699991456,-1.7905016711465789,-2.2341867292077495,-1.718770948600818,-2.3091167702157707,-2.736537205001865,-2.6058648817263617,-2.305013847245426,-2.3556989194612425,-2.5576239689545934,-2.089518038635778,-1.9487229532133181,-3.0883443595007947,-2.347950686087868,-8.283625866357701,0.7431811514896599,-8.16149005366345,-8.542504857866266,-7.423515995855812,-7.496304002468841,-9.04792294737158,-9.462625540146444,-8.962841570571602,-8.273704900251081,-7.053030910371271,-9.447661416114926,-8.931320622947139,-7.6182336661283045,-9.692632917171363,-2.8004187201951014,0.2803134651239529,-2.480229652924269,-2.7761298934324925,-2.6851261647225932,-2.7633957825017155,-3.6544812717322563,-2.9630576599128613,-2.6843865940625418,-2.924393448171941,-2.8439570656348225,-2.6288322887056683,-2.8304298717814125,-3.3858387361973135,-2.749321477566909
4,1.2807068932308074,0.2733618535154855,1.8929887597951103,1.3464305703124104,0.9959350124812931,1.1852662788462542,1.3997099220897748,0.9368879036946874,1.5998157741920793,0.9929241954749837,1.2203463081262949,1.158284542339178,1.0878407353138482,0.8410010926537527,0.931883473836991,2.4675056866894143,0.4675810357032184,1.5242838768014488,2.3750860680945944,3.3975315331510316,2.36094481918379,2.0732764732537823,3.1861714832669925,1.5459842542686792,2.9287624484920087,1.870499523980182,2.310035079739064,2.7813057774172836,2.1906937255258994,2.748579872303129,0.3264519925304278,0.031106042134854066,0.25615006494659953,0.3640179609266411,0.28103093894876324,0.3095474593785244,0.35706975135934005,0.3162614149320153,0.32861667449578125,0.32980235227761673,0.3323701094659212,0.3357894853103772,0.3157165401222554,0.32495718413877517,0.34998420521856377,0.14786432615579959,0.06425835451297247,0.0036233814411998806,0.5799388208427746,0.3071249118131242,0.020717506326478702,-0.12354567861748475,0.008052747076081869,0.2143639941275413,0.092480361129263,-5.3329645426242465,0.26527973238235963,0.30829654292953257,-0.2725056469423939,0.4514533729462731,0.5719433884835552,0.48671839817071433,0.46945846241022626,0.6027150758012124,0.2553125567706723,0.45414988982467563,0.5569933962594873,0.400135935531262,0.63222249895845,0.4433584620385941,0.08935232889920897,-2.1481985252739686,0.5313958367157792,-1.7620533234862126,-2.1962628778370608,-1.7093474151644144,-2.4618034326180034,-2.8242285049432416,-2.523607882577543,-2.295023983930683,-2.511151388861851,-2.450982935903511,-1.9516189882361314,-2.2189577687559523,-2.614219215557452,-2.308989326535057,-8.067303682258961,0.9163501997815535,-7.457302160187895,-8.851955912731638,-7.360265221333068,-8.397031366924333,-8.956400011030045,-8.947312118940028,-7.444748768857338,-8.417385976041402,-7.115211727643302,-9.47866737126727,-8.22424082278331,-7.221159269071768,-9.005221764219446,-2.941756425804384,0.3627137637686443,-2.3438710168722117,-2.7965320979287376,-2.8525575878022713,-2.820445543729728,-3.678498673423285,-2.9680675548198647,-2.4825931114499307,-3.0770452755384023,-2.763654882924947,-2.6136299551069397,-2.8418784067606113,-3.3445735495596134,-2.610341043673321
5,1.2206791205139833,0.20488390659093453,1.8694625446473334,1.34811183944222,1.015817498497479,1.1763596228441207,1.401418495710355,0.9554859833117464,1.6028147801936006,0.9928682854461902,1.1981335742449084,1.1612521945008891,1.0769307723464334,0.8412176290907368,0.9300077829499822,2.5114071368242152,0.7493578655865119,1.6324495170494744,2.7462237385356385,3.355804243331501,2.42343888171654,2.140869449328845,3.133147230354339,1.5021098648063758,2.906463526807673,1.7494080405868768,2.48448920341938,2.709203873215026,2.959833042109169,2.7136571881425446,0.3139913188117589,0.028168769683120834,0.26098905106376946,0.36362771220866397,0.2780215764199813,0.3121524665077319,0.35162030037962727,0.3139025263365908,0.3236860509624474,0.33278954236311564,0.33258152075987774,0.3380097578912937,0.3106296641714375,0.3252244078479652,0.34903212657701616,0.14820081232368237,0.055671493444583234,0.0010141069080313939,0.5259243055847864,0.37629150211284823,0.02384340401322267,-0.12221781389960233,0.008196043456033345,0.28604313101419887,0.28110527410708713,-1.4026555671539844,0.37559663973282104,0.34165187955885046,-0.28461434329554675,0.46105424979048004,0.6143608624714226,0.3693983814419649,0.7200780719447304,0.6742767954130411,0.39884603640657235,0.29153865960895886,0.46474043452743263,0.3230642238806425,0.6147363037006961,0.7709496335231235,0.1167899468557046,-2.178650220806432,0.3537509177216106,-1.7951414370685896,-2.216295595263734,-1.791390525860124,-2.5597741057994714,-2.8904940059013104,-2.529649999867272,-2.376209433118104,-2.4337724721910887,-2.2886800666116662,-1.950232932883487,-1.9747616528884704,-2.584015694439919,-2.065177778984267,-8.456484015115047,1.335338257359438,-8.357498284852229,-8.091148689782964,-8.431297562896676,-7.952948506954625,-8.971182888610812,-9.122233179204393,-8.466536059257395,-8.266674288572625,-6.741556506976483,-7.385537474208205,-7.624607522068844,-9.916408560846634,-11.032704839736468,-2.7618808209381305,0.3443102568367208,-2.367938215323834,-2.9865578823543744,-2.7262738645801026,-2.864457182152828,-3.680943948396984,-2.970685059820301,-2.5835773789749577,-2.9953701181018833,-2.896291317852569,-2.719924089151982,-2.8559344372000752,-3.3600465130932555,-2.538393606420184
6,1.1070286034833314,0.32196045937962714,1.890509608847624,1.3367586207313336,1.0143326824876493,1.1738822009080123,1.398314232300868,0.9442772108197197,1.6170252630581934,0.9737274320414254,1.1952877012761223,1.1310961558254156,1.0959361508768872,0.8319364284659496,0.9268657585799677,2.3402899570378235,0.5233233215610436,1.6459397017457504,2.6320062126078443,3.3144944909381624,2.3905662012219113,2.1997776599984324,3.1275949919690387,1.4385579269365374,2.8935835364846554,1.9461491299817375,2.5332194525014238,2.7170028486396194,2.961952282677425,2.7488901243607433,0.3158042180290337,0.03345100947976874,0.25702799513214136,0.36527386756960356,0.2727484884385765,0.3127194406991843,0.35490967269628226,0.3128199459448162,0.32005759756678737,0.33163361762439636,0.33375803798924775,0.33748284675005547,0.30992138007052705,0.32550695378433925,0.34936834292042535,0.148816769820954,0.0566937208747778,0.0021437681327345776,0.5250351748028353,0.32538209541020857,0.0571571025911074,-0.11463122601627887,0.008286536485698381,0.2324580863109507,0.26547616261911183,-1.4785852352897217,0.38077046849144225,0.24663943944585087,-0.3250642864066411,0.28015545038985623,0.3757534893232969,0.601701160089688,0.754368446955099,0.5678790300348858,0.36009773534816947,0.3463206569653888,0.47717079594040634,0.1215661712414291,0.8713914724121539,0.44158691622737745,0.13106414770528318,-2.1948573990832303,0.37856333594756797,-1.7473558874010078,-2.14447942080491,-1.8134989519941562,-2.628954997459819,-2.9446912974496287,-2.4881276853397254,-2.3938553070876685,-1.996974496355314,-2.4453188775510903,-2.0371152699640915,-2.1793103438520074,-2.803090032755993,-2.2491509582668687,-9.022214237456351,2.164795459248325,-8.68913422653936,-11.196033117691956,-7.5050399256669955,-10.889911969350955,-8.943730226154711,-8.786127368721514,-7.1958695640637025,-8.891848430771917,-7.091014811186364,-7.009007496714318,-9.527781707368511,-8.041260645024778,-11.407166465195422,-2.76616590060625,0.3192737373751852,-2.329503402647652,-2.8899025426000446,-2.8789454877611935,-2.756583166598776,-3.9525828705483037,-3.0135125806845924,-2.768254477493125,-2.746497727244468,-2.891318749878266,-2.5986498381616965,-2.9064120152684896,-3.3810211592719535,-2.467645966693187
7,1.1114265098735399,0.2506631435913314,1.8950296047254527,1.3896874584916208,0.9751441199466251,1.1577554927632918,1.4144875515012405,0.9474709098598574,1.5920495417895957,0.9906587046536347,1.1926608919344688,1.1244567869555926,1.1215818005308809,0.8549785706192227,0.925579709049108,2.5316312205896923,0.6005902458904786,1.6032287339125486,2.4261216213279404,3.0966251050557108,2.337761529965617,2.167422830386477,3.1770675253822387,1.6473237930332225,2.873766999030016,1.931296776217918,2.4274779535872786,2.9028876683320206,2.6546926386213827,2.7165654514204167,0.31819079471216866,0.033069879810143823,0.2617407337336684,0.35470026496676416,0.27706872949096595,0.317180814140116,0.3518827111160662,0.31332108609769044,0.32648656623360417,0.3318713198008875,0.3385128999905647,0.3381705601821825,0.3083265491577563,0.3251835550338833,0.3481483769952713,0.15144184283682466,0.05232342426824507,0.0009800907153451298,0.5218649201656075,0.3763508645090542,0.021989332785302143,-0.11735240160288615,0.0076594079898729545,0.37376807597882267,0.25552366083033506,-2.694558240378475,0.3805537238745724,0.2528397620415116,-0.08288642309797001,0.20235790844342688,0.4888557232919759,0.42794641346331663,1.037632351998863,0.512800542164032,0.2994392060830968,0.0783772295388574,0.46111251301470385,0.22335650167276794,0.8848753793155837,0.4311162833604659,0.0632178378483913,-2.1763141896656704,0.473214094438475,-1.7728945907803357,-2.250783155890552,-1.635611100617374,-2.6061787956474776,-2.6289183297086236,-2.533445588693874,-2.158699487311171,-2.3154044756095162,-2.2754624619337984,-1.8068641952699853,-2.2192457953087703,-2.8803918297429143,-2.142705389908073,-8.487457627285929,1.0802762941577417,-9.359548233594095,-9.220342115633589,-7.210239585316367,-9.83358275397117,-8.479517339872888,-9.43889230115927,-6.834793895538512,-8.235427975530612,-7.039797854589129,-6.980874956389349,-11.586287225464794,-7.561430860211823,-8.756035523217502,-2.899369800750579,0.4773109595559175,-2.406428356786347,-2.823320475403479,-2.719186556613313,-2.702819104954837,-3.8468397798893377,-3.0065051176462156,-2.793405962406994,-2.744185251291429,-2.7917758549511276,-2.5446079774237065,-2.93773195827176,-3.4853773215578876,-2.454075945925591
8,1.2124759228263966,0.2759358690388063,1.8810178081949775,1.3838047657722687,0.9984848318392168,1.1679900853802532,1.381078407044917,0.9520388509424506,1.6343912458583092,0.9894618747684361,1.1972225985666896,1.1298688338603664,1.1203872009704992,0.8681230881774338,0.8914059602845161,2.6400929158536206,0.5166453007840326,1.5843966727016727,2.5149857957487884,2.825963538586606,2.2774748630555486,2.213597551039765,2.7782949632639715,1.6626589672163705,2.721263226711577,2.1306504171875607,2.381671074115875,2.937811660491369,2.6395621670180236,2.5801390058276525,0.3256460978862643,0.04303700297892765,0.2670479976168158,0.35597547878746455,0.2786397287895645,0.32097145829588763,0.35384485676989885,0.31459502304550985,0.31915575090501136,0.3318389085678813,0.3345939883247316,0.33734411952479487,0.3091239466620476,0.32075013293332394,0.35434236453903395,0.1514335616523262,0.05396111549031807,0.0011097406519995356,0.5693646820770799,0.38874258865669786,0.03830534996263879,-0.11364323310931643,0.005428424735934599,0.31323105079143215,0.1951189256976055,-2.7026500121165666,0.34190793283501175,0.33281576958461223,-0.1021968127849715,0.3342047312416342,0.5733281278575351,0.4233013658221295,0.9233471712267501,0.6244800009833409,0.5995651817724229,0.4206416390058963,0.6235825803670276,0.08677903857269414,0.6043626994985045,0.5390624529649803,0.05988090793491074,-2.2586308443691085,0.45272763391270077,-1.6531655995017054,-2.3601948474507477,-1.6192830786556733,-2.634751436111368,-2.5836356246281493,-2.7228384905218928,-2.2737598649831843,-2.3283337360207845,-2.1515851449107943,-1.7744335999924954,-2.160134705519124,-2.7712637227972654,-2.473045364850019,-8.582873892943848,0.7934491673015853,-9.33608236607639,-9.323994885372466,-7.261582095467302,-9.0581714316904,-8.653895956949862,-8.427448864835203,-7.663122517324498,-8.911117692731043,-7.422295462601399,-8.782426903032045,-8.498492367307058,-7.940410822620852,-9.005555966719204,-2.735780103491118,0.3277677664503601,-2.349296563216103,-2.8261339472139766,-2.751765587498384,-2.678771429143672,-3.8868702316650587,-3.1403584107953826,-3.0738851168267547,-2.7488214331044665,-2.882996899558906,-2.4324115771909476,-2.975973574844863,-3.4509760026106475,-2.5192796834810016
9,1.1989951157764815,0.24918624809785994,1.900289932548809,1.330555731553171,1.0002703196662182,1.164613455003574,1.3821603237037139,0.9532202539360028,1.6374778452470709,0.9755766700740323,1.200874705068554,1.149013027658776,1.0830753466138539,0.8537495113116357,0.910181866075835,2.398521605287135,0.3452784035949624,1.6936875432339078,2.4643254258150735,2.7945826006351018,2.7123596130228753,2.478748165234249,3.011580238786169,1.6822152139293545,2.586256960640983,2.2128499441764493,2.3547173876765264,2.9041319573158013,2.5646324618357106,2.375626167095073,0.32592556994424665,0.04711723813279147,0.26644608368937256,0.3595058737661618,0.27865162032947266,0.32224933539855694,0.3632872582969309,0.315814570814369,0.3223044101932847,0.3322218824856213,0.3376272331249091,0.33862750642294875,0.3129127411599289,0.3235545334570509,0.35272873560950474,0.14708352393606366,0.04377967869671704,0.00019793588674602014,0.5560485940098168,0.37401365405610654,0.04644261718554704,-0.11686488905905952,0.0030635253709123808,0.23520590723806162,0.23828925597229633,-2.30121466578533,0.47300287051666523,0.4299830286908535,-0.06511794275093129,0.24162047603324321,0.6965303368118585,0.5881647957516756,1.0284949811465005,0.8091066617877567,0.3533138936686233,0.2632031523205962,0.5595033490081704,0.12987488333170605,0.6634623404333833,0.6367374634055063,0.08057330572425075,-2.271536495731086,0.36142368086626725,-1.7221653555895857,-2.1072750841662407,-1.8975026816292357,-2.0863529109874293,-2.5132662823245844,-2.8001270053411638,-2.336487176090657,-2.4009507613007797,-2.277515669275464,-1.952637243416946,-2.184396663669647,-3.2125925017206978,-2.591806355990502,-8.371031375797553,0.7369365280795153,-9.17515039082833,-8.980906531929444,-7.42783338956673,-8.475151488691615,-9.876050984116116,-9.475834751864733,-7.794988766394042,-8.417018631590818,-7.009334027477122,-7.458149623724248,-8.267415062161213,-8.118157002804148,-9.387028695457232,-3.0958644340813906,0.5360121232477872,-2.3610416732677066,-2.855470539197689,-2.7430638637308786,-2.5511727064207594,-3.7569944676354616,-3.071679932404166,-3.005337128916933,-2.9062520192626615,-2.9000540153440006,-2.6348092427501255,-2.93484328026263,-3.469127742002252,-2.4463164242471627
