,a(0),a(1),a_std,a_subj(0).P10,a_subj(0).P11,a_subj(0).P12,a_subj(0).P13,a_subj(0).P9,a_subj(1).P10,a_subj(1).P11,a_subj(1).P12,a_subj(1).P13,a_subj(1).P9,v(0),v(1),v_std,v_subj(0).P10,v_subj(0).P11,v_subj(0).P12,v_subj(0).P13,v_subj(0).P9,v_subj(1).P10,v_subj(1).P11,v_subj(1).P12,v_subj(1).P13,v_subj(1).P9,t,t_std,t_subj.P10,t_subj.P11,t_subj.P12,t_subj.P13,t_subj.P9,sv,sz,st,z_trans,z_std,z_subj_trans.P10,z_subj_trans.P11,z_subj_trans.P12,z_subj_trans.P13,z_subj_trans.P9,p_outlier,dbs_coeff,dbs_coeff_std,dbs_coeff_subj.P10,dbs_coeff_subj.P11,dbs_coeff_subj.P12,dbs_coeff_subj.P13,dbs_coeff_subj.P9
795,1.7109840309590414,2.426892583429384,0.526552622413611,1.2414733813336747,1.6337408021390434,2.1589082112279065,2.1428201402861284,1.5919637014188972,1.6904918056044211,2.870799881623915,4.6249777916233175,2.8318328282501284,3.160843096981575,4.283497587073965,4.146384048257403,1.1949279778956776,4.871827755313031,3.726127841373639,3.4002081770493486,5.494983767570351,3.764975340667817,3.914339902343451,2.9150911329729423,3.9568566862650445,3.8651631759239597,4.42716560369442,0.4348045026398373,0.17975132946477584,0.4988629018219244,0.3939267079630707,0.4575874551602864,0.5732808491167489,0.4690755534158604,0.6819390599213538,0.1419292236135425,0.1305416935024921,-0.6037743424079147,0.014808999515708108,-0.6021495871894171,-0.6173433819772861,-0.6086460916183003,-0.5949163916170039,-0.6129808454797029,0.007962822076492446,2.3109253284238087,1.9027953838712297,1.7676574821902091,0.41314514143654113,2.528489032460536,0.1460485404265146,1.495508969697791
796,1.8052755896439856,3.1155994291650413,0.9633343141624676,1.283939279011121,1.4835809189778202,2.1594705694787244,1.9521879143507463,1.816842673215556,1.7785957549786287,2.3544389174302833,4.9278940962534055,2.619354470106171,3.120875965814571,4.547793843118893,3.8187357798483115,0.3992918021495315,4.933364437184599,3.7537604939748777,3.3996834530091182,5.240091861758261,4.46083883301631,3.898897250395459,2.9627903943612033,4.174725367951322,3.680519734978672,4.400418290901818,0.35179980904292074,0.13093169245309605,0.4979127892996725,0.42403354193624787,0.46187242558035807,0.5798487437957036,0.4641633071477004,0.7429710570243766,0.09661901411308872,0.13579674372359857,-0.6101548598664421,0.014533962049129153,-0.6089397865918053,-0.6239551988693361,-0.5891575186911054,-0.6170678310151886,-0.6188718656500342,0.014272938241340278,1.587333146423059,0.9267009329542464,1.385165261938247,0.41804094428862526,2.263973075633279,0.4271630419210899,1.2499530972914976
797,1.9128984213134737,1.8699532813198774,1.00144562806108,1.3483930144486291,1.4841345198704778,2.254136548214278,1.9615465408613935,1.7206513893644078,1.7555561456973363,2.3850905199286645,4.798649556871577,2.3647984938106563,3.176601044833789,4.321208516945791,3.7159452416968795,0.6361512898266244,4.899491957241088,3.6961663179873017,3.7700830708329107,4.7592593554101565,4.39930041648806,3.8495810365152976,2.4696034619561766,4.3290322780522486,3.546853360689179,4.146868827944648,0.5467936773737317,0.10284450909900278,0.49429265769108466,0.4003644964402275,0.4653682778085868,0.5766560968961766,0.4597818031614419,0.6853498010583273,0.023424824595461528,0.12120619916902149,-0.613670403035764,0.010616135405048164,-0.6176124191668968,-0.6123314086852572,-0.600396880561191,-0.6336338910788675,-0.6119175830192979,0.010174329113100646,1.7039279664443256,2.027297545681816,1.8410544525200616,0.7494960183177279,2.327868993985114,0.25665554618719405,1.7650582604503076
798,2.048367539773809,2.322865266661756,0.9909787506436072,1.3319267910275325,1.4153436530458035,2.271365773831583,1.857332923492566,1.7661994264678622,1.7798664617990283,2.2488250561102694,4.753689284422149,2.5934962014122367,3.0593473319183606,4.152857564783261,4.043537542345328,0.7520197761082985,5.194914180017478,4.423567992417368,3.6535753532867132,4.471725888255631,4.375737251353885,3.725336000041949,2.5426769859219394,4.221915789842385,3.431660775223169,4.230338208748286,0.48643331167590287,0.10500567407145225,0.49421421052365305,0.44658925198685656,0.46651645381580537,0.5750303180888647,0.462516445271129,0.7217666322501967,0.006811062585180656,0.13465373254302343,-0.6059008116872769,0.010720582933006071,-0.6038329018696712,-0.6172465593874789,-0.6134637340530805,-0.6159692273667866,-0.5998249246081,0.015501683403373143,2.0079334865772194,1.3386900684128664,1.9724922534693081,0.8873633755434022,2.322983221124253,0.43375366108744706,0.9438667873228338
799,2.6195444135077643,2.628606335286045,1.61263874707218,1.3514341037002897,1.3228014308329334,2.1116327641010817,1.7433701488633035,1.8000291526833467,1.705140394170293,2.32671353523043,4.7839227207042745,2.4476321773706817,3.143165794308887,4.9954760571449786,4.687403970355168,2.8295862807680736,5.059230346820936,4.120426842258976,3.568810394864352,3.9357657090045746,4.479687700634338,3.731548618229027,2.617875744210518,4.238219638083639,3.2559876184375787,4.255252645616909,0.4265324388520301,0.11910084094485394,0.49100711792761953,0.45977083631838506,0.47674310979595647,0.5480647277344299,0.4537430827887228,0.8781606954995254,0.05043858274787314,0.11169727474916054,-0.6034778673024102,0.009189688706425336,-0.5955741658038075,-0.609095439990545,-0.6186587879438672,-0.6099528668043708,-0.5963775707003885,0.01443904227304723,1.0411674240216346,2.222839378049141,1.8891854001871264,1.2245539725961554,2.594964524457735,0.18726344308198925,1.4039948425204123
800,2.2574048357699494,2.888495246921827,1.1791856897726292,1.2837876499860243,1.4043739512410756,2.0632094757030037,1.8724367221563885,1.922994881473318,1.6921181507562753,2.377127855940688,4.7818933124059,2.471213085124764,3.2972628665205668,4.346429163114855,2.0715123967690956,2.990284949937355,5.019808708615781,4.153193320014748,3.440940694389496,4.960854091729989,4.289775195099456,3.348688563631418,2.327992492910544,4.2741824510182225,3.302447203548282,4.023818406368354,0.4001893105253728,0.06219491865914712,0.489462937084017,0.44770025549514064,0.479206219754059,0.5497925169147642,0.4314524831777241,0.6831033960598645,0.021335807546479398,0.12180132515699069,-0.5986122700265066,0.020331801963275775,-0.5906555980055007,-0.5701572810471973,-0.5804759366563783,-0.5878949184434007,-0.5997462024294493,0.014460814076866588,1.689905047947475,0.44551719792902755,1.8102868104845857,0.8555378518004658,2.3944517368727647,0.4465752787706949,1.4265092585403467
801,2.669249151741571,2.7128276001972,1.1108770671812622,1.2834389304635196,1.4461598405541296,2.1850022362652686,2.1666964369102426,1.7274147498134562,1.7791600451511207,2.4517666433853367,4.654741002176714,2.641539541543648,3.218934543880633,3.7659141913843674,2.799135397676105,2.6460998022940383,4.605789899946339,3.824858815638241,3.415998040041524,4.681110581310791,4.29715240832971,3.6096840405531374,2.376785285249036,4.279024715218488,2.8373852522635152,4.184755807044201,0.4543978364921507,0.06661900024495235,0.48659811726356833,0.44014950990752694,0.46727808860281644,0.5479622234624233,0.44305885414333035,0.645346743247737,0.05156103616974095,0.12266502230994944,-0.6115231524464826,0.020555995220664806,-0.6005971780202716,-0.5575176669173394,-0.5810254251174862,-0.6289474522021674,-0.6076335386409311,0.011489397130421769,1.5037510085392094,0.35485115435401876,1.687170655519469,1.1512568627568633,1.8336889878781573,0.9550096116405891,1.6189611367339514
802,2.142663280060672,3.3480063600455896,1.1204166061951493,1.3322598425092922,1.4140205536997006,2.216855743476478,2.2745947776003224,1.714946219951891,1.858163051503467,2.4779070354244253,4.9174576983582625,2.500170483222612,3.138591049114524,3.5901735914460673,4.298329241872156,0.9499962560468076,4.573568402511284,3.925329243902839,3.3561819164419893,4.75333734699319,3.934003386260355,4.116668990800035,2.7165214315318607,4.045731464798334,2.8316298339878756,4.117082762507054,0.48195231380163217,0.06191954190627927,0.4856699487026874,0.4214905937923112,0.44993269383043033,0.5342903203720069,0.43582630013085777,0.40538340543521834,0.029207303796314855,0.11423791823561888,-0.6066422737025849,0.04601902014326081,-0.592219485538811,-0.6845519265784619,-0.491937515308942,-0.6211079328018099,-0.6314410095035293,0.014496916373653043,1.5454401763481407,0.35039446960783494,1.556139431605007,0.9960743409703321,1.9224509751075474,1.0274423303166693,1.1479461959048276
803,1.4402533746171997,1.7893317014962213,0.9081863170070292,1.3648700729902619,1.6261668761516883,2.2801393855509158,2.280092051908107,1.7095848889544258,1.879408167779907,2.3654943292663155,4.9390462455867405,2.5055844570203933,3.214775985260704,4.245530267435208,3.55739153891353,0.6896704027921522,4.586669450972125,4.088047574225811,3.217113057967746,4.921924180214578,3.832568400066827,3.9432145533283496,2.467827480093839,4.143722542282028,2.7725062316312306,4.149253428352387,0.4600721776220656,0.07452193242863434,0.4824467716345846,0.396261411440972,0.4508291829463719,0.5284382346491593,0.44178364015095084,0.4936711723094625,0.13162418864738412,0.11391855200587542,-0.5816568660539646,0.05362894566744116,-0.5808098850748752,-0.5845227585691398,-0.5058646047189177,-0.6096408626888244,-0.6185542835023325,0.021107328528978807,1.2919094541057683,0.36139355713727006,1.5871007989753394,0.8180384320991971,2.0691528889964395,0.4396237243669746,1.2797016032224469
804,2.1886674512159896,2.1987764287592775,0.8594566586084423,1.365622416381061,1.759427107007263,2.170166212422907,2.318711295672146,1.7951011442509994,1.8994646858968314,2.340368284152672,5.086792505394861,2.6057792413224954,3.158347260379273,4.3751487928667565,3.531484571467985,0.8134937014266262,5.134899423680205,4.507915136952995,3.1066789543623208,4.814123300267159,4.1313094705033,3.9078650631164433,2.3923550220586387,4.188731263224636,2.700600968204014,3.980146318471504,0.4276892584586834,0.18870784742801353,0.4891905999881947,0.402399251350639,0.44522659723020963,0.5269018267951946,0.44184788112373113,0.48106386018232994,0.04359230882746742,0.1117627857506676,-0.5526521082313242,0.03507758814496334,-0.5916011572587317,-0.5326440922898807,-0.5554495105062494,-0.519375529708139,-0.575367546805598,0.013236514410394778,1.279983244276424,1.0255893788215922,1.4250759652519158,0.7806682470198735,2.0858881150283444,0.41175451918820183,1.304419460375596
805,2.051229264881788,3.0118301481903647,0.8356023208561085,1.3692365997170644,1.849094338845216,2.0580517567425556,2.147794687466543,1.7868676594103734,1.8730251767496549,2.486832874972219,5.058341856970433,2.4578507241446683,3.213807730738981,4.638746770975912,3.4779332998035546,1.117576912267597,4.919937396604887,4.569331655610296,3.1787567119322135,5.829179115712616,4.087759225904212,3.9529975359875236,2.1488320686507154,4.251995443298258,3.468279139045806,4.041532031522534,0.5221962085660374,0.10311979503424687,0.4848945914805544,0.4107691061370401,0.44192946794993193,0.5639527813034978,0.4415656428650093,0.565996460486456,0.006053507923539867,0.10862885399708139,-0.5203794927953999,0.020107462815375336,-0.5557323327868141,-0.5011878646238744,-0.5510155848450958,-0.5288563806898352,-0.5343457206960622,0.016612096347098246,1.283037562726081,0.8978726979116843,2.0725874436557614,1.0546747832119898,1.9624886492388387,-0.13301354886435268,1.2135221648136931
806,1.8268638655093585,3.0766790312282075,0.7439386575177573,1.3467176976077049,1.8751834352882741,2.1255208551379523,2.2278102351517237,1.7936726612753238,1.823311433160618,2.4332270909485882,5.192062183500003,2.432731699102383,3.283514369840534,4.43095898634016,3.4605884803706126,0.7545496840578202,4.841546090576296,4.460026080389174,3.1698891493768553,6.0078339574359525,4.1183033097801385,3.568450478342961,2.307163760174319,4.368588893576678,2.965956733640182,4.0013546836951575,0.5086521027467552,0.0730921111226486,0.48820956456750664,0.3937087633606829,0.4457510442418437,0.5731120620360025,0.4419874335889746,0.35797367883419673,0.17021559759345736,0.09822619252724976,-0.5100666621904885,0.021865486267923846,-0.494129421828127,-0.46637410354781744,-0.4757732935436227,-0.5043736605260227,-0.5415561560255948,0.01900892867275755,2.1336031419892483,2.0067871300733238,1.761183487961384,0.3246667124401781,2.029156384845969,0.2795489174334268,1.0923376597743546
807,1.9353372394435786,2.190824666344034,0.7088965023661972,1.254945825552467,1.8041510832206014,2.1600471701821133,2.2445441287088546,1.760327867385146,1.7809938116093076,2.4297171873577756,4.992447368001984,2.4455323825609363,3.363916152587186,4.506795681511063,3.719516065800522,0.766351518843984,4.47748740432437,3.8840395497224285,3.171726898281774,5.240078614005428,3.8870434315763496,3.652117968061194,2.3910577073431885,4.247675342945595,3.4993246201869863,4.0586324680162225,0.3714167789111212,0.12462438981688717,0.4855703122842007,0.3882850689468222,0.46253833218362217,0.567318808669629,0.440603088807319,0.3578066505464863,0.1660249440918983,0.09340160383039223,-0.49713292105590057,0.03566007920602761,-0.4923742416235268,-0.5114930402141495,-0.4685686361649486,-0.5324298339457582,-0.47235164650681416,0.018420460262370417,-0.8215497181563771,2.8677891826560176,1.598137570354088,0.2239786913266214,1.7337423845035898,-0.155853499798269,1.181446367932572
808,1.7024991396610802,2.4009501207714887,0.6216882046150123,1.2536460760275359,1.662946426477474,2.1054581575104305,2.0086528023428527,1.799335539812868,1.8655749802492814,2.5335016907099748,5.148781548684284,2.567377792468564,3.3567188952986164,4.257413018530594,3.982632588887573,0.5564927249651271,4.346883239292009,4.286452216340875,2.960249651208218,4.922675194639501,3.992489407301937,3.7983536076232283,2.5045363095301956,4.313853953946318,3.5014760760212633,4.121244176032615,0.4411736838531566,0.03732399552634999,0.4904458884525906,0.38882845178142017,0.4505608411474256,0.5610771822009674,0.4368594177030853,0.39391532989015854,0.10590414963636541,0.10082322903578465,-0.47471416242903536,0.02930686180762733,-0.49237286625437465,-0.4742572840850603,-0.5086938736617943,-0.5409000934737024,-0.43743819529072964,0.014573744518971895,1.342381038200398,2.8401113068702073,1.5732463197179622,0.2340939757316839,1.722623652729525,-0.1337474193485922,0.8608568006973715
809,1.8685153127790237,3.070706955124894,0.5791107666073657,1.2006805639524554,1.7690309232569896,2.1189776448200046,2.0048979413173074,1.9270773151979033,1.8313455100126301,2.5750097069020352,4.912126627473787,2.5860118671966896,3.526537263519494,3.835818712916805,3.5573976660925313,0.6130363729884024,4.312163348844173,4.1742580678608245,3.3333763468240987,4.390600175708309,3.5887762770032614,3.8701198453927743,2.7146613742145207,4.35000855611381,3.1552855029520064,4.059833682398077,0.46443709193243055,0.07081095974253401,0.48871884065507265,0.40827070259303755,0.45141404642557964,0.5570080033839088,0.42072008700158076,0.4630453374063484,0.12471042766755433,0.0639069354531481,-0.4651443506744297,0.05121201780572989,-0.48078939432988727,-0.4868145778253359,-0.5878640422171939,-0.4347998186108155,-0.4424224267626842,0.016685298572216206,-0.3034504118146868,1.4398816551530822,1.5729306213207799,0.67033812318976,1.69475851733363,-0.043293423467894776,1.2705724434878072
810,1.6790100266348182,2.564657681827738,0.5960266474757272,1.2524610895985677,1.7725756736638703,2.2840720129035517,1.7965357177978571,1.970398748128282,1.8690112054885013,2.592033703670608,4.742095896284549,2.5033953929308908,3.5271994603320453,3.697477301703329,3.0596793792697983,0.6729869316585217,4.3456683301162435,3.758132960643061,3.443592951384681,4.133168922572412,3.883951503854433,3.556010485735376,2.384167613774528,4.156677309399559,3.302746166768518,3.9755470951432286,0.47141272208615187,0.08374542215224276,0.4783976948432705,0.38937705912547677,0.44415704517325105,0.5617466370408225,0.4164563993782781,0.3585812485185988,0.11845794905786683,0.057420197919197356,-0.4889371576775208,0.043632083240407474,-0.4734136427751671,-0.4797011472778565,-0.5785575395504949,-0.42916209166273284,-0.41499097263822193,0.016212020230728423,0.7458153460286673,0.6534074272213288,0.708695514220264,0.3845474192900381,1.8681270346013332,-0.1719834507732052,1.0604027461387147
811,2.280569973422578,2.6911913703264574,0.8643103803470715,1.2097101404036592,1.6096384210383596,2.601650772412512,1.7157839923988842,1.935343385328074,1.8254616697064971,2.547843854295368,4.682086576555178,2.469288418841228,3.5400203576861946,3.93791189610453,3.815477234461342,0.5717702144263285,4.507437845729155,3.8636731426790707,3.7238268880520824,4.746065534765293,3.825630547172977,3.8115106548193554,2.42823415990311,3.862086941626126,3.6409583269535797,4.139093892238433,0.47580482233606425,0.056127173218083554,0.4884335426509531,0.407773909182071,0.4203377141472418,0.5770908418731824,0.412936135238821,0.27467446178882265,0.08599431448097929,0.058989221700392495,-0.49839603103046,0.05302614117484088,-0.4983948990439815,-0.5155824856323659,-0.5586250665580306,-0.4874408950598588,-0.4647224664742613,0.017904240827706946,0.3179687149103484,0.763236468577128,1.731305724692666,0.5396605784887176,2.080981920707336,-0.32573523734985654,1.0764653874102168
812,2.2508584061802583,1.5736114276288973,1.3382500261121721,1.2592755289780515,1.614973363720042,2.4255662363455386,1.8446816089333469,1.9339591938669431,1.8267790860844193,2.3970021185609953,4.655800514334642,2.4595685400056317,3.4904186352729907,4.130757360113914,3.4191661198944643,0.8362043288294584,4.51786006350314,4.032425216032134,3.464120553883564,4.54944635127353,3.748753052072185,3.781542006254719,2.553108649654321,3.8795899772205926,3.453265842775195,4.155741171138661,0.4613193287084849,0.052393447201195674,0.48266657717962935,0.4121883563992554,0.42925130663889643,0.5802535353138935,0.4202203092977526,0.44514555039908915,0.00816107424113391,0.10926810368326219,-0.4684236034722475,0.052504306536909406,-0.4791389017199686,-0.4562099108695649,-0.5911830094950471,-0.5061558959670258,-0.4421373346354889,0.01712564703826347,1.5029623542211699,2.177389806135856,1.0830799244718037,0.5090535648679657,1.9424036415260493,-0.03460478155660951,0.9674051835350997
813,2.7574345958596247,2.7131757727239005,1.1865999744621893,1.2205102427749372,1.640745638103764,2.380234103934942,1.740429763604096,1.9478344975672308,1.6661496950652925,2.215493734880253,4.58203221086042,2.433006065103979,3.483808683005599,4.348920189503651,2.5478767162098244,0.865509397679159,4.3541459426364355,3.9687878067974935,3.4777560072654494,4.60767941222369,3.818850288883274,3.6620819199418544,2.171753929520924,3.8756677411642557,3.0415072514650863,4.0007494540672885,0.48051002980837,0.07647371104930141,0.48716969424579054,0.4206877153545622,0.43045119231586426,0.5763023840277376,0.4238328179810063,0.08246346110208823,0.0530431295692702,0.08627144558071571,-0.5068219541283453,0.0801080523202255,-0.5456391551630527,-0.5119888859972195,-0.5825652685823142,-0.47036087443390595,-0.4322828498156235,0.0164001560633059,-0.3825143334450962,2.552978079872804,1.435903221245465,0.5407006874600422,1.7864891015382602,-0.25393916160375196,1.4873957236043989
814,2.694342124502174,2.4353445444339403,1.375108688544275,1.188008834461166,1.4543396212233646,2.3197832168905284,1.7297422458036473,1.9726254656050677,1.7104947443594583,2.1468821676119916,4.595231081416851,2.4801638602540415,3.446424808513875,4.62785184939245,3.2674766262611388,0.9111134754712842,4.2253634051897535,3.971792862828997,3.0783996237128233,5.173923900304953,3.6687886920735084,3.546669583700836,2.1731622492122358,3.7992499107038276,3.1354957417532408,3.7723865160402763,0.48700094597916205,0.07922039769634037,0.48621660626466123,0.43041205012323785,0.4242227294984866,0.5825131506796503,0.39232841908830884,0.1986786842375376,0.008685402537942985,0.08734382109099226,-0.5001845481523981,0.04398997670222496,-0.477511465592373,-0.46066151079517564,-0.5039694421739899,-0.48624829827584454,-0.42455273551509753,0.013078900739876317,-0.010096996260438584,1.2380294566844778,0.84666743944607,0.4180285439981051,1.6300265352308427,-0.3924841245723897,1.0198385977927145
815,1.3404824509666124,2.5577887357306044,1.3303625588248904,1.1458467160968762,1.4376347572728219,2.3068488758495382,1.7601851432127906,1.9992420874962507,1.6020633025790096,2.2220712581796715,4.533444568177064,2.518833817758029,3.4693020757090585,3.7726981875074364,3.510750188971759,0.5966630945747635,4.147272195345167,4.0904142952298965,3.3238230555478507,4.4317889406245925,3.5494569877806117,3.503828980608924,2.380261800097787,3.7506654119956355,3.5207204093389763,3.8427209028657705,0.5454719513380746,0.2064385582935338,0.4917442314463496,0.43759977109201137,0.42842733772136865,0.5909630416465022,0.3907317776353347,0.0007277329289527469,0.019659611978339063,0.08440024018160923,-0.5034532897823889,0.018953614853454245,-0.49566276936433956,-0.506510340878853,-0.5201080886146447,-0.5203844777995884,-0.509223417526162,0.008991435267784311,0.11090925998465928,0.850425059154609,1.172727192714397,0.27119437788737577,1.7577032427969874,-0.2030101014221145,1.0258195115284594
816,1.6711104338475078,2.6131190619960427,0.517783653832006,1.0972575983379431,1.3937692799401498,2.2431407842979465,1.5766040678334008,2.0552297867411164,1.5972843306480091,2.174950209555465,4.3258686703540095,2.020744940711587,3.5530543751969152,3.8578486524313744,3.267838878678113,0.5322680117817035,4.024085820142192,4.050322734194238,3.1942386440833985,3.890496329716699,3.500882213618301,3.4641568678401047,2.240482374508446,3.7573165258828696,3.4962506991738014,3.9094816992072436,0.48659141053429666,0.21499870365915974,0.4917553347681784,0.43255265135249304,0.44696862830070316,0.5793767320068401,0.3895829013629735,0.08331313493646711,0.03646374007348993,0.0771691467208749,-0.4927326525056891,0.019269133941981043,-0.4762078601868503,-0.5238165284653613,-0.5116197677989224,-0.47769343897250094,-0.5048689689605379,0.0070754240623804865,0.9664703404227594,0.9003838093142875,0.6797025655269485,0.42557609449792777,1.6326624568537964,-0.2977843107865792,1.0889206520110057
817,1.6950717895640712,1.9733633245553874,0.8581716314406427,1.1204986392882337,1.4350896705318656,2.2175960486452593,1.6549077740244604,1.9824245344819085,1.6199158444343191,2.173733192538749,4.264314039343672,2.355769556784222,3.527020396285587,3.750561781424826,3.1187485198098415,0.5144816213831547,3.9610849465273987,3.261854004165122,3.2662668500277605,4.6162360085674905,3.544869133903756,3.25290228781778,2.328382244980933,3.410715664296777,3.49176586786121,4.012811953472451,0.5303614463346622,0.07444043561070672,0.49359673901938184,0.4250092523078174,0.43527150468883175,0.583334246097021,0.3941708303348063,0.2616784364171131,0.010501210505681957,0.09892135662686455,-0.48389328189641473,0.08285955479609243,-0.47785341221546107,-0.5305175815645197,-0.5574391118037891,-0.5283703791922222,-0.4685332675822381,0.017069011186069433,1.1333861266537186,1.3143928604415318,0.9887813140067658,0.6199482296905147,1.7443492832896808,-0.2691597641247083,1.317174831528171
818,1.7022384686745546,2.654379550951938,0.762761912537681,1.1166608105865246,1.4453510338706306,2.2950589896921687,1.6202770284234231,2.0537570574976223,1.517462246933531,2.591363278809241,4.24462283297832,2.3782174467114556,3.5243907365489267,3.6337581434072153,3.6051830552819215,0.6632959623035841,4.223939137120248,3.851798316445327,3.5815626479676967,4.400379059498765,3.6084872767045324,3.2692643394042675,2.4673779554513824,3.5191286781097317,3.5944992397529254,3.9412071043743584,0.5018547510218608,0.10556776053737828,0.4985845773857935,0.4161984169505464,0.44988658672079146,0.5964946316824942,0.3932786337745886,0.08000636985178161,0.16378155497927863,0.11079271112278019,-0.5991198480823541,0.04905454252914189,-0.5405580455959896,-0.5749443210000632,-0.6234616783396977,-0.5712064089384591,-0.4958646707885093,0.017022549817808937,0.2000745354957102,1.1195910836045528,0.9501145559985942,0.34998511803587706,1.8554762218508667,-0.2320928368316545,1.300881919528956
819,1.9477877372077097,2.514661930495328,0.726031799346347,1.1411000113347698,1.4914231237153508,2.3059936578625306,1.4721842584257034,2.1244701711284337,1.5576235079471563,2.6431782609211596,4.356612640926394,2.3367404023313427,3.475488415421272,4.0636425850744695,2.6069400442263246,1.2973864055006041,4.034544278681443,3.838224082887459,3.598998211067152,3.5537101332064727,3.895393188361056,3.066044893790903,2.9442847447068123,3.6876160164602236,3.3422398233639456,3.9448126487574395,0.41763245565775414,0.06720052329749837,0.49818954329684434,0.41917816672932995,0.4449596984047976,0.5969179803347404,0.3843065579425028,0.04907582333678869,0.030415804236240847,0.12739867148671744,-0.5781035109551633,0.0282149978777156,-0.5645402892505583,-0.5905024732382051,-0.5605963476726821,-0.5747903054269567,-0.6029912446178617,0.017677134003920805,0.775357683222989,0.6132611180433976,1.8455259179492436,0.4789061579477961,1.8579726519752433,0.5302128374762125,1.2607926155327605
820,2.0008641739375594,2.529393745506323,0.8148364905568841,1.1535421583489396,1.5062478425175083,2.2625771883617625,1.4181476422891006,2.092218768132324,1.4994276200762753,2.703982677556264,4.201859669239067,2.2321095614690423,3.407869710846413,4.026289929898366,2.7103932199247884,0.47151737281295,4.758393491411878,3.8850751117161146,3.3966109852497164,3.782760522732042,3.8504916951276886,3.1448815135737167,2.5463187952180095,3.605818583249529,2.7899847934225686,3.9211900637225185,0.5083301080644551,0.09421693902082015,0.511423203961822,0.392817021539343,0.4527472590843926,0.5935134591296968,0.3851688812466939,0.29197986330567777,0.07369721510896472,0.15116833732921492,-0.5868365287212763,0.04185850447691714,-0.5695946963044932,-0.5923365104964348,-0.5528272619664396,-0.5339808506361954,-0.6245619510344431,0.01513988402485386,1.3895731297577012,0.6035145816326452,1.7507471738614555,0.44632682794855616,1.7169131731070055,0.6346907305232707,1.1273534516410668
821,1.6866556055814443,2.8621629063978515,0.6548310148393373,1.1823879315075676,1.5953896767977682,2.2141272143686583,1.4832099571014248,2.0603362628700848,1.6954547696852589,2.5596625940393025,4.18210600101643,2.2639383802547792,3.4177008964777373,4.190827239900942,3.081508991938044,0.6136590303607024,4.829815828437733,3.692522213089897,3.3143245615077443,3.7985479116900702,3.9536296960599415,3.5700856793737046,2.7052528877395994,3.56587651989923,2.801481454023905,3.7778479603385313,0.5214639534966047,0.09517138846355205,0.5094327783127275,0.39237992528433774,0.43848925050148263,0.6050811597392053,0.3997472519407501,0.011940496382647195,0.02727332497187829,0.14733557572659095,-0.5657803670956298,0.021646969722533094,-0.567784645517745,-0.6249189767697283,-0.5781288776037349,-0.5305773477916926,-0.5766430634094706,0.011319082281476708,1.0568106020210548,0.4184610405842824,1.826740013688618,0.7483294383874171,1.4667307002673862,0.6380210690629787,1.2874751875294115
822,1.9229264132725694,2.548168363786628,0.526838741823622,1.1987756175393192,1.5629216464812759,2.2910732344364084,1.4858596227381873,1.9897345896881675,1.696442945871222,2.340733566472343,4.342921748703788,2.0127414217009654,3.2525902854440196,4.13387828922385,3.192357803536087,0.6315096467474518,4.7766944257523045,3.727349521155896,3.160977995484718,4.095776531963205,4.05017696662114,3.6222157459191626,2.4122155772878457,3.4682357094912812,2.975499521052711,4.003242219062985,0.5604652683807098,0.16680559019061325,0.5057919453047386,0.40525813725842735,0.42599684410103983,0.6070789601719775,0.3993061591681878,0.08883828959459464,0.021278393742353813,0.10045929081062799,-0.593911278192329,0.02279634623945792,-0.5454161652155364,-0.5813257851217973,-0.6260946885260866,-0.6011767611938958,-0.583445670938644,0.010389783928870671,0.8455656131524851,0.8867416037798092,2.091779262885771,0.9500512897898391,1.7642979286514213,0.31286887901927346,1.0024556427784468
823,1.4504141978335514,2.536503050829678,0.5257628209682972,1.2520494533015045,1.4602024618404028,2.39368756753933,1.3777111383589273,1.9569007792901802,1.7484796841937236,2.1443799871631066,4.459278610814788,2.257918160904072,2.982922417399084,4.233179392950968,3.0684248782021206,0.6303132686495123,4.775191954739449,3.4103042537969515,3.7054210881854326,3.7884810624163685,4.0602614285444085,3.6035181579266755,2.142357312077887,3.661457225949664,2.9270841028182057,3.6106398856429647,0.4056388057450949,0.15395117840249073,0.4954805203281726,0.40370231071532053,0.42019621848276856,0.5864494703110279,0.41300105329743414,0.050643415443896285,0.04079938747206119,0.12419640337388604,-0.5975382665080479,0.02465900444786976,-0.6107635875917167,-0.579468355392417,-0.6335861992359832,-0.5785184065009629,-0.6096520445186933,0.01732110914947111,1.2463943684533259,0.8179284826220548,2.129263280494256,0.667335003688394,1.8258916145118338,0.26690422712656636,1.4112026971497773
