entryTime,exitTime,location,phase,taskTrial
89.76,90.02,1,0,0
90.28,91.5,3,0,0
91.58,91.62,3,0,0
91.84,91.86,1,0,0
93.38,93.56,3,1,1
93.76,94.02,1,2,1
98.32,98.36,2,0,0
98.54,99.06,3,0,0
99.08,99.24,3,0,0
99.48,99.64,1,0,0
99.82,100.08,3,0,0
100.26,100.64,2,0,0
113.62,113.7,3,1,2
113.72,114.3,3,2,2
114.56,114.86,2,2,2
118.66,118.74,2,0,0
118.98,119.04,3,0,0
119.06,119.48,3,0,0
119.5,119.54,3,0,0
119.88,120.76,3,0,0
120.8,120.98,3,0,0
121.1,121.14,3,0,0
121.14,121.16,3,0,0
121.22,121.4,1,0,0
121.62,122.1,3,0,0
122.1,122.48,3,1,3
122.66,123.28,2,2,3
131.4,131.74,3,1,4
132,132.48,2,2,4
136.9,136.94,3,0,0
137.1,137.68,3,0,0
137.72,137.74,3,0,0
137.78,138.32,3,0,0
138.4,138.66,3,0,0
138.74,139,3,0,0
141.94,142.2,2,1,5
142.46,142.8,3,1,5
143.06,143.44,1,2,5
144.6,144.62,3,0,0
152.02,152.24,3,1,6
152.48,153.02,2,2,6
159.06,159.14,3,0,0
159.42,159.76,2,0,0
159.96,160.24,3,1,7
160.44,161.02,2,2,7
169.76,170.08,3,1,8
170.38,170.72,2,2,8
177.98,178.16,3,1,9
178.54,179.26,2,2,9
179.28,179.3,2,0,0
184.42,185.06,3,0,0
185.06,185.12,3,0,0
185.16,185.34,3,0,0
185.38,185.66,3,0,0
185.74,185.9,3,1,10
186.12,186.56,2,2,10
192.16,192.3,3,0,0
192.58,192.84,3,0,0
192.88,192.92,3,0,0
193.02,193.2,3,0,0
193.42,193.86,3,1,11
194.08,194.6,2,2,11
204.56,204.94,3,1,12
205.2,205.54,1,2,12
211.64,211.68,3,0,0
211.98,212.16,1,0,0
212.72,213.04,3,1,13
213.22,213.6,1,2,13
216.46,216.58,2,0,0
221.26,221.48,3,1,14
221.64,221.76,3,2,14
221.76,222.06,3,2,14
222.24,222.52,1,2,14
231.34,231.52,3,1,15
231.74,232,1,2,15
234.86,235.14,3,0,0
235.32,235.54,3,0,0
235.78,236.02,2,0,0
236.24,236.26,3,0,0
236.28,237.46,3,0,0
237.46,237.58,3,0,0
237.62,237.64,3,0,0
237.64,237.94,3,0,0
238.04,238.06,3,0,0
238.18,238.4,1,0,0
238.62,239.96,3,0,0
240,240.06,3,1,16
240.16,240.54,1,2,16
245.28,245.36,1,0,0
246.34,246.5,3,0,0
246.74,246.92,1,0,0
248.22,248.94,2,1,17
249.12,249.42,3,1,17
249.62,250.16,2,2,17
257.84,258.04,3,1,18
258.28,258.86,2,2,18
265.28,265.34,3,0,0
265.4,265.46,3,0,0
265.48,266.2,3,1,19
266.44,266.46,2,2,19
266.46,266.8,2,0,0
266.96,267.82,3,0,0
267.84,267.88,3,0,0
267.9,268.08,3,0,0
268.1,268.14,3,0,0
268.2,268.38,3,0,0
268.48,268.5,3,0,0
268.64,268.94,1,0,0
269.12,269.82,3,0,0
269.82,269.9,3,0,0
269.94,270.36,3,0,0
270.42,270.62,3,0,0
270.76,271.68,3,0,0
272.08,272.24,1,0,0
272.54,272.66,3,0,0
272.94,273.28,2,0,0
274.62,274.78,2,1,20
274.98,275.38,3,1,20
275.6,276.58,2,2,20
282.56,282.74,3,0,0
283.06,283.36,3,1,21
283.56,283.84,1,2,21
288.32,288.34,3,0,0
288.82,288.9,3,0,0
289.6,289.78,3,0,0
290,290.12,1,0,0
291.2,291.78,3,1,22
292,292.4,2,2,22
298.08,298.18,3,0,0
298.64,298.82,1,0,0
299.22,299.84,3,1,23
300.04,300.38,2,2,23
307.02,307.24,3,0,0
307.28,308.3,3,1,24
308.44,308.5,3,2,24
308.56,308.84,1,2,24
313.56,313.66,3,0,0
314.22,314.4,3,0,0
314.52,314.78,3,0,0
314.86,314.9,3,0,0
315.02,315.28,3,0,0
315.34,315.56,3,0,0
315.88,316.16,1,1,25
316.38,316.84,3,1,25
317.04,317.5,1,2,25
321.5,321.68,3,0,0
321.76,321.9,3,0,0
322.04,322.2,3,0,0
322.2,322.22,3,0,0
322.3,322.56,3,0,0
322.7,323.42,3,0,0
323.56,323.62,3,0,0
323.64,323.66,3,0,0
323.82,323.84,3,0,0
324.18,324.4,1,1,26
324.62,325.06,3,1,26
325.28,325.64,1,2,26
333.54,334.1,3,1,27
334.38,334.6,1,2,27
341.6,341.8,3,1,28
341.9,342.14,3,2,28
342.4,343.42,2,2,28
343.6,343.78,3,0,0
343.82,343.88,3,0,0
343.92,344.06,3,0,0
344.24,344.38,1,0,0
351,351.74,3,1,29
351.96,352.34,2,2,29
356.96,357.1,3,0,0
357.34,357.6,1,0,0
358.9,360.06,3,0,0
360.08,360.14,3,1,30
360.22,360.66,1,2,30
366.74,366.84,1,0,0
367.26,368,1,0,0
368.38,368.56,3,1,31
368.74,369.28,1,2,31
373.26,373.4,3,0,0
373.48,373.9,3,0,0
374.02,374.06,3,0,0
374.14,374.24,3,0,0
374.3,374.32,3,0,0
374.36,374.8,3,0,0
374.84,375.18,3,0,0
375.26,375.38,3,0,0
375.44,375.78,3,0,0
375.84,375.86,3,0,0
375.88,376.26,3,1,32
376.56,377.04,2,2,32
379.46,379.58,3,0,0
379.88,380,1,0,0
380.34,380.52,3,0,0
380.92,381.08,1,0,0
384.62,385.68,3,1,33
385.9,386.34,2,2,33
392.26,392.52,3,0,0
392.72,393.06,1,0,0
393.24,393.62,3,1,34
393.84,394.1,2,2,34
394.26,394.6,3,0,0
394.78,395.16,1,0,0
399.34,399.54,3,0,0
399.74,399.98,1,0,0
400.44,400.76,3,0,0
400.94,401.3,1,0,0
401.96,402.48,3,1,35
402.64,403.1,1,2,35
409.08,409.22,1,0,0
410.1,410.38,3,1,36
410.56,410.94,1,2,36
415.7,415.74,3,0,0
416.06,416.22,1,0,0
416.88,418.04,3,0,0
418.14,418.34,3,1,37
418.54,418.94,2,2,37
419.16,419.42,3,0,0
419.68,419.84,1,0,0
