cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
107.04,110,110.54,0.540000000000006,L1,1,1,1,0,1,1
117.66,118.18,118.54,0.359999999999999,L1,2,0,0,1,1,0
125.64,128.3,128.82,0.519999999999982,L1,1,1,1,0,1,1
135.94,146.1,146.76,0.659999999999997,L1,2,0,1,0,0,1
153.88,154.46,154.92,0.45999999999998,L1,3,1,1,0,1,1
162.04,162.7,163.08,0.380000000000024,L1,4,1,1,0,1,1
170.2,171.76,172.5,0.740000000000009,L1,5,0,0,2,1,0
179.6,182.96,183.62,0.659999999999997,L1,1,1,0,2,0,0
190.72,192.62,193.24,0.620000000000005,L1,1,1,0,2,0,0
200.34,201.74,202.38,0.639999999999986,L1,1,1,1,0,1,1
209.5,211.26,211.8,0.54000000000002,L1,2,0,1,0,0,1
218.92,220.48,221.04,0.560000000000002,L1,3,1,1,0,1,1
228.16,230,230.38,0.379999999999995,L1,4,1,1,0,1,1
237.5,239.08,239.86,0.780000000000001,L1,5,0,0,3,1,0
246.96,248.38,248.8,0.420000000000016,L1,1,1,1,0,1,1
255.92,256.26,257.02,0.759999999999991,L1,2,0,1,0,0,1
264.14,264.4,265.3,0.900000000000034,L1,3,1,0,3,0,0
272.4,272.98,273.58,0.599999999999966,L1,1,1,1,0,1,1
280.7,282.22,282.68,0.45999999999998,L1,2,0,0,3,1,0
289.78,289.86,290.72,0.860000000000014,L1,1,1,1,0,1,1
297.84,298.58,299.28,0.699999999999989,L1,2,0,0,3,1,0
306.38,306.56,307.14,0.579999999999984,L1,1,1,1,0,1,1
314.26,315.84,316.7,0.860000000000014,L1,2,0,0,3,1,0
323.8,324.3,324.66,0.360000000000014,L1,1,1,1,0,1,1
331.78,332.16,332.84,0.67999999999995,L1,2,0,0,3,1,0
339.94,341.06,341.62,0.560000000000002,L1,1,1,1,0,1,1
348.74,349.22,350.34,1.11999999999995,L1,2,0,1,0,0,1
357.46,357.52,358.02,0.5,L1,3,1,1,0,1,1
365.14,365.46,365.86,0.400000000000034,L1,4,1,1,0,1,1
372.98,373,374.02,1.01999999999998,L1,5,0,1,0,0,1
381.14,382.32,383.04,0.720000000000027,F1,1,0,0,0,0,1
390.14,390.5,391.04,0.54000000000002,F1,1,0,0,1,0,1
398.14,399.3,399.84,0.539999999999964,F1,1,0,1,0,1,0
406.96,407.96,408.74,0.78000000000003,F1,2,1,1,0,1,1
415.86,416.64,417.22,0.580000000000041,F1,3,0,1,0,1,0
424.34,424.42,424.82,0.399999999999977,F1,4,1,1,0,1,1
431.94,435.48,436.2,0.71999999999997,F1,5,0,1,0,1,0
443.32,443.64,444.58,0.939999999999998,L2,1,0,1,0,0,1
451.7,452,452.34,0.339999999999975,L2,2,1,1,0,1,1
459.46,460.44,461.32,0.879999999999995,L2,3,1,1,0,1,1
468.44,469.3,469.76,0.45999999999998,L2,4,0,1,0,0,1
476.88,477.92,478.56,0.639999999999986,L2,5,0,1,0,0,1
485.68,485.96,486.66,0.700000000000045,R2,1,1,1,0,0,0
493.78,494.58,495.66,1.08000000000004,R2,2,1,1,0,0,0
502.78,503.54,504.02,0.479999999999961,R2,3,0,1,0,0,1
511.14,511.88,512.48,0.600000000000023,R2,4,0,0,2,1,0
519.58,520.2,520.92,0.719999999999914,R2,1,1,0,2,1,1
528.02,532.66,533.26,0.600000000000023,R2,1,1,0,2,1,1
540.36,543.42,543.88,0.460000000000036,R2,1,1,0,2,1,1
550.98,552.14,552.74,0.600000000000023,R2,1,1,1,0,0,0
559.86,560.48,560.9,0.419999999999959,R2,2,1,0,2,1,1
568,568.28,568.94,0.660000000000082,R2,1,1,0,2,1,1
576.04,576.14,576.86,0.720000000000027,R2,1,1,0,2,1,1
583.96,586.14,587.5,1.36000000000001,R2,1,1,1,0,0,0
594.62,595.04,595.78,0.740000000000009,R2,2,1,0,2,1,1
602.88,603.62,604.26,0.639999999999986,R2,1,1,1,0,0,0
611.38,611.94,612.6,0.659999999999968,R2,2,1,0,2,1,1
619.7,621.26,621.94,0.680000000000064,R2,1,1,1,0,0,0
629.06,630.16,630.66,0.5,R2,2,1,0,2,1,1
637.76,638.5,639.38,0.879999999999995,R2,1,1,0,2,1,1
646.48,646.58,646.98,0.399999999999977,R2,1,1,0,2,1,1
654.08,656.46,656.96,0.5,R2,1,1,1,0,0,0
664.08,664.7,665.2,0.5,R2,2,1,1,0,0,0
672.32,672.54,673.24,0.700000000000045,R2,3,0,1,0,0,1
680.36,680.92,681.88,0.960000000000036,R2,4,0,0,2,1,0
688.98,689.5,690.92,1.41999999999996,R2,1,1,1,0,0,0
698.04,698.44,699.3,0.8599999999999,R2,2,1,0,2,1,1
706.4,706.56,707.64,1.08000000000004,R2,1,1,1,0,0,0
714.76,715.64,716.28,0.639999999999986,R2,2,1,1,0,0,0
723.4,724.46,724.86,0.399999999999977,R2,3,0,1,0,0,1
731.98,732.46,733.08,0.620000000000005,R2,4,0,1,0,0,1
740.2,740.5,741.22,0.720000000000027,R2,5,1,0,3,1,1
748.32,748.74,749.46,0.720000000000027,R2,1,1,1,0,0,0
756.58,756.72,757.14,0.419999999999959,R2,2,1,0,3,1,1
764.24,766.3,766.96,0.660000000000082,R2,1,1,1,0,0,0
774.08,774.2,774.84,0.639999999999986,R2,2,1,1,0,0,0
781.96,783.28,783.7,0.420000000000073,R2,3,0,1,0,0,1
790.82,791.42,791.84,0.420000000000073,R2,4,0,1,0,0,1
798.96,799.18,799.92,0.740000000000009,R2,5,1,1,0,0,0
807.04,807.84,808.3,0.459999999999923,L3,1,1,0,0,0,0
815.4,816.34,817.24,0.899999999999977,L3,1,1,0,1,0,0
824.34,827.18,827.76,0.580000000000041,L3,1,1,0,1,0,0
834.86,835.64,836.24,0.600000000000023,L3,1,1,0,1,0,0
843.34,843.64,844.68,1.03999999999996,L3,1,1,1,0,1,1
851.8,852.84,853.64,0.799999999999955,L3,2,1,1,0,1,1
860.76,861.26,861.84,0.580000000000041,L3,3,0,1,0,0,1
868.96,869.16,869.6,0.440000000000055,L3,4,1,1,0,1,1
876.72,877.5,878.94,1.44000000000005,L3,5,0,0,2,1,0
886.04,887.74,888.86,1.12,L3,1,1,0,2,0,0
895.96,898.38,899.36,0.980000000000018,L3,1,1,1,0,1,1
906.48,907.2,907.52,0.319999999999936,L3,2,1,1,0,1,1
914.64,914.94,915.78,0.839999999999918,L3,3,0,0,2,1,0
922.88,923.84,924.18,0.339999999999918,L3,1,1,1,0,1,1
931.3,932.4,932.88,0.480000000000018,L3,2,1,1,0,1,1
940,940.64,941.88,1.24000000000001,L3,3,0,0,2,1,0
948.98,950,950.7,0.700000000000045,L3,1,1,0,2,0,0
957.8,958.76,959.2,0.440000000000055,L3,1,1,1,0,1,1
966.32,966.66,967.48,0.82000000000005,L3,2,1,1,0,1,1
974.6,974.76,975.5,0.740000000000009,L3,3,0,1,0,0,1
982.62,984.24,985.12,0.879999999999995,L3,4,1,0,2,0,0
992.22,993.54,994.22,0.680000000000064,L3,1,1,1,0,1,1
1001.34,1001.7,1002.08,0.379999999999995,L3,2,1,1,0,1,1
1009.2,1009.3,1010.02,0.720000000000027,L3,3,0,1,0,0,1
1017.14,1018.3,1018.94,0.6400000000001,L3,4,1,0,2,0,0
1026.04,1026.26,1027.04,0.779999999999973,L3,1,1,1,0,1,1
1034.16,1034.44,1034.82,0.379999999999882,L3,2,1,1,0,1,1
1041.94,1042.12,1042.8,0.680000000000064,L3,3,0,1,0,0,1
1049.92,1050.8,1051.42,0.620000000000118,L3,4,1,1,0,1,1
1058.54,1058.76,1059.4,0.6400000000001,L3,5,0,0,3,1,0
1066.5,1067.26,1068.22,0.960000000000036,L3,1,1,0,3,0,0
1075.32,1077.4,1078.26,0.8599999999999,L3,1,1,1,0,1,1
1085.38,1086.04,1086.52,0.480000000000018,L3,2,1,1,0,1,1
1093.64,1093.82,1094.5,0.680000000000064,L3,3,0,1,0,0,1
1101.62,1101.78,1102.62,0.839999999999918,L3,4,1,1,0,1,1
1109.74,1109.76,1110.5,0.740000000000009,L3,5,0,1,0,0,1
1117.62,1120.14,1120.92,0.779999999999973,F2,1,0,0,0,0,1
1128.02,1129.2,1129.66,0.460000000000036,F2,1,0,0,1,0,1
1136.76,1137.28,1137.94,0.660000000000082,F2,1,0,0,1,0,1
1145.04,1145.54,1146.2,0.660000000000082,F2,1,0,0,1,0,1
1153.3,1158.98,1159.7,0.720000000000027,F2,1,0,0,1,0,1
1166.8,1167.54,1168.12,0.579999999999927,F2,1,0,0,1,0,1
1175.22,1176.08,1176.64,0.560000000000173,F2,1,0,0,1,0,1
1183.74,1185.42,1186.24,0.819999999999936,F2,1,0,0,1,0,1
1193.34,1194.84,1195.46,0.620000000000118,F2,1,0,1,0,1,0
1202.58,1204.1,1204.8,0.700000000000045,F2,2,1,1,0,1,1
1211.92,1212.76,1213.5,0.740000000000009,F2,3,0,1,0,1,0
1220.62,1221.2,1221.88,0.680000000000064,F2,4,1,1,0,1,1
1229,1229.1,1229.88,0.7800000000002,F2,5,1,1,0,1,1
1237,1239.26,1240.5,1.24000000000001,L4,1,0,1,0,0,1
1247.62,1247.9,1248.52,0.619999999999891,L4,2,1,1,0,1,1
1255.64,1255.96,1256.36,0.399999999999864,L4,3,1,1,0,1,1
1263.48,1264.96,1265.64,0.680000000000064,L4,4,0,0,2,1,0
1272.74,1272.9,1273.62,0.7199999999998,L4,1,0,1,0,0,1
1280.74,1281.14,1281.86,0.7199999999998,L4,2,1,0,2,0,0
1288.96,1288.98,1290.84,1.8599999999999,L4,1,0,1,0,0,1
1297.96,1298.46,1299.56,1.09999999999991,L4,2,1,0,2,0,0
1306.66,1307.68,1308.34,0.659999999999854,L4,1,0,1,0,0,1
1315.46,1316.66,1317.58,0.919999999999845,L4,2,1,1,0,1,1
1324.7,1326.18,1326.96,0.779999999999973,L4,3,1,1,0,1,1
1334.08,1335.92,1336.46,0.539999999999964,L4,4,0,1,0,0,1
1343.58,1343.88,1344.64,0.759999999999991,L4,5,0,1,0,0,1
1351.76,1351.8,1352.22,0.420000000000073,R1,1,1,0,0,1,1
1359.32,1359.54,1360.3,0.759999999999991,R1,1,1,0,1,1,1
1367.4,1367.84,1368.58,0.740000000000009,R1,1,1,1,0,0,0
1375.7,1376.9,1377.36,0.459999999999809,R1,2,0,0,2,1,0
1384.46,1385.76,1386.5,0.740000000000009,R1,1,1,0,2,1,1
1393.6,1394.18,1394.6,0.419999999999845,R1,1,1,0,2,1,1
1401.7,1404.92,1405.68,0.759999999999991,R1,1,1,0,2,1,1
1412.78,1420.04,1421.38,1.34000000000015,R1,1,1,1,0,0,0
1428.5,1429.14,1429.56,0.419999999999845,R1,2,0,1,0,0,1
1436.68,1440.18,1440.92,0.740000000000009,R1,3,1,1,0,0,0
1448.04,1448.3,1450.44,2.1400000000001,R1,4,0,1,0,0,1
1457.56,1457.86,1458.36,0.5,R1,5,0,1,0,0,1
