entryTime,exitTime,location,phase,taskTrial
103.46,103.695,3,0,0
104.055,104.28,1,0,0
110.535,110.895,3,1,1
111.23,111.375,1,2,1
121.185,121.375,3,1,2
121.73,122.115,1,2,2
129.57,129.905,3,1,3
130.425,130.515,2,2,3
139.285,139.455,1,1,4
139.975,140.37,3,1,4
140.72,141.055,2,2,4
144.86,145.205,1,0,0
154.105,154.27,3,1,5
154.7,155.235,2,2,5
164.57,164.75,3,1,6
165.09,165.225,2,2,6
165.905,166.93,3,0,0
167.21,167.78,1,0,0
174.35,174.76,3,1,7
175.18,175.33,2,2,7
176.73,176.975,3,0,0
177.31,177.59,1,0,0
191.945,192.335,3,1,8
192.705,193.235,2,2,8
204.375,204.83,3,1,9
205.195,205.74,2,2,9
206.11,206.575,3,0,0
207.06,207.555,1,0,0
215.965,216.24,3,1,10
216.57,217.24,1,2,10
224.25,224.965,3,1,11
225.27,225.75,1,2,11
235.6,235.805,3,1,12
236.405,236.66,2,2,12
237.185,237.55,3,0,0
237.82,238.27,1,0,0
244.545,244.965,3,1,13
245.29,245.69,1,2,13
246.22,246.63,3,0,0
246.895,247.16,1,0,0
253.6,253.805,3,1,14
254.145,254.785,1,2,14
261.845,262,3,1,15
263.865,263.97,2,2,15
265.145,265.2,2,0,0
265.565,265.985,3,0,0
266.35,266.93,1,0,0
271.73,272.105,3,1,16
272.38,272.87,1,2,16
278.765,278.94,3,0,0
279.505,279.885,1,0,0
280.315,280.815,3,1,17
281.085,281.635,1,2,17
289.37,290.17,3,1,18
290.555,290.82,1,2,18
301.315,301.965,3,1,19
302.22,302.865,1,2,19
310.8,311.055,3,1,20
311.33,311.92,1,2,20
319.64,320.05,3,1,21
320.385,321.355,1,2,21
329.06,329.6,3,1,22
329.885,330.54,1,2,22
331.125,331.745,3,0,0
332.035,332.435,1,0,0
333.34,333.795,1,0,0
337.815,338.195,3,1,23
338.43,338.86,1,2,23
339.785,340.12,3,0,0
340.41,340.92,1,0,0
342.79,342.895,2,0,0
351.455,351.945,3,1,24
352.305,352.585,2,2,24
362.145,362.595,3,1,25
362.855,363.375,1,2,25
371.015,371.345,3,1,26
371.725,372.135,1,2,26
380.69,381.04,3,1,27
381.445,381.505,2,2,27
390.24,390.935,3,1,28
391.195,391.675,1,2,28
398.875,399.17,3,1,29
399.5,400.035,2,2,29
408.365,408.58,3,1,30
409.14,409.21,2,2,30
417.105,417.435,3,1,31
417.75,418.235,1,2,31
425.205,425.485,3,1,32
425.845,426.695,1,2,32
433.825,434.17,3,1,33
434.49,434.7,1,2,33
435.26,435.78,1,0,0
442.07,442.36,3,1,34
442.665,443.135,1,2,34
443.635,443.85,3,0,0
444.17,444.75,2,0,0
451.63,451.765,3,1,35
452.185,452.41,2,2,35
461.175,461.565,3,1,36
461.965,462.16,2,2,36
469.915,470.235,3,1,37
471.485,471.775,1,2,37
486.44,487.015,3,1,38
487.35,487.97,1,2,38
489.155,489.725,2,0,0
501.33,502.055,3,1,39
502.405,503,1,2,39
510.305,510.55,3,1,40
510.895,511.375,1,2,40
519.9,520.16,3,1,41
520.6,520.805,1,2,41
521.19,521.46,1,0,0
529.595,529.87,3,1,42
530.385,530.585,2,2,42
540.635,540.77,3,1,43
541.255,541.395,2,2,43
555.5,556.03,3,1,44
556.355,556.485,2,2,44
568.24,568.38,3,1,45
568.84,569.005,2,2,45
581.65,582.16,3,1,46
582.48,582.69,2,2,46
593.735,594.27,2,1,47
594.625,595.23,3,1,47
595.67,596.065,3,2,47
596.33,596.88,1,2,47
604.055,604.395,3,1,48
604.745,605.315,2,2,48
614.325,614.72,3,1,49
615.14,615.555,2,2,49
624.305,624.87,3,1,50
625.155,625.675,2,2,50
626.115,626.695,3,0,0
627.095,627.565,2,0,0
627.98,628.64,3,0,0
629.175,629.6,2,0,0
630.025,630.41,3,0,0
630.86,631.075,1,0,0
637.98,639.375,3,1,51
639.73,640.23,1,2,51
647.245,647.745,3,1,52
648.11,648.595,2,2,52
656.75,656.925,3,1,53
657.29,657.445,2,2,53
666.97,667.32,3,1,54
667.69,667.94,2,2,54
668.585,669.365,3,0,0
669.735,670.025,1,0,0
676.58,677.01,3,1,55
677.41,678.235,1,2,55
686.815,687.665,3,1,56
688.225,688.33,2,2,56
697.535,697.58,3,1,57
698.455,698.86,2,2,57
707.015,707.265,3,1,58
707.9,708.085,2,2,58
711.365,711.715,2,0,0
712.035,712.685,3,0,0
713.11,713.425,1,0,0
721.7,722.34,3,1,59
722.67,722.815,1,2,59
739.25,739.85,3,1,60
740.125,740.555,2,2,60
748.79,749.055,2,1,61
749.135,749.185,2,1,61
749.595,750.03,3,1,61
750.3,750.82,2,2,61
757.83,758.42,3,1,62
758.835,759.22,1,2,62
759.995,760.46,3,0,0
769.66,770.205,3,1,63
787.82,788.225,3,1,64
788.56,789.375,1,2,64
795.085,795.75,2,0,0
796.03,796.385,3,1,65
796.725,797.295,1,2,65
797.85,798.235,1,0,0
807.17,807.635,3,1,66
808.01,808.76,2,2,66
809.09,809.48,3,0,0
809.815,810.025,1,0,0
819.425,820.08,3,1,67
820.35,821.105,1,2,67
829.48,829.685,3,1,68
830.255,830.625,2,2,68
839.385,839.755,3,1,69
840.3,840.39,2,2,69
840.415,840.455,2,0,0
850.57,850.81,3,1,70
851.185,851.7,2,2,70
859.36,859.65,3,1,71
860.02,860.585,1,2,71
873.735,874.565,3,1,72
874.855,875.4,2,2,72
884.11,884.36,3,1,73
884.865,885.095,2,2,73
893.92,894.635,3,1,74
895.12,895.285,2,2,74
903.055,903.585,3,1,75
903.96,904.5,1,2,75
912.84,913.04,3,1,76
913.61,913.68,2,2,76
922.4,922.455,3,1,77
923.12,923.18,2,2,77
937.88,938.425,3,1,78
938.745,939.255,2,2,78
939.57,940.045,3,0,0
940.615,941.155,1,0,0
951.055,951.385,3,1,79
951.94,952.045,2,2,79
