entryTime,exitTime,location,phase,taskTrial
96.755,96.995,1,1,1
97.17,97.495,3,1,1
97.69,97.92,1,2,1
103.975,104.1,3,0,0
104.4,104.625,1,0,0
105.46,105.755,3,1,2
105.945,106.33,1,2,2
113.345,113.78,2,1,3
114.025,114.185,3,1,3
114.405,114.88,2,2,3
115.09,115.365,2,0,0
117.685,118.245,3,0,0
118.5,118.74,1,0,0
122.895,123.065,3,1,4
123.41,123.67,1,2,4
128.99,129.18,2,0,0
129.79,129.93,3,0,0
130.47,130.645,1,0,0
130.85,131.32,3,1,5
131.495,131.855,1,2,5
138.75,138.95,2,1,6
139.155,139.305,3,1,6
139.67,139.98,2,2,6
142.17,142.375,1,0,0
147.905,148.205,3,1,7
148.535,148.91,1,2,7
154.605,154.67,1,0,0
155.085,155.185,3,0,0
155.42,155.94,1,0,0
156.145,156.61,3,1,8
156.81,157.235,1,2,8
167.785,167.97,3,1,9
168.16,168.45,1,2,9
176.48,176.695,1,1,10
177.38,177.735,3,1,10
177.95,178.21,1,2,10
182.895,183.03,2,0,0
183.45,183.56,3,0,0
183.885,184.105,2,0,0
184.25,184.315,2,0,0
186.495,186.7,3,1,11
186.89,187.185,1,2,11
194.91,195.09,3,1,12
195.42,195.63,1,2,12
195.89,195.96,3,0,0
196.17,196.56,1,0,0
199.505,199.59,1,0,0
206.295,206.55,2,1,13
206.76,207.105,3,1,13
207.31,207.545,2,2,13
212.565,213.135,2,0,0
213.145,213.255,2,0,0
214,214.335,2,0,0
214.545,214.91,3,1,14
215.155,215.38,1,2,14
221.42,222.295,3,0,0
222.48,222.74,1,1,15
222.76,222.99,1,1,15
223.18,223.395,3,1,15
223.64,223.84,2,2,15
231.06,231.31,1,1,16
231.615,231.915,3,1,16
232.125,232.475,1,2,16
238.855,239.215,2,0,0
239.425,239.855,3,1,17
240.045,240.325,2,2,17
248.895,249.31,3,1,18
249.54,249.91,1,2,18
255.41,255.72,2,0,0
255.865,256.205,2,0,0
256.435,257.435,3,0,0
257.47,257.625,3,1,19
257.915,258.015,2,2,19
264.76,265.2,2,0,0
265.57,265.72,3,1,20
265.925,266.195,2,2,20
272.88,273.12,2,0,0
273.785,274.205,2,1,21
274.41,274.795,3,1,21
275.105,275.49,1,2,21
282.265,282.44,1,1,22
282.785,282.965,3,1,22
283.2,283.505,1,2,22
283.825,284.205,3,0,0
284.61,284.885,3,0,0
285.15,285.52,2,0,0
294.65,295.405,2,1,23
295.6,295.93,3,1,23
297.045,297.395,2,2,23
302.11,302.325,3,0,0
302.735,302.935,1,0,0
303.44,304.22,3,0,0
304.265,304.45,3,1,24
304.515,304.745,3,2,24
304.825,305.26,3,2,24
305.49,305.885,2,2,24
310.95,311.17,3,0,0
311.56,311.755,1,0,0
312.005,312.41,3,0,0
312.825,313.24,3,1,25
313.455,313.885,1,2,25
314.1,314.32,3,0,0
314.73,315.125,2,0,0
315.88,316.51,2,0,0
