entryTime,exitTime,location,phase,taskTrial
89.385,89.645,2,0,0
90.235,90.72,2,0,0
90.945,91.885,3,0,0
95.515,95.55,3,1,1
96.01,96.355,1,2,1
99.915,100.175,2,0,0
100.985,101.13,3,0,0
101.34,101.525,2,0,0
105.035,105.25,2,1,2
105.81,106.155,2,1,2
106.785,107.035,1,1,2
107.34,107.535,3,1,2
107.83,108.12,1,2,2
113.115,113.32,2,0,0
113.38,113.66,2,0,0
113.92,114.22,3,0,0
114.425,114.685,2,0,0
115.145,115.47,3,1,3
115.835,116.2,1,2,3
117.395,117.745,3,0,0
125.2,125.32,3,1,4
125.805,126.215,1,2,4
127.98,128.19,2,0,0
134.96,135.005,3,1,5
135.025,135.05,3,2,5
135.34,135.525,3,2,5
136.045,136.425,1,2,5
144.65,144.73,2,1,6
144.98,145.125,3,1,6
145.385,145.73,2,2,6
151.305,151.54,3,0,0
151.845,152.34,2,0,0
152.855,153.35,2,1,7
153.56,153.715,3,1,7
153.985,154.15,2,2,7
159.205,159.34,2,0,0
159.59,159.765,3,0,0
160.07,160.775,2,0,0
161.05,161.805,3,0,0
162.115,162.315,3,1,8
162.685,163.055,1,2,8
163.35,163.61,3,0,0
163.95,164.13,1,0,0
171.66,171.73,3,1,9
171.75,171.81,3,2,9
172.105,172.385,1,2,9
173.065,173.09,2,0,0
173.09,173.255,2,0,0
182.38,182.44,3,1,10
182.69,182.99,2,2,10
187.795,187.855,3,0,0
188.155,188.995,2,0,0
189.655,190.295,3,0,0
190.55,191.095,2,1,11
191.14,191.235,2,1,11
191.44,191.8,3,1,11
192.03,192.165,2,2,11
196.615,196.805,2,0,0
196.82,196.885,2,0,0
196.9,197.06,2,0,0
197.315,197.595,3,0,0
197.84,198.085,2,0,0
198.085,198.26,2,0,0
198.505,199.815,3,0,0
199.87,200.175,3,1,12
200.2,200.495,3,2,12
200.795,201.18,2,2,12
207.18,207.35,2,0,0
207.38,207.88,2,0,0
207.905,208.13,2,0,0
208.36,208.505,3,1,13
208.79,208.855,2,2,13
208.87,208.95,2,0,0
216.355,216.825,3,1,14
217.205,217.39,2,2,14
223.27,224.36,2,0,0
224.665,225.05,3,1,15
225.33,225.555,2,2,15
226.355,226.68,2,0,0
226.695,226.88,2,0,0
227.14,227.46,3,0,0
227.74,228.245,2,0,0
228.805,229.14,3,0,0
233.05,233.205,2,1,16
233.785,234.195,2,1,16
234.43,234.55,3,1,16
235.155,235.465,1,2,16
243.265,243.465,2,1,17
243.545,243.735,2,1,17
243.995,244.27,3,1,17
244.51,244.73,2,2,17
251.5,251.535,2,0,0
