cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
103.675,106.73,107.265,0.534999999999997,L2,1,0,1,0,0,1
114.39,116.05,116.745,0.695000000000007,L2,2,1,1,0,1,1
123.87,124.335,125.01,0.675000000000011,L2,3,1,0,2,0,0
132.115,141.975,142.59,0.615000000000009,L2,1,0,1,0,0,1
149.715,154,154.805,0.805000000000007,L2,2,1,1,0,1,1
161.93,162.775,163.13,0.35499999999999,L2,3,1,1,0,1,1
170.255,173.335,174.335,1,L2,4,0,1,0,0,1
181.46,183.475,184.06,0.585000000000008,L2,5,0,1,0,0,1
191.185,193.25,193.59,0.340000000000003,R2,1,1,0,0,1,1
200.695,201.56,202.28,0.719999999999999,R2,1,1,1,0,0,0
209.405,210.06,210.875,0.814999999999998,R2,2,1,1,0,0,0
218,218.13,218.885,0.754999999999995,R2,3,0,1,0,0,1
226.01,228.39,229.38,0.990000000000009,R2,4,0,0,2,1,0
236.485,241.465,243.055,1.59,R2,1,1,1,0,0,0
250.18,254.095,254.88,0.784999999999997,R2,2,1,0,2,1,1
261.985,266.255,267.045,0.79000000000002,R2,1,1,1,0,0,0
274.17,274.915,275.35,0.435000000000002,R2,2,1,0,2,1,1
282.455,284.03,287.035,3.00500000000005,R2,1,1,0,2,NaN,NaN
294.04,294.86,295.69,0.829999999999984,R2,1,1,0,2,1,1
302.795,308.405,309.925,1.52000000000004,R2,1,1,1,0,0,0
317.05,322.315,323.26,0.944999999999993,R2,2,1,1,0,0,0
330.385,331.215,331.87,0.65500000000003,R2,3,0,1,0,0,1
338.995,339.605,340.195,0.589999999999975,R2,4,0,1,0,0,1
347.32,347.52,348.45,0.930000000000007,R2,5,1,0,3,1,1
355.555,355.825,356.63,0.805000000000007,R2,1,1,0,3,1,1
363.735,370.05,371.775,1.72499999999997,R2,1,1,0,3,1,1
378.88,382.45,383.035,0.585000000000036,R2,1,1,0,3,1,1
390.14,390.975,392.06,1.08499999999998,R2,1,1,1,0,0,0
399.185,399.61,400.01,0.399999999999977,R2,2,1,1,0,0,0
407.135,407.54,407.96,0.419999999999959,R2,3,0,1,0,0,1
415.085,415.285,416.02,0.734999999999957,R2,4,0,1,0,0,1
423.145,423.885,424.345,0.460000000000036,R2,5,1,1,0,0,0
