cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
104.4,106.02,106.6,0.579999999999998,L2,1,0,1,0,0,1
113.72,115.28,115.66,0.379999999999995,L2,2,1,1,0,1,1
122.78,124.24,124.6,0.359999999999999,L2,3,1,1,0,1,1
131.72,133.94,134.6,0.659999999999997,L2,4,0,1,0,0,1
141.72,142.9,143.44,0.539999999999992,L2,5,0,1,0,0,1
150.56,150.9,151.22,0.319999999999993,R2,1,1,0,0,1,1
158.32,159.08,159.44,0.359999999999985,R2,1,1,0,1,1,1
166.54,167.14,167.56,0.420000000000016,R2,1,1,0,1,1,1
174.66,175.92,176.74,0.820000000000022,R2,1,1,0,1,1,1
183.84,184.52,185.24,0.719999999999999,R2,1,1,1,0,0,0
192.36,194.78,195.1,0.319999999999993,R2,2,1,0,2,1,1
202.2,202.32,202.68,0.360000000000014,R2,1,1,0,2,1,1
209.78,210.16,210.54,0.379999999999995,R2,1,1,0,2,1,1
217.64,218.2,218.64,0.439999999999998,R2,1,1,0,2,1,1
225.74,226.52,226.92,0.399999999999977,R2,1,1,1,0,0,0
234.04,236.56,237,0.439999999999998,R2,2,1,0,2,1,1
244.1,244.24,244.96,0.719999999999999,R2,1,1,1,0,0,0
252.08,253.1,253.58,0.480000000000018,R2,2,1,0,2,1,1
260.68,261.78,262.16,0.380000000000052,R2,1,1,0,2,1,1
269.26,270.42,271.04,0.620000000000005,R2,1,1,1,0,0,0
278.16,279.12,279.64,0.519999999999982,R2,2,1,1,0,0,0
286.76,290.7,291.06,0.360000000000014,R2,3,0,1,0,0,1
298.18,300.84,301.24,0.400000000000034,R2,4,0,1,0,0,1
308.36,309.96,310.48,0.520000000000039,R2,5,1,1,0,0,0
317.6,318.34,318.98,0.640000000000043,L3,1,1,0,0,0,0
326.08,326.9,327.32,0.420000000000016,L3,1,1,0,1,0,0
334.42,336,336.44,0.439999999999998,L3,1,1,0,1,0,0
343.54,344.98,345.36,0.379999999999995,L3,1,1,1,0,1,1
352.48,353.68,354.14,0.45999999999998,L3,2,1,1,0,1,1
361.26,362.96,363.68,0.720000000000027,L3,3,0,1,0,0,1
370.8,372.26,372.78,0.519999999999982,L3,4,1,0,2,0,0
379.88,383.32,383.7,0.379999999999995,L3,1,1,1,0,1,1
390.82,391.22,391.6,0.379999999999995,L3,2,1,1,0,1,1
398.72,399.28,399.96,0.680000000000007,L3,3,0,1,0,0,1
407.08,407.92,408.4,0.479999999999961,L3,4,1,1,0,1,1
415.52,418.74,419.3,0.560000000000002,L3,5,0,1,0,0,1
426.42,428.5,428.84,0.339999999999975,F2,1,0,0,0,0,1
435.94,436.24,436.68,0.439999999999998,F2,1,0,1,0,1,0
443.8,444.2,444.68,0.480000000000018,F2,2,1,1,0,1,1
451.8,455.52,455.96,0.439999999999998,F2,3,0,1,0,1,0
463.08,463.72,464.04,0.319999999999993,F2,4,1,1,0,1,1
471.16,474.68,475.08,0.399999999999977,F2,5,1,1,0,1,1
482.2,482.98,483.52,0.539999999999964,L4,1,0,1,0,0,1
490.64,492.98,493.4,0.419999999999959,L4,2,1,1,0,1,1
500.52,501.46,501.8,0.340000000000032,L4,3,1,1,0,1,1
508.92,510.12,510.44,0.319999999999993,L4,4,0,0,2,1,0
517.54,517.78,518.82,1.04000000000008,L4,1,0,1,0,0,1
525.94,526.52,526.88,0.360000000000014,L4,2,1,1,0,1,1
534,534.88,535.24,0.360000000000014,L4,3,1,1,0,1,1
542.36,543.22,543.62,0.399999999999977,L4,4,0,1,0,0,1
550.74,552.56,553.1,0.540000000000077,L4,5,0,1,0,0,1
560.22,562.42,562.9,0.480000000000018,R1,1,1,0,0,1,1
570,570.96,571.52,0.559999999999945,R1,1,1,1,0,0,0
578.64,580.12,580.54,0.419999999999959,R1,2,0,1,0,0,1
587.66,588.7,589.34,0.639999999999986,R1,3,1,0,2,1,1
596.44,597.14,597.38,0.240000000000009,R1,1,1,1,0,0,0
604.5,605,605.58,0.580000000000041,R1,2,0,1,0,0,1
612.7,613.74,614.18,0.439999999999941,R1,3,1,0,2,1,1
621.28,622.48,623.22,0.740000000000009,R1,1,1,1,0,0,0
630.34,632.86,633.3,0.439999999999941,R1,2,0,1,0,0,1
640.42,641.76,642.22,0.460000000000036,R1,3,1,1,0,0,0
649.34,651.2,651.66,0.459999999999923,R1,4,0,1,0,0,1
658.78,660.46,660.88,0.419999999999959,R1,5,0,1,0,0,1
668,669.48,669.86,0.379999999999995,L1,1,1,1,0,1,1
676.98,677.44,677.84,0.399999999999977,L1,2,0,1,0,0,1
684.96,685.92,686.28,0.360000000000014,L1,3,1,1,0,1,1
693.4,693.58,693.96,0.379999999999995,L1,4,1,1,0,1,1
701.08,702.58,703.02,0.439999999999941,L1,5,0,1,0,0,1
710.14,710.82,711.24,0.419999999999959,F1,1,0,0,0,0,1
718.34,718.8,719.28,0.480000000000018,F1,1,0,0,1,0,1
726.38,728.94,729.32,0.379999999999995,F1,1,0,1,0,1,0
736.44,736.46,736.92,0.459999999999923,F1,2,1,1,0,1,1
744.04,744.12,744.74,0.620000000000005,F1,3,0,1,0,1,0
751.86,752.34,752.98,0.639999999999986,F1,4,1,1,0,1,1
760.1,761.6,762,0.399999999999977,F1,5,0,1,0,1,0
