entryTime,exitTime,location,phase,taskTrial
109.72,109.84,2,0,0
118.56,118.7,2,1,1
119.3,119.38,3,1,1
119.78,119.88,1,2,1
120.5,120.62,2,0,0
129.52,129.56,3,1,2
129.98,130.4,1,2,2
139.36,139.46,3,1,3
139.84,139.92,2,2,3
147.66,148.06,3,1,4
148.38,148.6,2,2,4
148.74,148.9,2,0,0
149.16,149.7,3,0,0
149.94,150.32,2,0,0
151.04,151.32,2,0,0
151.62,151.78,3,0,0
152.12,152.18,2,0,0
157.32,157.46,3,1,5
157.74,158.12,1,2,5
158.36,158.66,3,0,0
165.3,165.42,3,1,6
165.68,165.96,2,2,6
172.44,172.56,2,0,0
172.9,173.1,2,1,7
173.34,173.46,3,1,7
173.72,173.78,2,2,7
173.8,173.88,2,0,0
174.38,174.44,2,0,0
174.46,174.48,2,0,0
178.18,178.28,1,0,0
178.72,179.08,1,0,0
179.36,180.12,3,0,0
180.34,180.48,1,0,0
180.88,181.18,1,1,8
181.42,181.6,3,1,8
181.92,182.12,2,2,8
189.44,189.66,3,1,9
189.94,190.16,2,2,9
190.48,191.18,3,0,0
191.44,191.5,2,0,0
191.92,192.1,3,0,0
194.8,195.62,3,0,0
200.62,201.06,3,1,10
201.42,201.62,1,2,10
217.78,217.84,3,1,11
219.04,219.1,1,2,11
219.32,219.54,1,0,0
219.86,220.52,3,0,0
220.86,221.04,2,0,0
237.74,237.96,3,1,12
238.4,238.62,2,2,12
244.1,244.14,2,0,0
245.16,245.38,3,0,0
245.64,246.1,2,1,13
246.38,246.6,3,1,13
246.94,247.06,1,2,13
254.54,254.62,3,1,14
255.02,255.38,2,2,14
262.42,262.52,1,1,15
262.84,262.92,3,1,15
263.24,263.48,1,2,15
263.5,263.6,1,0,0
263.66,263.76,1,0,0
263.88,263.94,1,0,0
264.3,264.84,3,0,0
265.2,265.32,2,0,0
271.22,271.56,3,1,16
271.86,272.2,2,2,16
279.44,279.76,3,1,17
280.18,280.34,1,2,17
289.18,289.26,1,1,18
289.52,289.82,3,1,18
290.08,290.28,2,2,18
299.66,299.8,1,1,19
300.08,300.3,3,1,19
300.68,301.14,1,2,19
