entryTime,exitTime,location,phase,taskTrial
107.86,107.96,1,0,0
116.7,117.02,3,1,1
117.34,117.38,1,2,1
124.1,124.52,3,0,0
124.7,124.86,3,1,2
125.08,125.36,2,2,2
133.46,133.6,3,1,3
133.9,134.24,2,2,3
138.76,138.96,3,0,0
139.26,139.46,2,0,0
139.82,139.96,3,0,0
139.98,140.06,3,0,0
140.3,140.52,2,0,0
141.42,141.5,3,1,4
141.84,141.96,1,2,4
147.66,147.72,1,0,0
147.76,147.86,1,0,0
148.38,148.6,1,0,0
148.82,149.08,3,0,0
149.2,149.4,3,1,5
149.56,149.7,1,2,5
157.8,158.1,3,1,6
158.36,158.66,2,2,6
158.96,159.16,3,0,0
159.48,159.64,1,0,0
165.72,165.8,3,1,7
166.14,166.28,1,2,7
171.66,171.76,1,0,0
172.6,172.7,1,0,0
172.96,175.02,3,0,0
175.06,175.9,3,1,8
176.86,177.14,2,2,8
177.7,177.72,2,0,0
177.72,177.9,2,0,0
184.78,185.12,1,1,9
185.24,185.38,1,1,9
186.12,186.28,3,1,9
186.54,186.82,2,2,9
189.86,189.98,1,0,0
190.44,190.58,3,0,0
191,191.16,3,0,0
191.44,191.86,1,0,0
192.1,192.8,3,0,0
196.42,196.6,3,1,10
196.98,197.38,2,2,10
204,204.12,1,0,0
204.32,204.54,3,1,11
204.82,205.18,2,2,11
209.64,209.88,1,0,0
210.3,210.66,1,0,0
210.86,211.08,3,0,0
211.5,211.78,1,0,0
212.04,212.14,3,1,12
212.42,212.72,2,2,12
212.74,212.86,2,0,0
218.58,218.78,1,0,0
219.04,219.08,3,0,0
219.44,219.92,1,0,0
220.18,220.24,3,1,13
221.9,222.08,2,2,13
226.98,227.06,3,0,0
227.28,227.48,1,0,0
227.6,227.68,1,0,0
234.32,234.52,1,1,14
234.82,235.1,3,1,14
235.3,235.5,1,2,14
241.14,241.28,3,0,0
241.7,241.84,2,0,0
242.06,242.22,3,0,0
242.72,242.76,3,1,15
242.92,243.32,3,2,15
243.58,243.68,1,2,15
251.42,251.6,1,1,16
251.84,252.04,3,1,16
252.3,252.48,1,2,16
259.02,259.16,1,0,0
259.42,259.54,3,0,0
259.58,259.66,3,1,17
259.88,260.08,1,2,17
266.66,266.9,3,0,0
267.14,267.32,1,1,18
267.62,267.86,3,1,18
268.08,268.24,1,2,18
272.38,272.58,1,0,0
272.88,273.08,3,0,0
273.34,273.6,1,0,0
273.76,273.96,1,0,0
274.22,275.8,3,0,0
276.14,276.22,1,1,19
276.62,277.4,3,1,19
277.76,277.96,2,2,19
284.4,284.76,2,0,0
285.04,285.38,3,1,20
285.6,285.72,2,2,20
296.16,296.32,3,1,21
296.94,296.96,1,2,21
301.02,301.6,3,0,0
301.82,301.98,1,0,0
302.4,302.58,3,0,0
303.2,303.62,3,0,0
303.98,304.1,2,0,0
304.82,305.2,3,1,22
305.54,305.58,1,2,22
305.6,305.7,1,0,0
306.52,306.56,2,0,0
309.48,309.54,1,0,0
309.94,311.12,3,0,0
312.12,313.32,3,0,0
313.5,313.72,3,1,23
313.98,314.14,2,2,23
319.62,319.84,3,0,0
319.98,320.5,3,0,0
320.78,321.06,2,0,0
321.34,321.44,3,1,24
321.8,322,2,2,24
330.74,330.84,3,1,25
331.18,331.24,1,2,25
339.26,339.62,3,1,26
339.9,339.96,1,2,26
340.18,340.24,1,0,0
340.66,340.88,3,0,0
342.56,342.96,3,0,0
343.22,343.5,2,0,0
352.78,353.02,3,1,27
353.34,353.52,2,2,27
359.58,360.28,3,0,0
361.38,361.52,3,1,28
361.84,362,2,2,28
373.24,373.36,3,1,29
373.88,373.94,1,2,29
378.02,378.14,3,0,0
378.5,378.54,1,0,0
378.88,379.64,3,0,0
379.98,380.12,2,0,0
383.44,383.54,3,1,30
383.88,384.1,2,2,30
388.08,388.18,3,0,0
388.96,389.44,3,0,0
389.66,390.44,3,0,0
390.86,390.94,1,0,0
391.32,391.42,3,1,31
391.9,392.02,1,2,31
396.7,396.88,3,0,0
397.38,398.44,3,0,0
398.74,398.92,2,0,0
399.28,399.44,3,1,32
399.72,399.86,1,2,32
399.96,400.04,1,0,0
400.54,400.66,3,0,0
400.92,401.02,2,0,0
405.44,405.8,3,0,0
406.04,406.06,1,0,0
406.08,406.16,1,0,0
406.6,407.34,3,0,0
408.1,408.5,3,1,33
408.76,409.12,1,2,33
416.88,416.96,2,1,34
417.32,417.38,3,1,34
417.94,418.12,2,2,34
421.78,422.66,3,0,0
423.12,423.48,2,0,0
423.92,424.5,3,0,0
424.76,424.94,2,0,0
426.82,426.98,3,1,35
427.4,427.58,2,2,35
432.28,432.66,3,0,0
433.62,434.1,3,0,0
434.34,434.52,2,0,0
435.88,436.16,3,1,36
436.4,436.7,1,2,36
442.18,442.22,3,0,0
442.24,442.34,3,0,0
442.6,442.76,2,0,0
443.14,443.26,3,0,0
443.64,443.92,3,1,37
444.22,444.8,1,2,37
445.08,445.16,3,0,0
448.58,449.68,3,0,0
450,450.06,1,0,0
451.52,451.98,3,1,38
452.2,452.6,1,2,38
452.94,453.18,3,0,0
453.82,453.96,2,0,0
457.18,457.36,2,0,0
458,458.54,2,0,0
459.2,459.64,2,0,0
459.86,460.72,3,1,39
460.94,461.22,2,2,39
464.98,465.04,3,0,0
465.18,465.5,3,0,0
465.74,465.92,3,0,0
466.22,466.5,2,0,0
466.88,467.7,3,0,0
467.94,468.1,2,0,0
470.26,470.36,3,1,40
470.62,470.88,2,2,40
475.48,475.62,3,0,0
476.16,476.32,3,0,0
476.56,476.6,2,0,0
476.64,476.7,2,0,0
478.02,478.34,3,1,41
478.58,478.84,2,2,41
483.16,483.4,3,0,0
485.04,485.94,3,0,0
486.06,486.28,3,1,42
486.54,486.86,2,2,42
491.6,491.72,3,0,0
492.08,492.38,2,0,0
492.4,492.52,2,0,0
493.02,493.58,3,0,0
493.86,493.96,2,1,43
494.2,494.38,3,1,43
494.6,494.78,2,2,43
500.32,500.48,3,0,0
500.76,500.78,1,0,0
500.82,500.9,1,0,0
501.52,502.9,3,0,0
503.02,503.16,3,1,44
503.54,503.88,2,2,44
504.28,504.4,2,0,0
504.86,505.08,3,0,0
505.52,505.56,3,0,0
508.66,509.18,3,0,0
509.42,509.96,1,0,0
510,510.1,1,0,0
510.52,511.34,3,0,0
511.62,512.02,3,1,45
512.28,512.4,1,2,45
516.06,516.18,3,0,0
516.2,516.38,3,0,0
517.1,517.34,3,0,0
517.64,517.78,3,0,0
518.12,518.22,3,0,0
518.56,518.82,2,0,0
521.28,521.64,2,1,46
521.84,521.96,3,1,46
522.26,522.58,1,2,46
522.96,523.12,3,0,0
528.86,529.06,1,0,0
529.42,529.72,3,1,47
529.94,530.12,1,2,47
534.18,534.34,3,0,0
534.5,534.66,3,0,0
535.02,535.08,2,0,0
535.48,536.52,3,0,0
536.8,536.98,2,0,0
537.58,537.72,3,1,48
537.94,538.1,2,2,48
542.6,542.76,1,0,0
543.2,543.64,3,0,0
543.9,543.96,1,0,0
544.64,544.78,3,0,0
545.64,545.78,3,1,49
546.06,546.28,2,2,49
550.24,550.52,3,0,0
550.56,551,3,0,0
551.28,551.38,3,0,0
551.6,551.8,3,0,0
551.86,552,3,0,0
553.16,553.98,3,0,0
554.26,554.38,3,1,50
554.62,555.22,2,2,50
555.44,555.68,3,0,0
561,561.1,2,0,0
561.62,562.5,3,0,0
562.62,563.14,3,1,51
563.5,563.6,1,2,51
568.26,568.42,1,0,0
568.72,568.84,3,0,0
569.06,569.5,1,0,0
569.76,570.06,3,0,0
570.26,570.44,1,0,0
570.78,570.94,3,1,52
571.18,571.4,2,2,52
578.9,579.06,3,1,53
579.44,579.8,2,2,53
584.46,584.6,3,0,0
584.66,586.38,3,0,0
587.36,587.4,1,1,54
587.7,587.84,3,1,54
588.16,588.24,1,2,54
592.5,593.04,3,0,0
593.78,593.98,1,0,0
594.54,594.98,3,0,0
595.4,595.7,3,1,55
595.92,596.04,1,2,55
600.14,600.2,1,0,0
600.46,600.62,3,0,0
600.9,601.28,1,0,0
601.56,602.24,3,0,0
602.46,602.52,1,0,0
603.54,603.66,3,1,56
603.96,604.16,2,2,56
604.9,604.92,2,0,0
604.96,605.02,2,0,0
608.02,608.78,3,0,0
609.1,609.4,2,0,0
612.06,612.12,3,1,57
612.76,613.14,2,2,57
613.68,613.82,3,0,0
618.6,618.8,3,0,0
619.14,619.32,1,0,0
619.88,620.42,3,1,58
620.68,621,2,2,58
623.7,624.28,3,0,0
624.5,624.54,1,0,0
624.54,624.6,1,0,0
628.42,628.7,3,1,59
628.98,629.38,2,2,59
629.64,631.18,3,0,0
631.5,631.92,2,0,0
632.16,632.34,3,0,0
632.72,632.84,1,0,0
637.7,638.24,3,1,60
638.54,638.66,1,2,60
644.8,644.92,3,0,0
645.2,645.24,2,0,0
645.72,646.04,3,1,61
646.36,646.5,1,2,61
652.2,652.5,1,0,0
652.72,652.96,3,0,0
653.22,653.56,1,0,0
653.92,654.12,3,1,62
654.36,654.52,1,2,62
660.74,660.88,3,0,0
661.22,661.56,1,0,0
661.8,661.94,3,1,63
662.18,662.24,1,2,63
662.26,662.3,1,0,0
666.48,667,3,0,0
667.26,667.74,1,0,0
668,668.18,3,0,0
669.02,669.86,3,0,0
670.46,670.62,3,1,64
670.9,671.06,1,2,64
675.86,676.04,3,0,0
676.48,677.16,3,0,0
677.92,678.1,3,0,0
678.48,678.8,3,1,65
679.08,679.26,2,2,65
685.4,685.6,1,0,0
685.94,686.14,3,0,0
687.02,687.3,3,1,66
687.56,687.62,1,2,66
692.42,692.5,3,0,0
692.6,693.18,3,0,0
695.58,696.26,3,1,67
696.62,696.8,1,2,67
697.1,697.7,3,0,0
698.02,698.26,2,0,0
702.2,702.28,1,0,0
703.66,703.86,1,0,0
704.7,705.08,3,1,68
705.4,705.56,2,2,68
709.74,709.9,3,0,0
711.32,712.18,3,0,0
712.88,713.18,3,1,69
713.52,713.56,1,2,69
719.36,719.8,2,0,0
720.04,721.06,3,0,0
723.6,723.9,3,1,70
724.16,724.44,2,2,70
728.02,728.08,1,0,0
728.5,728.62,3,0,0
729.78,730.98,3,0,0
731.26,731.36,1,0,0
731.82,731.96,3,1,71
732.32,732.48,2,2,71
736.4,736.46,3,0,0
736.78,737.56,3,0,0
738.16,738.3,2,0,0
738.68,738.96,3,0,0
739.6,739.74,3,1,72
739.98,740.1,1,2,72
744,744.14,3,0,0
744.86,745.02,3,0,0
745.5,745.54,1,0,0
746.56,746.72,3,0,0
746.98,747.04,1,0,0
747.5,747.66,3,1,73
747.92,747.98,1,2,73
748.06,748.5,1,0,0
748.84,749.04,3,0,0
749.4,749.7,2,0,0
756.38,756.44,1,1,74
757.06,757.66,3,1,74
757.94,758.02,1,2,74
758.74,759.3,3,0,0
759.68,759.8,2,0,0
770.52,770.74,3,1,75
771.04,771.1,1,2,75
771.98,772.62,3,0,0
776.02,776.14,2,0,0
776.58,776.64,3,0,0
777.04,777.58,2,0,0
777.9,778,3,0,0
779.7,779.92,3,1,76
780.16,780.34,2,2,76
784.54,785.74,3,0,0
786.2,786.4,3,0,0
786.8,787.08,2,0,0
787.12,787.24,2,0,0
787.34,787.44,2,1,77
787.84,788.18,3,1,77
788.44,788.62,2,2,77
793.92,793.98,3,0,0
794.62,794.78,3,0,0
795.06,795.22,2,0,0
795.9,796.04,3,1,78
796.42,796.92,1,2,78
799.74,800.62,1,0,0
800.94,801.26,3,0,0
801.62,801.72,1,0,0
802.66,803.56,3,0,0
804.24,804.46,3,1,79
804.74,804.9,2,2,79
809.1,809.46,3,0,0
810.3,810.5,3,0,0
811.18,811.32,3,0,0
811.64,811.9,2,0,0
812.86,813.16,3,1,80
813.42,813.58,2,2,80
820.26,820.3,3,0,0
820.96,821.22,3,1,81
821.52,821.72,2,2,81
827.2,827.44,3,0,0
828.3,829.42,3,0,0
829.74,829.88,3,1,82
830.18,830.42,2,2,82
835.68,835.94,3,0,0
836.26,836.42,2,0,0
836.44,836.54,2,0,0
838.26,838.36,3,1,83
838.7,NaN,2,2,83
