cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
114.42,116.7,117.34,0.640000000000001,L2,1,0,1,0,0,1
124.46,124.7,125.08,0.379999999999995,L2,2,1,1,0,1,1
132.2,133.46,133.9,0.439999999999998,L2,3,1,1,0,1,1
141.02,141.42,141.84,0.420000000000016,L2,4,0,1,0,0,1
148.96,149.2,149.56,0.360000000000014,L2,5,0,1,0,0,1
156.68,157.8,158.36,0.560000000000002,R2,1,1,0,0,1,1
165.46,165.72,166.14,0.419999999999987,R2,1,1,1,0,0,0
173.26,175.06,176.86,1.80000000000001,R2,2,1,0,2,1,1
183.96,186.12,186.54,0.419999999999987,R2,1,1,0,2,1,1
193.64,196.42,196.98,0.560000000000002,R2,1,1,0,2,1,1
204.08,204.32,204.82,0.5,R2,1,1,0,2,1,1
211.92,212.04,212.42,0.379999999999995,R2,1,1,0,2,1,1
219.52,220.18,221.9,1.72,R2,1,1,0,2,1,1
229,234.82,235.3,0.480000000000018,R2,1,1,1,0,0,0
242.42,242.72,243.58,0.860000000000014,R2,2,1,1,0,0,0
250.7,251.84,252.3,0.460000000000008,R2,3,0,1,0,0,1
259.42,259.58,259.88,0.300000000000011,R2,4,0,1,0,0,1
267,267.62,268.08,0.45999999999998,R2,5,1,1,0,0,0
275.2,276.62,277.76,1.13999999999999,L3,1,1,1,0,1,1
284.88,285.04,285.6,0.560000000000002,L3,2,1,1,0,1,1
292.72,296.16,296.94,0.779999999999973,L3,3,0,1,0,0,1
304.06,304.82,305.54,0.720000000000027,L3,4,1,0,2,0,0
312.64,313.5,313.98,0.480000000000018,L3,1,1,1,0,1,1
321.1,321.34,321.8,0.460000000000036,L3,2,1,1,0,1,1
328.92,330.74,331.18,0.439999999999998,L3,3,0,1,0,0,1
338.3,339.26,339.9,0.639999999999986,L3,4,1,0,2,0,0
347,352.78,353.34,0.560000000000002,L3,1,1,1,0,1,1
360.46,361.38,361.84,0.45999999999998,L3,2,1,1,0,1,1
368.96,373.24,373.88,0.639999999999986,L3,3,0,1,0,0,1
381,383.44,383.88,0.439999999999998,L3,4,1,1,0,1,1
391,391.32,391.9,0.579999999999984,L3,5,0,1,0,0,1
399.02,399.28,399.72,0.440000000000055,F2,1,0,0,0,0,1
406.82,408.1,408.76,0.659999999999968,F2,1,0,0,1,0,1
415.86,417.32,417.94,0.620000000000005,F2,1,0,1,0,1,0
425.06,426.82,427.4,0.579999999999984,F2,2,1,1,0,1,1
434.52,435.88,436.4,0.519999999999982,F2,3,0,0,2,0,1
443.5,443.64,444.22,0.580000000000041,F2,1,0,0,2,0,1
451.32,451.52,452.2,0.680000000000007,F2,1,0,0,2,0,1
459.3,459.86,460.94,1.07999999999998,F2,1,0,1,0,1,0
468.06,470.26,470.62,0.360000000000014,F2,2,1,1,0,1,1
477.74,478.02,478.58,0.560000000000002,F2,3,0,1,0,1,0
485.7,486.06,486.54,0.480000000000018,F2,4,1,1,0,1,1
493.66,494.2,494.6,0.400000000000034,F2,5,1,1,0,1,1
501.72,503.02,503.54,0.520000000000039,L4,1,0,0,0,1,0
510.64,511.62,512.28,0.659999999999968,L4,1,0,1,0,0,1
519.4,521.84,522.26,0.419999999999959,L4,2,1,0,2,0,0
529.36,529.42,529.94,0.520000000000095,L4,1,0,1,0,0,1
537.06,537.58,537.94,0.360000000000014,L4,2,1,1,0,1,1
545.06,545.64,546.06,0.419999999999959,L4,3,1,1,0,1,1
553.18,554.26,554.62,0.360000000000014,L4,4,0,0,2,1,0
561.72,562.62,563.5,0.879999999999995,L4,1,0,1,0,0,1
570.62,570.78,571.18,0.399999999999977,L4,2,1,1,0,1,1
578.3,578.9,579.44,0.540000000000077,L4,3,1,1,0,1,1
586.56,587.7,588.16,0.459999999999923,L4,4,0,1,0,0,1
595.28,595.4,595.92,0.519999999999982,L4,5,0,1,0,0,1
603.04,603.54,603.96,0.420000000000073,R1,1,1,0,0,1,1
611.06,612.06,612.76,0.700000000000045,R1,1,1,0,1,1,1
619.86,619.88,620.68,0.799999999999955,R1,1,1,0,1,1,1
627.78,628.42,628.98,0.560000000000059,R1,1,1,0,1,1,1
636.08,637.7,638.54,0.839999999999918,R1,1,1,1,0,0,0
645.66,645.72,646.36,0.639999999999986,R1,2,0,1,0,0,1
653.48,653.92,654.36,0.440000000000055,R1,3,1,1,0,0,0
661.48,661.8,662.18,0.379999999999995,R1,4,0,1,0,0,1
669.3,670.46,670.9,0.439999999999941,R1,5,0,1,0,0,1
678.02,678.48,679.08,0.600000000000023,L1,1,1,1,0,1,1
686.2,687.02,687.56,0.539999999999964,L1,2,0,1,0,0,1
694.68,695.58,696.62,1.03999999999996,L1,3,1,0,2,0,0
703.72,704.7,705.4,0.699999999999932,L1,1,1,1,0,1,1
712.52,712.88,713.52,0.639999999999986,L1,2,0,1,0,0,1
720.64,723.6,724.16,0.559999999999945,L1,3,1,1,0,1,1
731.28,731.82,732.32,0.5,L1,4,1,1,0,1,1
739.44,739.6,739.98,0.379999999999995,L1,5,0,1,0,0,1
747.1,747.5,747.92,0.419999999999959,F1,1,0,0,0,0,1
755.02,757.06,757.94,0.880000000000109,F1,1,0,0,1,0,1
765.04,770.52,771.04,0.519999999999982,F1,1,0,0,1,0,1
778.14,779.7,780.16,0.459999999999923,F1,1,0,1,0,1,0
