entryTime,exitTime,location,phase,taskTrial
89.66,89.805,1,0,0
90.015,90.115,3,0,0
90.39,90.46,2,0,0
91.445,91.495,3,0,0
91.755,91.99,3,1,1
92.225,92.575,1,2,1
94.45,94.545,3,0,0
94.76,94.94,2,0,0
100.065,100.37,3,1,2
100.56,100.98,1,2,2
108.41,108.83,3,1,3
110.32,110.455,1,2,3
114.465,114.735,2,0,0
117.86,118.075,3,1,4
118.285,118.645,1,2,4
118.845,119.15,3,0,0
119.365,119.58,2,0,0
131.175,131.35,3,1,5
131.585,131.68,1,2,5
137.445,137.52,1,0,0
139.905,140.18,3,1,6
140.435,140.585,2,2,6
147.41,147.655,3,0,0
148.08,148.25,3,1,7
148.445,148.55,2,2,7
153.35,153.41,2,0,0
154.115,154.26,2,0,0
154.725,154.94,3,0,0
155.16,155.34,2,0,0
156.54,156.735,3,1,8
157,157.155,1,2,8
164.72,164.855,3,1,9
165.075,165.375,2,2,9
171.35,171.41,2,0,0
172.195,172.35,2,0,0
172.81,173.04,3,1,10
173.235,173.415,2,2,10
180.32,180.465,1,0,0
180.785,180.945,3,1,11
181.185,181.345,2,2,11
187.64,187.755,2,0,0
188.035,188.23,3,0,0
188.43,188.51,2,1,12
188.77,188.975,3,1,12
189.165,189.42,2,2,12
196.615,196.735,3,1,13
197.08,197.215,2,2,13
203.18,203.25,1,0,0
203.585,203.815,3,0,0
204.005,204.165,2,0,0
204.315,204.495,2,1,14
204.73,204.835,3,1,14
205.08,205.145,1,2,14
209.095,209.375,1,0,0
209.725,209.88,3,0,0
210.085,210.25,2,0,0
212.795,213.075,3,1,15
213.375,213.47,2,2,15
217.44,217.56,3,0,0
218.525,218.735,3,0,0
220.6,220.755,1,1,16
220.985,221.105,3,1,16
221.31,221.55,2,2,16
227.24,227.425,1,0,0
229.19,229.24,3,1,17
229.76,229.995,1,2,17
230,230.075,1,0,0
234.62,234.73,1,0,0
234.945,235.045,3,0,0
235.26,235.43,2,0,0
235.77,235.82,2,0,0
239.085,239.415,3,1,18
239.695,240.085,1,2,18
246.81,246.98,2,0,0
247.29,247.46,3,1,19
247.65,247.945,2,2,19
251.875,252.02,2,0,0
252.515,253.07,3,0,0
253.26,253.43,2,0,0
254.495,254.565,3,0,0
254.81,254.975,1,1,20
255.245,255.42,3,1,20
255.65,255.855,2,2,20
263.56,263.74,1,1,21
263.955,264.135,3,1,21
264.37,264.61,1,2,21
272.105,272.185,3,1,22
272.43,272.5,1,2,22
277.47,277.62,2,0,0
279.67,279.84,1,1,23
280.075,280.315,3,1,23
280.52,280.71,1,2,23
288.505,288.615,3,1,24
288.865,288.935,1,2,24
294.78,294.855,3,0,0
295.095,295.255,1,0,0
296.275,296.52,3,1,25
296.72,297.12,2,2,25
297.56,297.765,1,0,0
304.685,304.79,3,1,26
305.14,305.235,1,2,26
313.61,313.795,3,1,27
314.49,314.68,1,2,27
320.21,320.345,2,0,0
322.055,322.31,1,1,28
323.045,323.11,3,1,28
323.345,323.565,1,2,28
330.52,330.63,1,1,29
331.05,331.255,3,1,29
331.46,331.655,1,2,29
339.325,339.575,3,1,30
339.825,339.905,1,2,30
345.17,345.275,1,0,0
345.535,345.63,3,0,0
345.835,346.03,2,0,0
347.6,348.045,1,1,31
348.235,348.665,3,1,31
348.965,349.06,2,2,31
358.715,358.985,3,1,32
359.255,359.73,1,2,32
370.895,371.16,3,1,33
371.385,371.71,2,2,33
376.215,376.43,1,0,0
376.625,376.955,3,0,0
377.17,377.34,2,0,0
377.605,377.81,2,0,0
377.975,378,2,0,0
378.025,378.12,2,0,0
378.625,378.87,3,1,34
379.075,379.3,2,2,34
383.4,383.51,1,0,0
384.06,384.245,3,0,0
384.47,384.52,2,0,0
385.805,386.02,1,0,0
386.24,386.505,3,1,35
386.7,386.875,1,2,35
392.625,392.71,2,0,0
392.725,392.79,2,0,0
394.56,394.74,3,1,36
394.955,395.405,1,2,36
402.13,402.335,3,1,37
402.525,402.925,1,2,37
409.055,409.1,2,0,0
409.31,409.435,2,0,0
410.12,410.305,3,1,38
410.555,410.6,1,2,38
410.63,410.715,1,0,0
410.87,411.17,1,0,0
415,415.2,2,0,0
415.28,415.595,2,0,0
417.19,417.345,2,0,0
418.33,418.66,3,1,39
418.905,419.165,1,2,39
419.8,419.895,2,0,0
428.75,428.93,1,1,40
429.12,429.33,3,1,40
429.52,429.85,1,2,40
439.985,440.02,1,1,41
440.295,440.45,3,1,41
440.875,441.215,1,2,41
445.02,445.23,1,0,0
445.43,445.71,3,0,0
445.895,446.11,2,0,0
446.285,446.365,2,0,0
446.735,446.955,3,0,0
447.145,447.55,2,0,0
448.94,449.015,3,1,42
449.31,449.905,1,2,42
457.165,457.28,3,1,43
457.48,457.73,2,2,43
465.67,465.965,3,1,44
466.225,466.355,2,2,44
470.425,470.47,2,0,0
470.72,470.87,3,0,0
471.11,471.295,2,0,0
473.755,474.095,3,1,45
474.275,474.445,2,2,45
479.295,479.325,1,0,0
479.605,479.865,3,0,0
480.07,480.205,2,0,0
482.825,482.945,3,1,46
483.255,483.5,2,2,46
489.385,489.465,2,0,0
492.025,492.085,3,1,47
492.325,492.495,2,2,47
497.115,497.21,3,0,0
497.445,497.495,2,0,0
498.68,498.875,3,0,0
499.085,499.355,2,0,0
499.865,500.145,3,1,48
500.4,500.69,1,2,48
508.04,508.275,3,1,49
509.175,509.245,2,2,49
517.15,517.255,2,1,50
517.645,517.71,2,1,50
517.98,518.385,3,1,50
518.58,518.71,2,2,50
522.52,522.73,2,0,0
525.67,526.82,3,0,0
526.965,527.13,3,1,51
527.355,527.585,1,2,51
532.055,532.085,2,0,0
532.705,532.795,2,0,0
534.085,534.215,1,0,0
534.945,535.27,3,1,52
535.485,535.565,1,2,52
540.755,540.84,1,0,0
541.37,541.635,2,0,0
544.135,544.325,3,1,53
544.52,544.905,2,2,53
548.795,549.03,3,0,0
549.215,549.395,2,0,0
552.21,552.36,3,1,54
552.475,552.86,3,2,54
553.15,553.235,2,2,54
555.4,555.55,1,0,0
561.15,561.38,1,1,55
561.56,561.905,3,1,55
562.13,562.315,2,2,55
564.8,564.935,1,0,0
565.12,565.515,3,0,0
565.695,566.005,2,0,0
566.29,566.47,3,0,0
566.695,566.91,2,0,0
567.715,567.85,2,0,0
570.005,570.3,3,1,56
579.175,579.345,1,0,0
579.535,579.8,3,0,0
579.99,580.265,2,0,0
580.515,580.8,3,1,57
581.27,581.475,2,2,57
583.085,583.18,1,0,0
588.745,588.995,3,1,58
589.18,589.66,2,2,58
591.325,591.6,1,0,0
595.11,595.22,1,0,0
595.44,595.74,3,0,0
595.93,596.085,2,0,0
597.85,598.055,3,1,59
598.29,598.54,1,2,59
603.875,604.02,1,0,0
604.4,604.62,3,0,0
604.83,604.885,2,0,0
604.905,604.95,2,0,0
607.34,607.63,3,1,60
607.83,608.04,2,2,60
608.83,609.035,1,0,0
614.24,614.275,2,0,0
615.91,616.02,3,1,61
616.275,616.41,1,2,61
623.185,623.27,1,0,0
623.58,623.75,3,1,62
623.945,624.11,1,2,62
629.365,629.62,1,0,0
629.79,629.965,3,0,0
630.175,630.435,1,0,0
631.465,631.585,3,1,63
631.775,632.015,1,2,63
637.975,638.48,3,0,0
638.66,638.765,2,0,0
639.745,639.96,1,1,64
640.18,640.675,3,1,64
640.92,641.08,2,2,64
643.26,643.375,1,0,0
644.965,645.33,3,0,0
645.615,645.94,2,0,0
648.515,648.765,3,1,65
648.975,649.43,2,2,65
655.07,655.135,3,0,0
656.46,656.715,3,1,66
656.935,657.275,2,2,66
660.025,660.14,2,0,0
662.015,662.15,1,0,0
662.445,662.76,1,0,0
662.96,663.965,3,0,0
665.065,665.18,3,1,67
665.405,665.705,1,2,67
671.085,671.26,1,0,0
671.44,671.61,3,0,0
671.95,672.105,1,0,0
673.185,673.7,1,1,68
673.875,674.11,3,1,68
674.365,674.49,2,2,68
676.865,676.99,1,0,0
677.485,677.61,2,0,0
678.42,678.55,2,0,0
678.82,679.155,3,0,0
679.41,679.63,1,0,0
679.765,680.145,1,0,0
680.37,680.615,3,0,0
684.05,684.175,3,1,69
684.405,684.495,1,2,69
689.475,689.645,1,0,0
689.885,690.035,3,0,0
690.315,690.385,2,0,0
693.32,693.615,3,1,70
693.815,694.63,2,2,70
697.93,698.02,1,0,0
698.08,698.19,1,0,0
698.27,698.545,1,0,0
