cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
108.935,110.045,110.42,0.375,F2,1,0,0,0,0,1
117.525,118.715,119.15,0.435000000000002,F2,1,0,0,1,0,1
126.255,126.815,127.205,0.390000000000001,F2,1,0,0,1,0,1
134.31,134.835,135.27,0.435000000000002,F2,1,0,0,1,0,1
142.375,143.2,143.74,0.54000000000002,F2,1,0,0,1,0,1
150.845,151.925,152.54,0.614999999999981,F2,1,0,0,1,0,1
159.645,161.12,161.595,0.474999999999994,F2,1,0,1,0,1,0
168.72,170.03,170.865,0.835000000000008,F2,2,1,1,0,1,1
177.99,178.46,179.32,0.859999999999985,F2,3,0,0,2,0,1
186.425,187.92,189.615,1.69500000000002,F2,1,0,0,2,0,1
196.72,197.455,197.86,0.405000000000001,F2,1,0,1,0,1,0
204.985,206.105,206.535,0.430000000000007,F2,2,1,1,0,1,1
213.66,214.225,214.76,0.534999999999997,F2,3,0,1,0,1,0
221.885,221.96,222.55,0.590000000000003,F2,4,1,1,0,1,1
229.675,230.475,231.105,0.629999999999995,F2,5,1,1,0,1,1
238.23,240.175,240.72,0.544999999999987,L4,1,0,0,0,1,0
247.825,248.365,248.74,0.375,L4,1,0,1,0,0,1
255.865,258.575,259.115,0.54000000000002,L4,2,1,1,0,1,1
266.24,276.3,279.09,2.78999999999996,L4,3,1,0,2,0,0
286.195,286.915,287.505,0.589999999999975,L4,1,0,1,0,0,1
294.63,295.215,295.635,0.420000000000016,L4,2,1,1,0,1,1
302.76,305.135,305.59,0.454999999999984,L4,3,1,1,0,1,1
312.715,313.87,314.49,0.620000000000005,L4,4,0,0,2,1,0
321.595,325.28,326.44,1.16000000000003,L4,1,0,1,0,0,1
333.565,333.825,334.375,0.550000000000011,L4,2,1,1,0,1,1
341.5,341.705,342.325,0.620000000000005,L4,3,1,1,0,1,1
349.45,350.865,351.35,0.485000000000014,L4,4,0,1,0,0,1
358.475,359.06,359.7,0.639999999999986,L4,5,0,0,3,1,0
366.805,369.485,369.97,0.485000000000014,L4,1,0,1,0,0,1
377.095,378.525,379.345,0.82000000000005,L4,2,1,0,3,0,0
386.45,389.035,389.48,0.444999999999993,L4,1,0,1,0,0,1
396.605,397.175,397.68,0.504999999999995,L4,2,1,1,0,1,1
404.805,405.86,406.43,0.569999999999993,L4,3,1,1,0,1,1
413.555,415.515,416.14,0.625,L4,4,0,1,0,0,1
423.265,424.09,424.49,0.400000000000034,L4,5,0,0,3,1,0
431.595,434.44,434.74,0.300000000000011,L4,1,0,1,0,0,1
441.865,442.46,442.87,0.410000000000025,L4,2,1,1,0,1,1
449.995,451.315,454.32,3.005,L4,3,1,0,3,NaN,NaN
461.325,462.565,465.57,3.005,L4,1,0,0,3,NaN,NaN
472.575,476.97,479.39,2.41999999999996,L4,1,0,1,0,0,1
486.515,488.335,489.345,1.01000000000005,L4,2,1,1,0,1,1
496.47,497.685,498.375,0.689999999999998,L4,3,1,1,0,1,1
505.5,507.655,509.03,1.375,L4,4,0,0,3,1,0
516.135,519.255,519.825,0.57000000000005,L4,1,0,1,0,0,1
526.95,528.12,528.85,0.730000000000018,L4,2,1,0,3,0,0
535.955,536.625,537.19,0.565000000000055,L4,1,0,1,0,0,1
544.315,545.255,545.825,0.57000000000005,L4,2,1,1,0,1,1
552.95,553.285,553.965,0.680000000000064,L4,3,1,1,0,1,1
561.09,561.835,562.42,0.584999999999923,L4,4,0,1,0,0,1
569.545,570.505,571.06,0.55499999999995,L4,5,0,1,0,0,1
578.185,580.05,582.945,2.8950000000001,R1,1,1,0,0,1,1
590.05,590.33,591.95,1.62,R1,1,1,0,1,1,1
599.055,599.715,600.205,0.490000000000009,R1,1,1,0,1,1,1
607.31,608.82,609.395,0.574999999999932,R1,1,1,1,0,0,0
616.52,617.285,617.795,0.509999999999991,R1,2,0,0,2,1,0
624.9,625.54,626.005,0.465000000000032,R1,1,1,0,2,1,1
633.11,634.325,634.755,0.42999999999995,R1,1,1,0,2,1,1
641.86,642.26,642.625,0.365000000000009,R1,1,1,0,2,1,1
649.73,650.44,651.01,0.569999999999936,R1,1,1,0,2,1,1
658.115,662.275,663.03,0.754999999999995,R1,1,1,1,0,0,0
670.155,670.915,671.455,0.540000000000077,R1,2,0,1,0,0,1
678.58,679.19,679.9,0.709999999999923,R1,3,1,1,0,0,0
687.025,687.675,690.68,3.005,R1,4,0,0,2,NaN,NaN
697.685,698.945,701.95,3.005,R1,1,1,0,2,NaN,NaN
708.955,709.365,709.885,0.519999999999982,R1,1,1,0,2,1,1
716.99,717.825,718.265,0.439999999999941,R1,1,1,1,0,0,0
725.39,725.955,727.05,1.09499999999991,R1,2,0,1,0,0,1
734.175,734.705,735.125,0.419999999999959,R1,3,1,1,0,0,0
742.25,742.28,742.675,0.394999999999982,R1,4,0,1,0,0,1
749.8,750.575,750.94,0.365000000000009,R1,5,0,1,0,0,1
758.065,758.815,759.36,0.544999999999959,L1,1,1,1,0,1,1
766.485,767.375,767.875,0.5,L1,2,0,1,0,0,1
775,775.75,777.295,1.54499999999996,L1,3,1,1,0,1,1
784.42,785.155,785.605,0.450000000000045,L1,4,1,1,0,1,1
792.73,794.235,795.08,0.845000000000027,L1,5,0,0,2,1,0
802.105,802.595,803.11,0.514999999999986,L1,1,1,1,0,1,1
810.235,810.91,811.31,0.399999999999977,L1,2,0,0,2,1,0
818.415,818.91,819.41,0.5,L1,1,1,1,0,1,1
826.535,830.03,830.51,0.480000000000018,L1,2,0,1,0,0,1
837.635,838.455,839.22,0.764999999999986,L1,3,1,0,2,0,0
846.325,846.905,848.085,1.18000000000006,L1,1,1,1,0,1,1
855.21,856.03,859.035,3.005,L1,2,0,0,2,NaN,NaN
866.04,867.795,870.8,3.005,L1,1,1,0,2,NaN,NaN
877.805,881.8,882.86,1.06000000000006,L1,1,1,0,2,0,0
889.965,891.315,891.805,0.489999999999895,L1,1,1,0,2,0,0
898.91,899.8,900.345,0.545000000000073,L1,1,1,1,0,1,1
907.47,908.775,909.115,0.340000000000032,L1,2,0,1,0,0,1
916.24,917.18,917.74,0.560000000000059,L1,3,1,1,0,1,1
924.865,925.505,926.02,0.514999999999986,L1,4,1,1,0,1,1
933.145,934.44,935.045,0.604999999999905,L1,5,0,1,0,0,1
942.17,942.8,943.405,0.605000000000018,F1,1,0,0,0,0,1
950.51,951.515,951.975,0.460000000000036,F1,1,0,0,1,0,1
959.08,961.035,961.59,0.555000000000064,F1,1,0,0,1,0,1
968.695,969.995,973,3.005,F1,1,0,0,1,NaN,NaN
980.005,980.285,980.765,0.480000000000018,F1,1,0,0,1,0,1
987.87,989.865,990.35,0.485000000000014,F1,1,0,0,1,0,1
997.455,1003.825,1006.175,2.34999999999991,F1,1,0,0,1,0,1
1013.28,1014.47,1014.965,0.495000000000005,F1,1,0,0,1,0,1
1022.07,1024.62,1025.3,0.680000000000064,F1,1,0,1,0,1,0
1032.425,1034.095,1034.625,0.529999999999973,F1,2,1,1,0,1,1
1041.75,1042.965,1043.38,0.415000000000191,F1,3,0,1,0,1,0
1050.505,1052.61,1053.12,0.509999999999991,F1,4,1,1,0,1,1
1060.245,1060.69,1061.08,0.389999999999873,F1,5,0,0,2,0,1
1068.185,1068.71,1069.16,0.450000000000045,F1,1,0,0,2,0,1
1076.265,1077.115,1077.61,0.494999999999891,F1,1,0,0,2,0,1
1084.715,1085.22,1085.735,0.514999999999873,F1,1,0,0,2,0,1
1092.84,1093.565,1094.165,0.599999999999909,F1,1,0,1,0,1,0
1101.29,1101.855,1102.21,0.355000000000018,F1,2,1,1,0,1,1
1109.335,1110.155,1110.71,0.555000000000064,F1,3,0,1,0,1,0
