entryTime,exitTime,location,phase,taskTrial
104.56,105.1,3,1,1
105.42,105.7,2,2,1
116.24,117.14,3,1,2
117.4,117.66,1,2,2
124.02,124.58,3,0,0
125.74,126.2,3,1,3
126.66,126.96,1,2,3
127,127.04,1,0,0
127.46,128.7,3,0,0
135.88,136.28,3,1,4
136.52,136.74,1,2,4
143.82,144.7,3,1,5
145.08,145.56,1,2,5
146.04,146.22,3,0,0
147.02,147.38,2,0,0
148.52,148.66,2,0,0
154.84,155.18,3,1,6
155.32,155.52,3,2,6
155.74,155.98,2,2,6
156.12,156.84,2,0,0
165.88,166.48,3,1,7
166.7,166.98,1,2,7
179.72,180.04,1,1,8
180.3,180.98,3,1,8
181.44,181.64,2,2,8
189.2,190.06,3,1,9
190.36,190.66,1,2,9
200.68,202,3,1,10
202.24,202.54,1,2,10
213.86,214.72,3,1,11
214.94,215.12,1,2,11
216.06,216.16,3,0,0
216.2,216.36,3,0,0
216.9,217.1,2,0,0
223.5,223.74,3,1,12
224.06,224.3,1,2,12
232.8,232.9,3,1,13
233.32,233.42,3,2,13
233.7,233.92,2,2,13
240.84,241.96,3,1,14
242.24,242.44,2,2,14
251.08,251.28,3,1,15
251.54,251.74,1,2,15
261.18,261.64,3,1,16
261.92,262.14,1,2,16
271.88,273.24,3,1,17
273.54,273.76,2,2,17
275.16,275.34,3,0,0
289.72,290.48,3,1,18
290.74,291.16,1,2,18
301.2,301.66,3,1,19
302,303.06,2,2,19
303.94,304.02,1,0,0
312.74,313.5,3,1,20
313.74,313.94,1,2,20
332.22,332.9,3,1,21
333.24,333.5,2,2,21
334.2,334.36,3,0,0
334.8,334.94,1,0,0
423.4,424.12,3,1,22
424.36,424.62,1,2,22
433.28,434.06,3,1,23
434.36,434.54,1,2,23
444.52,444.78,1,1,24
445.08,445.66,3,1,24
445.92,446.18,1,2,24
453.26,453.46,3,1,25
453.82,454.02,1,2,25
462.52,462.72,3,1,26
463.06,463.42,1,2,26
471.54,471.7,1,1,27
471.96,473.02,3,1,27
473.3,473.6,1,2,27
481.72,483.88,3,1,28
484.24,484.54,2,2,28
491.16,491.4,2,0,0
491.68,492.02,3,1,29
492.26,492.72,2,2,29
492.72,492.96,2,0,0
497.46,498.44,3,0,0
498.5,499.14,3,0,0
499.54,499.7,2,1,30
500.06,500.2,3,1,30
500.74,501.32,1,2,30
507.1,507.64,3,0,0
507.64,508.9,3,0,0
509.2,509.44,3,1,31
509.74,510,2,2,31
516.98,517.18,3,1,32
517.46,517.64,1,2,32
525.74,525.84,3,1,33
526.18,527.16,1,2,33
535.32,536.1,3,1,34
536.38,536.68,1,2,34
537.18,537.98,3,0,0
538.48,538.96,2,0,0
546.18,546.36,3,1,35
546.66,546.78,1,2,35
554.08,554.4,3,1,36
554.68,554.88,1,2,36
564.22,565.06,3,1,37
565.26,565.5,1,2,37
573.28,574.22,3,1,38
574.48,574.72,2,2,38
580.16,580.72,3,0,0
580.74,580.96,3,0,0
581.26,581.44,2,0,0
582.7,582.86,3,1,39
583.14,583.36,2,2,39
590.9,591.24,3,1,40
591.7,591.94,1,2,40
598.5,599.24,2,0,0
599.46,600.06,3,1,41
600.44,600.74,1,2,41
602.24,603.54,3,0,0
603.78,604.3,2,0,0
611.12,611.32,2,1,42
612.38,612.96,3,1,42
613.32,613.66,1,2,42
614.64,614.98,2,0,0
619.68,620.22,2,0,0
620.6,621.32,3,1,43
621.56,621.86,3,2,43
622.22,622.58,1,2,43
629.56,629.92,3,1,44
630.22,630.42,2,2,44
636.42,637.4,3,0,0
637.68,637.84,2,1,45
638.14,638.32,3,1,45
638.68,638.9,2,2,45
646.06,646.22,3,1,46
646.7,646.88,1,2,46
652,653.06,3,0,0
653.4,654.24,2,0,0
654.6,654.8,3,1,47
655.56,656,1,2,47
664.34,664.78,3,1,48
665.08,665.3,2,2,48
671.86,671.9,3,0,0
671.98,673.18,3,0,0
673.46,674.1,2,1,49
674.14,674.34,2,1,49
674.66,674.86,3,1,49
675.2,675.48,2,2,49
685,685.16,3,1,50
685.6,685.9,1,2,50
687.1,687.18,2,0,0
830.06,832.04,3,1,51
832.38,832.64,2,2,51
839.56,840.08,3,1,52
840.16,840.32,3,2,52
840.62,840.8,2,2,52
848.98,849.16,3,1,53
849.76,850.22,1,2,53
850.86,851.08,3,0,0
851.54,851.56,2,0,0
851.58,851.88,2,0,0
