cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
170.26,268.96,269.8,0.840000000000032,F2,1,0,0,0,0,1
276.9,284.02,284.62,0.600000000000023,F2,1,0,1,0,1,0
291.74,299.9,300.48,0.580000000000041,F2,2,1,1,0,1,1
307.6,309.32,309.72,0.400000000000034,F2,3,0,1,0,1,0
316.84,316.9,317.74,0.840000000000032,F2,4,1,1,0,1,1
324.86,325.32,325.78,0.45999999999998,F2,5,1,1,0,1,1
332.9,334.18,334.78,0.599999999999966,L4,1,0,1,0,0,1
341.9,349.88,350.32,0.439999999999998,L4,2,1,1,0,1,1
357.44,368.44,369.24,0.800000000000011,L4,3,1,0,2,0,0
376.34,385.36,385.8,0.439999999999998,L4,1,0,1,0,0,1
392.92,392.98,393.4,0.419999999999959,L4,2,1,1,0,1,1
400.52,401.48,402.04,0.560000000000002,L4,3,1,1,0,1,1
409.16,410.36,410.8,0.439999999999998,L4,4,0,1,0,0,1
417.92,418.1,418.54,0.439999999999998,L4,5,0,1,0,0,1
425.66,425.78,426.4,0.620000000000005,R1,1,1,0,0,1,1
433.5,463.54,464.06,0.519999999999982,R1,1,1,1,0,0,0
471.18,471.74,472.28,0.539999999999964,R1,2,0,1,0,0,1
479.4,479.82,480.28,0.45999999999998,R1,3,1,0,2,1,1
487.38,487.66,488.24,0.579999999999984,R1,1,1,1,0,0,0
495.36,496.04,496.48,0.439999999999998,R1,2,0,1,0,0,1
503.6,510.38,510.74,0.360000000000014,R1,3,1,1,0,0,0
517.86,523.2,523.72,0.519999999999982,R1,4,0,1,0,0,1
530.84,531.58,532.14,0.559999999999945,R1,5,0,0,3,1,0
539.24,542.58,542.98,0.399999999999977,R1,1,1,1,0,0,0
550.1,550.92,551.46,0.540000000000077,R1,2,0,1,0,0,1
558.58,560.06,560.54,0.480000000000018,R1,3,1,0,3,1,1
567.64,629.76,630.32,0.560000000000059,R1,1,1,1,0,0,0
637.44,637.96,638.36,0.399999999999977,R1,2,0,1,0,0,1
645.48,646.34,647.06,0.719999999999914,R1,3,1,0,3,1,1
654.16,654.54,655.84,1.30000000000007,R1,1,1,1,0,0,0
