cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
149.89,156.46,156.855,0.394999999999982,F2,1,0,0,0,0,1
163.96,171.91,172.285,0.375,F2,1,0,0,1,0,1
179.39,185.12,185.495,0.375,F2,1,0,0,1,0,1
192.6,194.06,194.71,0.650000000000006,F2,1,0,0,1,0,1
201.815,203.32,203.71,0.390000000000015,F2,1,0,0,1,0,1
210.815,219.56,220.145,0.585000000000008,F2,1,0,0,1,0,1
227.25,233.775,234.11,0.335000000000008,F2,1,0,1,0,1,0
241.235,242.695,243.01,0.314999999999998,F2,2,1,1,0,1,1
250.135,250.605,250.925,0.320000000000022,F2,3,0,1,0,1,0
258.05,258.225,258.585,0.359999999999957,F2,4,1,1,0,1,1
265.71,266.14,266.475,0.335000000000036,F2,5,1,1,0,1,1
273.6,274.54,274.895,0.354999999999961,L4,1,0,0,0,1,0
282,282.295,282.85,0.555000000000007,L4,1,0,1,0,0,1
289.975,290.095,290.835,0.739999999999952,L4,2,1,0,2,0,0
297.94,300.23,300.925,0.694999999999993,L4,1,0,0,2,1,0
308.03,309.195,309.71,0.514999999999986,L4,1,0,1,0,0,1
316.835,316.975,317.4,0.424999999999955,L4,2,1,1,0,1,1
324.525,324.97,325.44,0.46999999999997,L4,3,1,1,0,1,1
332.565,332.86,333.325,0.464999999999975,L4,4,0,1,0,0,1
340.45,340.77,341.155,0.384999999999991,L4,5,0,1,0,0,1
348.28,348.355,349.29,0.935000000000002,R1,1,1,0,0,1,1
356.395,356.59,357.1,0.510000000000048,R1,1,1,0,1,1,1
364.205,364.63,365.265,0.634999999999991,R1,1,1,0,1,1,1
372.37,374.975,375.33,0.354999999999961,R1,1,1,0,1,1,1
382.435,383.365,383.7,0.33499999999998,R1,1,1,0,1,1,1
390.805,391.53,391.825,0.295000000000016,R1,1,1,1,0,0,0
398.95,399.2,399.67,0.470000000000027,R1,2,0,1,0,0,1
406.795,407.01,408.1,1.09000000000003,R1,3,1,0,2,1,1
415.205,415.83,416.135,0.305000000000007,R1,1,1,1,0,0,0
423.26,423.77,424.14,0.370000000000005,R1,2,0,1,0,0,1
431.265,431.65,432.075,0.425000000000011,R1,3,1,0,2,1,1
439.18,440.865,441.475,0.610000000000014,R1,1,1,0,2,1,1
448.58,448.985,449.395,0.409999999999968,R1,1,1,1,0,0,0
456.52,456.74,457.05,0.310000000000002,R1,2,0,1,0,0,1
464.175,464.865,465.195,0.329999999999984,R1,3,1,1,0,0,0
472.32,473.16,473.51,0.349999999999966,R1,4,0,1,0,0,1
480.635,480.825,481.345,0.520000000000039,R1,5,0,1,0,0,1
488.47,489.185,489.545,0.360000000000014,L1,1,1,0,0,0,0
496.65,497.04,497.505,0.464999999999975,L1,1,1,0,1,0,0
504.61,505.76,506.235,0.475000000000023,L1,1,1,0,1,0,0
513.34,513.795,514.48,0.685000000000059,L1,1,1,1,0,1,1
521.605,521.95,522.27,0.319999999999936,L1,2,0,0,2,1,0
529.375,529.545,530.135,0.590000000000032,L1,1,1,0,2,0,0
537.24,538.595,538.98,0.384999999999991,L1,1,1,0,2,0,0
546.085,547.825,548.315,0.490000000000009,L1,1,1,1,0,1,1
555.44,560.725,562.005,1.27999999999997,L1,2,0,0,2,1,0
569.11,570.68,571.015,0.335000000000036,L1,1,1,1,0,1,1
578.14,578.215,578.78,0.564999999999941,L1,2,0,1,0,0,1
585.905,586.4,586.785,0.384999999999991,L1,3,1,1,0,1,1
593.91,594.015,594.555,0.539999999999964,L1,4,1,1,0,1,1
601.68,602.305,602.665,0.360000000000014,L1,5,0,0,3,1,0
609.69,610.46,610.865,0.404999999999973,L1,1,1,0,3,0,0
617.97,618.64,619.015,0.375,L1,1,1,0,3,0,0
626.12,626.625,626.99,0.365000000000009,L1,1,1,0,3,0,0
634.095,635.01,635.48,0.470000000000027,L1,1,1,1,0,1,1
642.605,642.945,643.305,0.3599999999999,L1,2,0,0,3,1,0
650.41,650.815,651.32,0.504999999999995,L1,1,1,1,0,1,1
658.445,658.935,660.01,1.07500000000005,L1,2,0,1,0,0,1
667.135,667.89,668.255,0.365000000000009,L1,3,1,0,3,0,0
675.36,675.63,675.94,0.310000000000059,L1,1,1,1,0,1,1
683.065,683.105,683.78,0.674999999999955,L1,2,0,1,0,0,1
690.905,691.255,691.86,0.605000000000018,L1,3,1,0,3,0,0
698.965,700.285,700.635,0.350000000000023,L1,1,1,0,3,0,0
707.74,708.79,709.12,0.330000000000041,L1,1,1,0,3,0,0
716.225,717.825,718.125,0.299999999999955,L1,1,1,1,0,1,1
725.25,725.395,726.025,0.629999999999995,L1,2,0,1,0,0,1
733.15,733.265,733.84,0.575000000000045,L1,3,1,1,0,1,1
740.965,741.465,741.765,0.299999999999955,L1,4,1,1,0,1,1
748.89,749.3,749.69,0.3900000000001,L1,5,0,0,3,1,0
756.715,757.17,757.655,0.485000000000014,L1,1,1,0,3,0,0
764.76,765.195,765.885,0.689999999999941,L1,1,1,1,0,1,1
773.01,773.52,773.88,0.360000000000014,L1,2,0,0,3,1,0
780.985,782.665,783.12,0.455000000000041,L1,1,1,1,0,1,1
790.245,790.265,790.86,0.595000000000027,L1,2,0,1,0,0,1
797.985,798.105,798.585,0.480000000000018,L1,3,1,1,0,1,1
805.71,805.875,806.41,0.534999999999968,L1,4,1,1,0,1,1
813.535,814.19,814.59,0.399999999999977,L1,5,0,1,0,0,1
821.715,821.915,822.265,0.350000000000023,F1,1,0,0,0,0,1
829.37,831.22,831.575,0.355000000000018,F1,1,0,0,1,0,1
838.68,839.58,839.93,0.349999999999909,F1,1,0,0,1,0,1
847.035,847.16,847.665,0.504999999999995,F1,1,0,0,1,0,1
854.77,855.005,855.43,0.424999999999955,F1,1,0,0,1,0,1
862.535,862.935,863.345,0.410000000000082,F1,1,0,1,0,1,0
870.47,870.905,871.165,0.259999999999991,F1,2,1,1,0,1,1
878.29,878.975,879.36,0.384999999999991,F1,3,0,1,0,1,0
886.485,886.585,887.4,0.814999999999941,F1,4,1,1,0,1,1
894.525,894.54,894.975,0.435000000000059,F1,5,0,0,2,0,1
902.08,902.29,902.62,0.330000000000041,F1,1,0,0,2,0,1
909.725,909.89,910.255,0.365000000000009,F1,1,0,0,2,0,1
917.36,917.765,918.37,0.605000000000018,F1,1,0,0,2,0,1
925.475,925.715,926.095,0.379999999999995,F1,1,0,1,0,1,0
933.22,934.365,934.645,0.279999999999973,F1,2,1,1,0,1,1
