cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
142.515,146.435,146.965,0.530000000000001,L1,1,1,0,0,0,0
154.07,186.35,187.07,0.719999999999999,L1,1,1,1,0,1,1
194.195,197.445,198.075,0.629999999999995,L1,2,0,1,0,0,1
205.2,216.235,216.73,0.494999999999976,L1,3,1,1,0,1,1
223.855,226.525,227.025,0.5,L1,4,1,1,0,1,1
234.15,234.16,234.72,0.560000000000002,L1,5,0,1,0,0,1
241.845,245.235,245.595,0.359999999999985,F1,1,0,0,0,0,1
252.7,255.13,255.62,0.490000000000009,F1,1,0,0,1,0,1
262.725,265.05,265.405,0.354999999999961,F1,1,0,1,0,1,0
272.53,302.62,303.23,0.610000000000014,F1,2,1,1,0,1,1
310.355,313.155,313.72,0.565000000000055,F1,3,0,0,2,0,1
320.825,363.585,364.27,0.685000000000002,F1,1,0,1,0,1,0
371.395,373.725,374.425,0.699999999999989,F1,2,1,1,0,1,1
381.55,383.25,383.89,0.639999999999986,F1,3,0,0,2,0,1
390.995,396.25,396.775,0.524999999999977,F1,1,0,1,0,1,0
403.9,407.07,407.485,0.41500000000002,F1,2,1,1,0,1,1
414.61,418.785,419.32,0.534999999999968,F1,3,0,0,2,0,1
426.425,435.17,435.565,0.394999999999982,F1,1,0,0,2,0,1
442.67,444.315,446.555,2.24000000000001,F1,1,0,0,2,0,1
453.66,454.895,457.9,3.005,F1,1,0,0,2,NaN,NaN
464.905,468.23,468.78,0.549999999999955,F1,1,0,0,2,0,1
475.885,476.235,477.13,0.894999999999982,F1,1,0,1,0,1,0
484.255,486.51,486.915,0.40500000000003,F1,2,1,1,0,1,1
494.04,496.01,496.575,0.564999999999998,F1,3,0,1,0,1,0
503.7,508.435,508.745,0.310000000000002,F1,4,1,1,0,1,1
515.87,520.735,521.14,0.404999999999973,F1,5,0,1,0,1,0
528.265,541.47,541.845,0.375,L2,1,0,1,0,0,1
548.97,549.275,549.65,0.375,L2,2,1,1,0,1,1
556.775,567.735,568.385,0.649999999999977,L2,3,1,1,0,1,1
575.51,624.355,624.755,0.399999999999977,L2,4,0,0,2,1,0
631.86,632.21,632.665,0.454999999999927,L2,1,0,1,0,0,1
639.79,640.64,641.54,0.899999999999977,L2,2,1,0,2,0,0
648.645,710.11,710.525,0.414999999999964,L2,1,0,1,0,0,1
717.65,718.005,718.61,0.605000000000018,L2,2,1,1,0,1,1
725.735,728.94,729.36,0.419999999999959,L2,3,1,1,0,1,1
736.485,745.445,746,0.55499999999995,L2,4,0,1,0,0,1
753.125,756.87,757.74,0.870000000000005,L2,5,0,1,0,0,1
764.865,787.08,787.605,0.524999999999977,R2,1,1,0,0,1,1
