cueTime,initTime,respTime,RT,rule,block,light,performance,error,frontChoice,lightChoice
112.275,114.8,115.18,0.38000000000001,F2,1,0,0,0,0,1
122.285,125.83,126.385,0.555000000000007,F2,1,0,1,0,1,0
133.51,135.315,135.785,0.469999999999999,F2,2,1,1,0,1,1
142.91,149.16,149.625,0.465000000000003,F2,3,0,0,2,0,1
156.73,158.65,159.145,0.495000000000005,F2,1,0,0,2,0,1
166.25,167.92,168.64,0.719999999999999,F2,1,0,1,0,1,0
175.765,176.505,177.085,0.580000000000013,F2,2,1,1,0,1,1
184.21,184.8,185.54,0.739999999999981,F2,3,0,1,0,1,0
192.665,193.1,193.545,0.444999999999993,F2,4,1,1,0,1,1
200.67,200.93,201.51,0.579999999999984,F2,5,1,1,0,1,1
208.635,208.845,209.75,0.905000000000001,L4,1,0,1,0,0,1
216.875,217.28,218.14,0.859999999999985,L4,2,1,1,0,1,1
225.265,226.48,227.085,0.605000000000018,L4,3,1,1,0,1,1
234.21,238.13,238.82,0.689999999999998,L4,4,0,1,0,0,1
245.945,246.265,247.13,0.865000000000009,L4,5,0,1,0,0,1
254.255,254.605,255.295,0.689999999999998,R1,1,1,0,0,1,1
262.4,266.01,266.525,0.514999999999986,R1,1,1,0,1,1,1
273.63,274.36,275.01,0.649999999999977,R1,1,1,0,1,1,1
282.115,284.005,284.545,0.54000000000002,R1,1,1,0,1,1,1
291.65,295.205,295.745,0.54000000000002,R1,1,1,0,1,1,1
302.85,307.16,307.9,0.739999999999952,R1,1,1,0,1,1,1
315.005,316.69,317.17,0.480000000000018,R1,1,1,0,1,1,1
324.275,327.16,327.84,0.67999999999995,R1,1,1,1,0,0,0
334.965,335.34,335.855,0.515000000000043,R1,2,0,1,0,0,1
342.98,343.54,344.155,0.614999999999952,R1,3,1,0,2,1,1
351.26,351.59,352.12,0.53000000000003,R1,1,1,1,0,0,0
359.245,360.155,360.635,0.480000000000018,R1,2,0,1,0,0,1
367.76,368.87,369.485,0.615000000000009,R1,3,1,0,2,1,1
376.59,377.785,378.29,0.504999999999995,R1,1,1,0,2,1,1
385.395,387.92,388.51,0.589999999999975,R1,1,1,0,2,1,1
395.615,395.655,396.32,0.66500000000002,R1,1,1,0,2,1,1
403.425,406.155,406.89,0.735000000000014,R1,1,1,0,2,1,1
413.995,424.73,425.235,0.504999999999995,R1,1,1,1,0,0,0
432.36,438.515,439.025,0.509999999999991,R1,2,0,1,0,0,1
446.15,447.065,447.805,0.740000000000009,R1,3,1,0,2,1,1
454.91,456.405,457.065,0.660000000000025,R1,1,1,1,0,0,0
464.19,464.535,465.705,1.16999999999996,R1,2,0,1,0,0,1
472.83,473.635,474.47,0.835000000000036,R1,3,1,0,2,1,1
481.575,484.1,484.655,0.55499999999995,R1,1,1,0,2,1,1
491.76,495.83,496.76,0.930000000000007,R1,1,1,0,2,1,1
503.865,507.53,508.085,0.555000000000007,R1,1,1,1,0,0,0
515.21,515.6,516.095,0.495000000000005,R1,2,0,1,0,0,1
523.22,523.73,524.455,0.725000000000023,R1,3,1,1,0,0,0
531.58,532.175,532.675,0.5,R1,4,0,1,0,0,1
539.8,540.44,541.025,0.584999999999923,R1,5,0,1,0,0,1
548.15,548.88,549.25,0.370000000000005,L1,1,1,0,0,0,0
556.355,560.895,561.555,0.659999999999968,L1,1,1,1,0,1,1
568.68,569.73,571.065,1.33500000000004,L1,2,0,1,0,0,1
578.19,578.655,579.175,0.519999999999982,L1,3,1,1,0,1,1
586.3,587.165,587.63,0.465000000000032,L1,4,1,1,0,1,1
594.755,608.17,608.69,0.520000000000095,L1,5,0,1,0,0,1
