entryTime,exitTime,location,phase,taskTrial
130.805,130.965,2,0,0
131.39,132.285,3,0,0
132.775,132.995,2,0,0
137.335,137.45,1,1,1
138.025,138.245,3,1,1
138.575,138.7,2,2,1
146.125,146.49,3,1,2
146.755,146.985,1,2,2
154.145,154.27,3,1,3
154.59,154.76,2,2,3
160.215,160.25,2,0,0
160.94,161.125,3,0,0
161.725,162.12,2,1,4
162.41,162.92,3,1,4
164.12,164.525,2,2,4
172.475,172.585,2,1,5
172.94,173.335,3,1,5
173.78,174.17,3,2,5
174.495,174.7,1,2,5
180.41,180.525,3,0,0
181.545,181.955,3,0,0
187.41,188.04,3,1,6
188.335,188.79,1,2,6
189.68,190.01,2,0,0
190.335,190.94,3,0,0
192.255,192.615,2,0,0
197.93,198.11,3,1,7
198.37,198.68,1,2,7
217.55,217.805,3,1,8
218.05,218.355,1,2,8
218.795,219.1,3,0,0
219.44,219.675,2,0,0
245.545,245.82,3,1,9
245.85,245.96,3,2,9
246.385,246.57,2,2,9
251.675,251.83,2,0,0
254.335,254.505,3,1,10
254.81,254.95,1,2,10
263.8,264.155,3,1,11
264.475,264.815,1,2,11
266.16,266.69,2,0,0
268.99,269.47,3,0,0
269.76,269.88,1,0,0
273.965,274.44,3,1,12
274.68,275.325,1,2,12
275.56,276.01,1,0,0
276.18,276.48,1,0,0
277.615,277.79,2,0,0
293.035,293.48,3,1,13
293.755,294.25,1,2,13
294.76,295.185,3,0,0
295.52,295.735,2,0,0
299.33,299.735,2,0,0
308.025,308.47,3,1,14
308.78,309.02,2,2,14
315.495,315.79,2,0,0
316.475,316.905,3,1,15
317.055,317.235,3,2,15
317.46,317.835,2,2,15
326.91,327.415,3,1,16
327.695,328.13,1,2,16
328.64,329.03,3,0,0
329.295,330.185,2,0,0
330.44,330.69,2,0,0
333.26,333.68,3,0,0
334.245,334.675,1,0,0
338.425,338.975,3,1,17
339.29,339.9,1,2,17
340.555,340.835,3,0,0
341.12,341.315,2,0,0
342.005,342.27,2,0,0
350.845,351.265,3,1,18
351.585,351.805,1,2,18
359.65,359.97,3,1,19
360.27,360.48,2,2,19
368.02,368.13,3,1,20
368.465,368.63,2,2,20
374.48,374.8,2,0,0
375.79,376.25,3,1,21
376.54,376.8,1,2,21
408.41,408.905,3,1,22
409.065,409.44,3,2,22
410.005,410.495,1,2,22
410.84,411.155,3,0,0
411.385,411.745,2,0,0
418.78,418.915,1,1,23
419.455,419.975,3,1,23
420.225,420.515,2,2,23
428.07,428.285,3,1,24
428.575,428.89,2,2,24
435.49,436.16,2,0,0
436.765,437.06,3,1,25
437.305,437.585,2,2,25
442.74,443.24,3,0,0
443.58,443.84,2,0,0
445.5,445.705,3,1,26
445.975,446.135,2,2,26
453.385,453.645,3,1,27
453.645,455.335,3,2,27
455.79,455.885,2,2,27
463.225,463.475,3,1,28
463.88,464.09,1,2,28
471.685,472.19,3,1,29
472.485,472.65,2,2,29
480.23,480.46,3,1,30
480.91,481.08,2,2,30
488.795,489.325,3,1,31
489.695,489.91,1,2,31
498.23,498.505,3,1,32
499.005,499.045,1,2,32
507.325,507.665,3,1,33
508.015,509.27,2,2,33
509.675,510.025,3,0,0
510.31,510.48,2,0,0
515.95,516.2,3,1,34
516.485,516.715,2,2,34
524.8,525.23,3,1,35
525.575,526.33,2,2,35
527.145,527.395,2,0,0
527.665,528.28,3,0,0
528.63,528.92,1,0,0
534.855,535.395,3,1,36
535.61,536.175,2,2,36
536.435,536.925,3,0,0
537.295,537.88,1,0,0
537.91,538.2,1,0,0
548.125,548.575,3,1,37
548.82,549.61,2,2,37
558.28,558.775,3,1,38
559.03,559.245,2,2,38
560.69,561.205,2,0,0
564.5,564.83,1,0,0
565.8,566.63,3,0,0
566.935,566.995,2,1,39
567.385,568.1,3,1,39
568.42,568.635,1,2,39
576.205,576.575,3,1,40
576.87,577.055,2,2,40
584.635,585,3,1,41
585.3,585.59,2,2,41
591.085,591.2,2,0,0
591.51,591.87,3,0,0
592.33,592.52,1,0,0
595.84,596.265,3,1,42
596.53,596.91,2,2,42
598.165,598.78,1,0,0
606.755,607.15,3,1,43
607.43,607.91,2,2,43
609.895,611.2,1,0,0
612.11,612.505,1,0,0
615.44,615.465,3,1,44
615.94,615.985,2,2,44
624.91,625.315,3,1,45
625.645,626.06,2,2,45
634.095,634.55,3,1,46
634.9,635.035,2,2,46
647.11,647.455,3,1,47
647.825,647.96,1,2,47
654.88,655.625,3,0,0
656.125,656.19,2,1,48
656.52,656.92,3,1,48
657.25,657.525,1,2,48
664.255,664.84,3,0,0
665.19,665.33,1,1,49
665.74,666.225,3,1,49
666.605,666.67,2,2,49
667.425,667.91,3,0,0
668.22,668.53,1,0,0
676.315,676.6,3,1,50
676.88,677.055,1,2,50
683.165,683.405,1,0,0
684.945,685.255,3,1,51
685.615,685.92,2,2,51
686.29,686.795,3,0,0
687.07,687.29,1,0,0
691.165,692.025,3,0,0
692.33,692.495,1,0,0
700.855,701.38,3,1,52
701.655,702.06,1,2,52
717.25,718.205,3,1,53
718.575,718.96,1,2,53
727.43,727.92,3,1,54
728.24,728.545,1,2,54
737.31,737.75,3,1,55
738.09,738.475,1,2,55
748.22,748.875,1,1,56
749.485,750.075,3,1,56
750.62,750.94,2,2,56
751.42,751.875,3,0,0
752.21,752.435,1,0,0
755.835,756.27,1,0,0
761.07,761.745,3,1,57
762.045,762.235,2,2,57
762.895,763.345,3,0,0
763.685,763.92,1,0,0
765.32,766.53,1,0,0
770.605,770.98,3,1,58
771.285,771.455,2,2,58
775.405,775.455,1,0,0
779.63,780.3,3,1,59
780.555,780.83,1,2,59
788.315,788.78,3,1,60
789.105,789.505,1,2,60
797.305,797.575,3,1,61
797.915,798.405,1,2,61
806.77,807.405,3,1,62
807.735,808.115,1,2,62
815.48,816.26,3,1,63
816.675,817.26,2,2,63
817.625,818.205,3,0,0
818.55,818.74,1,0,0
822.655,823.08,1,0,0
827.51,828.205,3,1,64
828.54,828.685,1,2,64
836.625,836.855,1,1,65
